year,region,feedstocktype,product,property,value,unit
2016,US,coal,nitrogen,max,1.5,wt.%
2016,US,coal,nitrogen,abs_min,0.0,wt.%
2016,US,coal,nitrogen,abs_max,100.0,wt.%
2016,US,coal,sulphur,def,0.9,wt.%
2016,US,coal,sulphur,min,0.9,wt.%
2016,US,coal,sulphur,max,0.9,wt.%
2016,US,coal,sulphur,abs_min,0.0,wt.%
2016,US,coal,sulphur,abs_max,100.0,wt.%
2016,US,coal,oxygen,def,2.4,wt.%
2016,US,coal,oxygen,min,2.4,wt.%
2016,US,coal,oxygen,max,2.4,wt.%
2016,US,coal,oxygen,abs_min,0.0,wt.%
2016,US,coal,oxygen,abs_max,100.0,wt.%
2016,ZA,coal,carbon,def,72.4,wt.%
2016,ZA,coal,carbon,min,72.4,wt.%
2016,ZA,coal,carbon,max,72.4,wt.%
2016,ZA,coal,carbon,abs_min,0.0,wt.%
2016,ZA,coal,carbon,abs_max,100.0,wt.%
2016,ZA,coal,hydrogen,def,4.3,wt.%
2016,ZA,coal,hydrogen,min,4.3,wt.%
2016,ZA,coal,hydrogen,max,4.3,wt.%
2016,ZA,coal,hydrogen,abs_min,0.0,wt.%
2016,ZA,coal,hydrogen,abs_max,100.0,wt.%
2016,ZA,coal,nitrogen,def,1.8,wt.%
2016,ZA,coal,nitrogen,min,1.8,wt.%
2016,ZA,coal,nitrogen,max,1.8,wt.%
2016,ZA,coal,nitrogen,abs_min,0.0,wt.%
2016,ZA,coal,nitrogen,abs_max,100.0,wt.%
2016,ZA,coal,sulphur,def,0.5,wt.%
2016,ZA,coal,sulphur,min,0.5,wt.%
2016,ZA,coal,sulphur,max,0.5,wt.%
2016,ZA,coal,sulphur,abs_min,0.0,wt.%
2016,ZA,coal,sulphur,abs_max,100.0,wt.%
2016,ZA,coal,oxygen,def,10.8,wt.%
2016,ZA,coal,oxygen,min,10.8,wt.%
2016,ZA,coal,oxygen,max,10.8,wt.%
2016,ZA,coal,oxygen,abs_min,0.0,wt.%
2016,ZA,coal,oxygen,abs_max,100.0,wt.%
2016,CA,coal,carbon,def,74.4,wt.%
2016,CA,coal,carbon,min,74.4,wt.%
2016,CA,coal,carbon,max,74.4,wt.%
2016,CA,coal,carbon,abs_min,0.0,wt.%
2016,CA,coal,carbon,abs_max,100.0,wt.%
2016,CA,coal,hydrogen,def,4.9,wt.%
2016,CA,coal,hydrogen,min,4.9,wt.%
2016,CA,coal,hydrogen,max,4.9,wt.%
2016,CA,coal,hydrogen,abs_min,0.0,wt.%
2016,CA,coal,hydrogen,abs_max,100.0,wt.%
2016,CA,coal,nitrogen,def,1.0,wt.%
2016,CA,coal,nitrogen,min,1.0,wt.%
2016,CA,coal,nitrogen,max,1.0,wt.%
2016,CA,coal,nitrogen,abs_min,0.0,wt.%
2016,CA,coal,nitrogen,abs_max,100.0,wt.%
2016,CA,coal,sulphur,def,0.2,wt.%
2016,CA,coal,sulphur,min,0.2,wt.%
2016,CA,coal,sulphur,max,0.2,wt.%
2016,CA,coal,sulphur,abs_min,0.0,wt.%
2016,CA,coal,sulphur,abs_max,100.0,wt.%
2016,CA,coal,oxygen,def,19.5,wt.%
2016,CA,coal,oxygen,min,19.5,wt.%
2016,CA,coal,oxygen,max,19.5,wt.%
2016,CA,coal,oxygen,abs_min,0.0,wt.%
2016,CA,coal,oxygen,abs_max,100.0,wt.%
2016,AU,coal,carbon,def,63.9,wt.%
2016,AU,coal,carbon,min,63.9,wt.%
2016,AU,coal,carbon,max,63.9,wt.%
2016,AU,coal,carbon,abs_min,0.0,wt.%
2016,AU,coal,carbon,abs_max,100.0,wt.%
2016,AU,coal,hydrogen,def,4.2,wt.%
2016,AU,coal,hydrogen,min,4.2,wt.%
2016,AU,coal,hydrogen,max,4.2,wt.%
2016,AU,coal,hydrogen,abs_min,0.0,wt.%
2016,AU,coal,hydrogen,abs_max,100.0,wt.%
2016,AU,coal,nitrogen,def,1.0,wt.%
2016,AU,coal,nitrogen,min,1.0,wt.%
2016,AU,coal,nitrogen,max,1.0,wt.%
2016,AU,coal,nitrogen,abs_min,0.0,wt.%
2016,AU,coal,nitrogen,abs_max,100.0,wt.%
2016,AU,coal,sulphur,def,0.1,wt.%
2016,AU,coal,sulphur,min,0.1,wt.%
2016,AU,coal,sulphur,max,0.1,wt.%
2016,AU,coal,sulphur,abs_min,0.0,wt.%
2016,AU,coal,sulphur,abs_max,100.0,wt.%
2016,AU,coal,oxygen,def,9.2,wt.%
2016,AU,coal,oxygen,min,9.2,wt.%
2016,AU,coal,oxygen,max,9.2,wt.%
2016,AU,coal,oxygen,abs_min,0.0,wt.%
2016,AU,coal,oxygen,abs_max,100.0,wt.%
2016,US,anthracite,carbon,def,90.0,wt.%
2016,US,anthracite,carbon,min,90.0,wt.%
2016,US,anthracite,carbon,max,90.0,wt.%
2016,US,anthracite,carbon,abs_min,0.0,wt.%
2016,US,anthracite,carbon,abs_max,100.0,wt.%
2016,US,anthracite,hydrogen,def,5.2,wt.%
2016,US,anthracite,hydrogen,min,5.2,wt.%
2016,US,anthracite,hydrogen,max,5.2,wt.%
2016,US,anthracite,hydrogen,abs_min,0.0,wt.%
2016,US,anthracite,hydrogen,abs_max,100.0,wt.%
2016,US,anthracite,nitrogen,def,1.5,wt.%
2016,US,anthracite,nitrogen,min,1.5,wt.%
2016,US,anthracite,nitrogen,max,1.5,wt.%
2016,US,anthracite,nitrogen,abs_min,0.0,wt.%
2016,US,anthracite,nitrogen,abs_max,100.0,wt.%
2016,US,anthracite,sulphur,def,0.9,wt.%
2016,US,anthracite,sulphur,min,0.9,wt.%
2016,US,anthracite,sulphur,max,0.9,wt.%
2016,US,anthracite,sulphur,abs_min,0.0,wt.%
2016,US,anthracite,sulphur,abs_max,100.0,wt.%
2016,US,anthracite,oxygen,def,2.4,wt.%
2016,US,anthracite,oxygen,min,2.4,wt.%
2016,US,anthracite,oxygen,max,2.4,wt.%
2016,US,anthracite,oxygen,abs_min,0.0,wt.%
2016,US,anthracite,oxygen,abs_max,100.0,wt.%
2016,ZA,anthracite,carbon,def,72.4,wt.%
2016,ZA,anthracite,carbon,min,72.4,wt.%
2016,ZA,anthracite,carbon,max,72.4,wt.%
2016,ZA,anthracite,carbon,abs_min,0.0,wt.%
2016,ZA,anthracite,carbon,abs_max,100.0,wt.%
2016,ZA,anthracite,hydrogen,def,4.3,wt.%
2016,ZA,anthracite,hydrogen,min,4.3,wt.%
2016,ZA,anthracite,hydrogen,max,4.3,wt.%
2016,ZA,anthracite,hydrogen,abs_min,0.0,wt.%
2016,ZA,anthracite,hydrogen,abs_max,100.0,wt.%
2016,ZA,anthracite,nitrogen,def,1.8,wt.%
2016,ZA,anthracite,nitrogen,min,1.8,wt.%
2016,ZA,anthracite,nitrogen,max,1.8,wt.%
2016,ZA,anthracite,nitrogen,abs_min,0.0,wt.%
2016,ZA,anthracite,nitrogen,abs_max,100.0,wt.%
2016,ZA,anthracite,sulphur,def,0.5,wt.%
2016,ZA,anthracite,sulphur,min,0.5,wt.%
2016,ZA,anthracite,sulphur,max,0.5,wt.%
2016,ZA,anthracite,sulphur,abs_min,0.0,wt.%
2016,ZA,anthracite,sulphur,abs_max,100.0,wt.%
2016,ZA,anthracite,oxygen,def,10.8,wt.%
2016,ZA,anthracite,oxygen,min,10.8,wt.%
2016,ZA,anthracite,oxygen,max,10.8,wt.%
2016,ZA,anthracite,oxygen,abs_min,0.0,wt.%
2016,ZA,anthracite,oxygen,abs_max,100.0,wt.%
2016,CA,anthracite,carbon,def,74.4,wt.%
2016,CA,anthracite,carbon,min,74.4,wt.%
2016,CA,anthracite,carbon,max,74.4,wt.%
2016,CA,anthracite,carbon,abs_min,0.0,wt.%
2016,CA,anthracite,carbon,abs_max,100.0,wt.%
2016,CA,anthracite,hydrogen,def,4.9,wt.%
2016,CA,anthracite,hydrogen,min,4.9,wt.%
2016,CA,anthracite,hydrogen,max,4.9,wt.%
2016,CA,anthracite,hydrogen,abs_min,0.0,wt.%
2016,CA,anthracite,hydrogen,abs_max,100.0,wt.%
2016,CA,anthracite,nitrogen,def,1.0,wt.%
2016,CA,anthracite,nitrogen,min,1.0,wt.%
2016,CA,anthracite,nitrogen,max,1.0,wt.%
2016,CA,anthracite,nitrogen,abs_min,0.0,wt.%
2016,CA,anthracite,nitrogen,abs_max,100.0,wt.%
2016,CA,anthracite,sulphur,def,0.2,wt.%
2016,CA,anthracite,sulphur,min,0.2,wt.%
2016,CA,anthracite,sulphur,max,0.2,wt.%
2016,CA,anthracite,sulphur,abs_min,0.0,wt.%
2016,CA,anthracite,sulphur,abs_max,100.0,wt.%
2016,CA,anthracite,oxygen,def,19.5,wt.%
2016,CA,anthracite,oxygen,min,19.5,wt.%
2016,CA,anthracite,oxygen,max,19.5,wt.%
2016,CA,anthracite,oxygen,abs_min,0.0,wt.%
2016,CA,anthracite,oxygen,abs_max,100.0,wt.%
2016,AU,anthracite,carbon,def,63.9,wt.%
2016,AU,anthracite,carbon,min,63.9,wt.%
2016,AU,anthracite,carbon,max,63.9,wt.%
2016,AU,anthracite,carbon,abs_min,0.0,wt.%
2016,AU,anthracite,carbon,abs_max,100.0,wt.%
2016,AU,anthracite,hydrogen,def,4.2,wt.%
2016,AU,anthracite,hydrogen,min,4.2,wt.%
2016,AU,anthracite,hydrogen,max,4.2,wt.%
2016,AU,anthracite,hydrogen,abs_min,0.0,wt.%
2016,AU,anthracite,hydrogen,abs_max,100.0,wt.%
2016,AU,anthracite,nitrogen,def,1.0,wt.%
2016,AU,anthracite,nitrogen,min,1.0,wt.%
2016,AU,anthracite,nitrogen,max,1.0,wt.%
2016,AU,anthracite,nitrogen,abs_min,0.0,wt.%
2016,AU,anthracite,nitrogen,abs_max,100.0,wt.%
2016,AU,anthracite,sulphur,def,0.1,wt.%
2016,AU,anthracite,sulphur,min,0.1,wt.%
2016,AU,anthracite,sulphur,max,0.1,wt.%
2016,AU,anthracite,sulphur,abs_min,0.0,wt.%
2016,AU,anthracite,sulphur,abs_max,100.0,wt.%
2016,AU,anthracite,oxygen,def,9.2,wt.%
2016,AU,anthracite,oxygen,min,9.2,wt.%
2016,AU,anthracite,oxygen,max,9.2,wt.%
2016,AU,anthracite,oxygen,abs_min,0.0,wt.%
2016,AU,anthracite,oxygen,abs_max,100.0,wt.%
