year,region,product,activity,feedstocktype,property,value,unit
2006,World,ethylene_oxide,dox_80,ethylene,abs_max,inf,t/t
2006,World,ethylene_oxide,dox_80,ethylene,abs_min,0.0,t/t
2006,World,ethylene_oxide,dox_80,ethylene,def,0.5,t/t
2006,World,ethylene_oxide,dox_80,ethylene,min,0.5,t/t
2006,World,ethylene_oxide,dox_80,ethylene,max,0.5,t/t
2006,World,ethylene_oxide,dox_85,ethylene,abs_max,inf,t/t
2006,World,ethylene_oxide,dox_85,ethylene,abs_min,0.0,t/t
2006,World,ethylene_oxide,dox_85,ethylene,def,0.35,t/t
2006,World,ethylene_oxide,dox_85,ethylene,min,0.35,t/t
2006,World,ethylene_oxide,dox_85,ethylene,max,0.35,t/t
2006,World,ethylene_dichloride,bal_edc_vcm,ethylene,abs_max,inf,t/t
2006,World,ethylene_dichloride,bal_edc_vcm,ethylene,abs_min,0.0,t/t
2006,World,ethylene_dichloride,bal_edc_vcm,ethylene,def,0.196,t/t
2006,World,ethylene_dichloride,bal_edc_vcm,ethylene,max,0.216,t/t
2006,World,ethylene_dichloride,bal_edc_vcm,ethylene,min,0.157,t/t
2006,World,ethylene_dichloride,directchlo,ethylene,abs_max,inf,t/t
2006,World,ethylene_dichloride,directchlo,ethylene,abs_min,0.0,t/t
2006,World,ethylene_dichloride,directchlo,ethylene,def,0.191,t/t
2006,World,ethylene_dichloride,directchlo,ethylene,max,0.210,t/t
2006,World,ethylene_dichloride,directchlo,ethylene,min,0.153,t/t
2006,World,ethylene_dichloride,oxychlo,ethylene,abs_max,inf,t/t
2006,World,ethylene_dichloride,oxychlo,ethylene,abs_min,0.0,t/t
2006,World,ethylene_dichloride,oxychlo,ethylene,def,0.202,t/t
2006,World,ethylene_dichloride,oxychlo,ethylene,max,0.222,t/t
2006,World,ethylene_dichloride,oxychlo,ethylene,min,0.162,t/t
2006,World,vinyl_chloride_monomer,bal_edc_vcm,ethylene_dichloride,abs_max,inf,t/t
2006,World,vinyl_chloride_monomer,bal_edc_vcm,ethylene_dichloride,abs_min,0.0,t/t
2006,World,vinyl_chloride_monomer,bal_edc_vcm,ethylene_dichloride,def,0.294,t/t
2006,World,vinyl_chloride_monomer,bal_edc_vcm,ethylene_dichloride,max,0.323,t/t
2006,World,vinyl_chloride_monomer,bal_edc_vcm,ethylene_dichloride,min,0.235,t/t
2006,World,vinyl_chloride_monomer,oxychlo,ethylene_dichloride,abs_max,inf,t/t
2006,World,vinyl_chloride_monomer,oxychlo,ethylene_dichloride,abs_min,0.0,t/t
2006,World,vinyl_chloride_monomer,oxychlo,ethylene_dichloride,def,0.302,t/t
2006,World,vinyl_chloride_monomer,oxychlo,ethylene_dichloride,max,0.332,t/t
2006,World,vinyl_chloride_monomer,oxychlo,ethylene_dichloride,min,0.242,t/t
2006,World,carbon_black,furn_black_wtt,cb_natural_gas,abs_max,inf,t/t
2006,World,carbon_black,furn_black_wtt,cb_natural_gas,abs_min,0.0,t/t
2006,World,carbon_black,furn_black_wtt,cb_natural_gas,def,1.96,t/t
2006,World,carbon_black,furn_black_wtt,cb_natural_gas,max,2.25,t/t
2006,World,carbon_black,furn_black_wtt,cb_natural_gas,min,1.67,t/t
2006,World,carbon_black,acetylene_bp,cb_natural_gas,abs_max,inf,t/t
2006,World,carbon_black,acetylene_bp,cb_natural_gas,abs_min,0.0,t/t
2006,World,carbon_black,acetylene_bp,cb_natural_gas,def,0.12,t/t
2006,World,carbon_black,acetylene_bp,cb_natural_gas,max,0.14,t/t
2006,World,carbon_black,acetylene_bp,cb_natural_gas,min,0.10,t/t
2006,World,carbon_black,thermal_bp,cb_natural_gas,abs_max,inf,t/t
2006,World,carbon_black,thermal_bp,cb_natural_gas,abs_min,0.0,t/t
2006,World,carbon_black,thermal_bp,cb_natural_gas,def,4.59,t/t
2006,World,carbon_black,thermal_bp,cb_natural_gas,max,5.28,t/t
2006,World,carbon_black,thermal_bp,cb_natural_gas,min,3.90,t/t
2006,World,carbon_black,furn_black_wtt,prim_feedstock,abs_max,inf,t/t
2006,World,carbon_black,furn_black_wtt,prim_feedstock,abs_min,0.0,t/t
2006,World,carbon_black,furn_black_wtt,prim_feedstock,def,0.66,t/t
2006,World,carbon_black,furn_black_wtt,prim_feedstock,max,0.759,t/t
2006,World,carbon_black,furn_black_wtt,prim_feedstock,min,0.561,t/t
2006,World,carbon_black,furn_black_wtt,sec_feedstock,abs_max,inf,t/t
2006,World,carbon_black,furn_black_wtt,sec_feedstock,abs_min,0.0,t/t
2006,World,carbon_black,furn_black_wtt,sec_feedstock,def,1.96,t/t
2006,World,carbon_black,furn_black_wtt,sec_feedstock,max,2.25,t/t
2006,World,carbon_black,furn_black_wtt,sec_feedstock,min,1.67,t/t
2006,World,carbon_black,acetylene_bp,prim_feedstock,abs_max,inf,t/t
2006,World,carbon_black,acetylene_bp,prim_feedstock,abs_min,0.0,t/t
2006,World,carbon_black,acetylene_bp,prim_feedstock,def,0.66,t/t
2006,World,carbon_black,acetylene_bp,prim_feedstock,max,0.76,t/t
2006,World,carbon_black,acetylene_bp,prim_feedstock,min,0.56,t/t
2006,World,carbon_black,acetylene_bp,sec_feedstock,abs_max,inf,t/t
2006,World,carbon_black,acetylene_bp,sec_feedstock,abs_min,0.0,t/t
2006,World,carbon_black,acetylene_bp,sec_feedstock,def,0.12,t/t
2006,World,carbon_black,acetylene_bp,sec_feedstock,max,0.18,t/t
2006,World,carbon_black,acetylene_bp,sec_feedstock,min,0.10,t/t
2006,World,carbon_black,thermal_bp,prim_feedstock,abs_max,inf,t/t
2006,World,carbon_black,thermal_bp,prim_feedstock,abs_min,0.0,t/t
2006,World,carbon_black,thermal_bp,prim_feedstock,def,0.66,t/t
2006,World,carbon_black,thermal_bp,prim_feedstock,max,0.76,t/t
2006,World,carbon_black,thermal_bp,prim_feedstock,min,0.56,t/t
2006,World,carbon_black,thermal_bp,sec_feedstock,abs_max,inf,t/t
2006,World,carbon_black,thermal_bp,sec_feedstock,abs_min,0.0,t/t
2006,World,carbon_black,thermal_bp,sec_feedstock,def,4.59,t/t
2006,World,carbon_black,thermal_bp,sec_feedstock,max,5.28,t/t
2006,World,carbon_black,thermal_bp,sec_feedstock,min,3.90,t/t
