"",cancer_cell_module_1,cancer_cell_module_2,cancer_cell_module_3,cancer_cell_module_4,cancer_cell_module_5,cancer_cell_module_6,cancer_cell_module_7,cancer_cell_module_8,cancer_cell_module_9,cancer_cell_module_10,cancer_cell_module_11,cancer_cell_module_12,cancer_cell_module_13,cancer_cell_module_14,cancer_cell_module_15,cancer_cell_module_16,cancer_cell_module_17,cancer_cell_module_18,cancer_cell_module_19,cancer_cell_module_20,cancer_cell_module_21,cancer_cell_module_22,cancer_cell_module_23,cancer_cell_module_24,cancer_cell_module_25
cancer_state_5_0.7,0.133097593621662,0.158582882277448,0.0502712591783871,0.0771050092009175,-0.165784976179768,-0.628946452525996,2.18189422060896,1.77107428174785,0.0618117718224536,-0.249380770229183,0.107398522721509,-0.957253271862946,-0.39461404422231,-0.178828789014891,-0.584295435017923,2.37350572334119,-0.426937661269336,0.152039019198744,1.28941119278669,-0.551368109965618,-0.0724941915128997,0.0356448507538334,-0.176552966471764,-0.317657635644182,0.585699773593056
cancer_state_15_0.5,0.0160866030704917,6.04073641660342,1.15328730142487,0.103604412551809,0.0311280066621621,-0.47460666543526,-0.107182350559362,1.09925376445291,2.48688602964579,0.00858043984772304,-0.273419052662313,0.380404831322497,1.67498309493955,0.208556192383956,-0.198295921879429,1.75631734858281,3.15893809998193,0.170594126504952,0.00433531255807072,-0.138860774625407,-0.0227294828060562,0.902938974758159,0.247494224718754,0.0495159375165735,0.0660228219260079
cancer_state_3_0.6,-0.218466807506132,0.0468265681495497,-0.335396590911085,-0.227594185288579,-0.274561490625865,-0.73293417428313,-0.346516856851471,-0.424803792723191,0.434484554303816,-0.364402443660805,0.435816216011775,2.77243508629309,0.705940132400364,-0.144439640926598,0.510948132854244,-0.29569898581789,2.20308506433633,-0.158384500488928,-0.313055639565493,0.264424557969352,-0.0540055561104326,0.874000768685546,-0.0464070015333742,0.66859444696376,-0.189564632048898
cancer_state_10_0.9,-0.0806084867936623,0.162475766315726,-0.0933557468427488,-0.0210567160411442,0.0521889885332783,-0.686932784741062,-0.295133795467851,0.339699353742817,0.766366785086036,-0.311647081069867,0.878021657457917,1.77431428813395,0.882326047856145,-0.129926148323772,0.65192589326267,0.268355020534914,2.92714551963727,0.049849025897653,-0.274983535307949,-0.105768082024077,-0.0464713210205776,3.5553469522352,0.178180604053934,1.4110720139594,-0.0890984455476894
cancer_state_8_0.6,-0.0832015807750488,1.28247633317537,0.152535065785217,-0.109529842682966,-0.246818561901407,-0.421634460014197,0.223196863049087,0.400619019470638,0.389245784846378,-0.195973519339689,-0.263855333092226,-0.361533302521572,-0.325599078790566,-0.0811493384851021,-0.498116809626138,2.23058271491417,0.302821608950668,-0.0443688131706896,0.46127639169257,-0.33806926450083,-0.113191251552067,-0.0569550924584665,-0.277471701445256,-0.355280175303092,0.11314852242881
cancer_state_12_1,-0.0767926626946463,0.724829243987308,0.118850970570908,-0.111927346301903,-0.230680844781567,1.4282632237014,0.349248138488512,0.611733716585504,0.265093008631516,-0.354722269698559,-0.238285605874096,-0.557022340170168,-0.40680036173984,-0.126851943212798,-0.540237951241527,2.30567113392045,-0.125965785985787,0.013918025988903,0.37940536673249,-0.585078114153516,-0.118464606420458,-0.146498820031223,-0.311783627763884,-0.309568430448829,0.151106898625559
cancer_state_6_0.8,-0.245984118337833,-0.226482985410455,-0.411603675220199,-0.295581972583598,-0.451932181329014,-0.649198301116383,-0.27667102858841,-0.55549811088722,-0.381771211787661,-0.212662075335096,-0.391419031155324,-0.342638163894691,0.345461468749414,-0.212737539921728,-0.590651172926996,-0.30825883855186,-0.201989845078335,-0.281805161993966,-0.124983488731658,-0.0666867602116478,-0.109757823039326,-0.519973749950934,-0.255465710957554,-0.355865163511076,-0.206944795171511
cancer_state_4_0.7,-0.222921672202227,-0.419024123162602,-0.307752357613594,-0.264641619866701,-0.223393896841606,1.82066973323436,-0.31682059339114,-0.597754188770175,-0.498775451727091,-0.360008765713407,-0.376194727781763,-0.263082015552155,-0.58393622438326,-0.2481236427206,-0.155495273215565,-0.307330234449667,-0.378486449300206,-0.23317880312616,-0.228675451027666,-0.0932200131082345,-0.103093762418086,-0.160487059354896,-0.284990075764724,-0.294088694247136,-0.150564718554723
cancer_state_8_0.7,0.112852964769542,2.51733621882388,2.81485880336862,0.0788004746105252,-0.0265784901556347,-0.0670847545273168,0.0397384513595469,1.60293184571342,1.72627279852777,0.0905713017747856,-0.171672364051725,-0.0640054642064045,0.054913246693192,0.0279540820770187,0.00209657259714463,1.32253362672841,0.234940244547004,0.321864898452776,0.144278542738512,-0.384569760101713,-0.074807241984187,0.420826953945712,-0.13259461817015,-0.207607115785983,0.0498021386772431
cancer_state_13_0.9,0.265477146705269,2.07773086908223,5.85913197870668,0.182300695572664,0.106930778418842,1.56344287979311,0.00924240197974351,2.67973756116911,2.60165933499683,0.233896933502095,-0.0517382083728007,-0.155790571670393,0.334484010154815,-0.0331416165914753,0.331544355865411,1.18472760415149,-0.00471886448492555,0.604015636724205,0.0489190342172401,-0.568264367331757,-0.0820771139863598,0.669934699156018,-0.147085505833854,-0.151081399723636,0.131653283171257
