"",cancer_cell_module_1,cancer_cell_module_2,cancer_cell_module_3,cancer_cell_module_4,cancer_cell_module_5,cancer_cell_module_6,cancer_cell_module_7,cancer_cell_module_8,cancer_cell_module_9,cancer_cell_module_10,cancer_cell_module_11,cancer_cell_module_12,cancer_cell_module_13,cancer_cell_module_14,cancer_cell_module_15,cancer_cell_module_16,cancer_cell_module_17,cancer_cell_module_18,cancer_cell_module_19,cancer_cell_module_20,cancer_cell_module_21,cancer_cell_module_22,cancer_cell_module_23,cancer_cell_module_24,cancer_cell_module_25,cancer_cell_module_26
cancer_state_4_0.4,-0.371798921149344,-0.538609561011485,-1.01947505352813,-0.170248469792182,-0.559527079948221,1.53055791203304,-0.57142852943703,-0.543751035963979,-0.169927383999567,1.33711952644726,-0.551149209060426,-0.853333742670971,-1.0790838776689,-0.122502476508164,0.225627572032809,0.132233864438268,-0.432025038153078,-0.452100708473276,-0.858948348121033,1.26207400942857,-0.510537570390509,-0.373033747240992,-0.122761923354767,0.00859227838708454,2.15110262312428,-0.026243220357521
cancer_state_6_1,-0.361383697815085,-0.493443495305155,0.479737473788166,-0.285154863528883,0.258492686882338,-0.204021855897545,-0.116170141964651,-0.440074608440267,-0.298279504307487,0.0977900875843686,-0.277592174622714,0.558527143876156,-0.42438641519246,0.0679159379287923,0.334147467289891,-0.20867415269275,-0.421736560314901,-0.122621062181865,1.13474736294163,-0.117165836258011,-0.601673905573898,-0.493018329034795,-0.189839065352774,-0.021357387135663,-0.647066472462978,2.79488863452128
cancer_state_5_0.3,-0.35803368532098,-0.513176704959306,-0.135825260171953,-0.326865886567805,-0.0209927282050454,2.51522668694807,-0.265445138753343,-0.481402525849408,-0.110573882095146,1.34227105866611,-0.313653732254287,0.164209439345235,-0.651861398573431,-0.226276566572282,0.996272518868078,-0.255544721709822,-0.491167856192817,-0.207574788055885,0.344101578426818,0.383360543504761,-0.59026282320536,-0.452317716439503,-0.185615163724467,2.64469018021686,0.231220240706917,0.421083580770875
cancer_state_15_0.6,-0.27819296168999,-0.425870648729253,-1.09230544774197,-0.258736540522568,-0.26900793844023,-0.496476015157734,-0.613530124030373,-0.472833446285147,0.497283112555582,0.0555373079668203,-0.539551938828558,-1.60119343696711,-0.859778758728865,0.606039291343198,-0.657663750803869,2.05481458653502,0.180813823760014,-0.438960919260672,-1.18315488660248,0.463358719567235,1.94297372650055,3.61536455080612,0.340072397201934,-0.900477862442957,-0.00754131705674871,-0.36346420855008
cancer_state_1_0.3,-0.333558423551277,-0.390762525275725,-0.672249107241704,-0.251380617375769,-0.329682606885535,-0.373879731920617,-0.555475407859488,-0.27220669969986,-0.128828702135832,-0.0384313618549513,-0.424517976606601,-0.91385783210954,-0.392734942071576,0.395963616047966,-0.515000412006736,1.36461548149938,1.75249932197504,-0.406073316443949,-0.626679026155228,-0.252322959143616,-0.160717893281851,0.420656900321901,-0.0419914847246146,-0.685594439148482,0.240446652940013,-0.186924797874956
cancer_state_18_1,1.79695863068665,2.79333808028922,-0.366369315960511,0.152948571963997,-0.86195390270907,-0.638483732338855,0.513220523425879,-0.064603223901488,-0.344281994742112,-0.964158741041381,0.36835815768057,-0.148117767366828,1.03300025409476,-0.322275963620744,-0.76526686864108,-0.770889040683946,-0.367543897668196,0.721952728548038,-1.01925700888912,-0.36495662667979,2.41850748691515,0.0969395167054194,-0.00538976980009823,-0.256876691897269,-0.324127977972367,-0.879690263756547
cancer_state_0_1,-0.354449379073013,-0.481869989358795,-0.0448956885492065,-0.384265327270199,2.24294658750652,-0.0872240984504258,-0.338501770972407,-0.462405394406476,0.916804944508329,0.266784864177523,-0.167647058959236,0.140850292101813,-0.335191739469508,0.053105390122701,0.901605449408754,0.249118920523392,-0.385643016124888,-0.0727837592581973,1.19958779646339,0.0719109365603363,-0.415236307924567,0.147443334075914,-0.182340630185968,-0.0499463072531405,-0.629860355059071,-0.206572995616411
cancer_state_19_0.5,-0.322550685271563,-0.508622864221108,-0.544190260065616,0.313065586173289,-0.671412978775452,-0.27832218818462,2.93044197420357,-0.43301703515244,-0.278917692208669,-0.373436562417576,-0.0721469109621677,1.29323463175489,-0.0256088120665535,-0.309776308622139,0.0457123722091807,-0.159696913100505,-0.0363746824730283,0.435640992031204,0.434264854053557,-0.210492057125452,0.148715334196051,-0.29921100592815,11.8105049181152,0.461074897148479,0.228033611814202,0.15226300063972
cancer_state_11_1,-0.383906549311575,-0.553752286103342,-0.946592901414389,-0.228039719166148,-0.152054668632021,-0.0432529341037476,-0.617591055455401,-0.438234315960283,-0.0954654567741588,0.672799615280664,-0.555739420603235,-1.09746186270889,-0.83636297567953,0.118649077102884,-0.201696567513918,2.189159304103,0.482537562543404,-0.521647013474166,-0.582345798741291,-0.059960899691068,-0.218095181279681,0.383928896731852,-0.0172550675106917,-0.703814550190933,0.47594544840282,0.332245616355594
cancer_state_16_1,0.712089634396304,2.07101936914693,1.69065203565815,-0.267957767713941,-0.218410707586524,-0.399813774747769,-0.0632150303506034,-0.165688807038961,-0.299094306945085,-0.718404971898966,0.134787168809538,0.845835157711071,0.497494610595984,-0.294312486430825,-0.293235168083216,-0.797424857436089,-0.238424274481217,0.234359517265283,0.656652739978057,-0.242522130389934,-0.232331180284665,-0.427017797992473,-0.218634702062489,-0.000736707171706151,-0.715353571897471,-0.312549117757357
cancer_state_4_0.8,-0.360076282003538,-0.52001545810092,-1.04478644289099,-0.149579379671623,-0.676778142487231,1.72362706837035,-0.567902192723553,-0.520282335850312,-0.164687817894459,1.08953657938155,-0.539174013168491,-0.821175750762734,-1.05371976258505,-0.201539656843075,0.116411896417494,0.0579982113242142,-0.384342857404994,-0.439717293669922,-0.941986543802114,0.617560071013526,-0.479002078928182,-0.363245431892938,-0.114174838422709,0.116685723833893,2.59833484953465,-0.20571930263257
cancer_state_4_0.7,-0.401892377918606,-0.57390193066565,-0.525569908537193,-0.376726047168188,1.16659887976941,0.285979346635307,-0.496367178598965,-0.537005709703328,0.0477629330706647,1.80782422319243,-0.439310802527467,-0.536747897342765,-0.899011677997612,0.160670884439708,1.38537815799085,0.346053475763586,-0.579192050618919,-0.346053701656767,0.439435609874232,0.775196334924611,-0.648039142800507,-0.320148202637669,-0.220021531839983,-0.22745418375726,-0.473541903762209,0.804689120580098
cancer_state_18_0.7,-0.413220432230441,-0.619828814566779,-1.06303578500058,-0.25075007942133,-0.393663987166274,1.78915208116581,-0.605569360859501,-0.597640092747373,-0.137464897038414,2.84606712020553,-0.609447652373491,-1.1672140586542,-1.23377446002538,0.240535318387786,0.666072052205672,0.866043543033993,-0.492527007358371,-0.586421455663034,-0.93124824834297,6.11614367826291,-0.60008937224745,-0.290328411097467,-0.0953098503005013,-0.184017731005743,1.406602735045,0.22708896698394
