"",cancer_cell_module_1,cancer_cell_module_2,cancer_cell_module_3,cancer_cell_module_4,cancer_cell_module_5,cancer_cell_module_6,cancer_cell_module_7,cancer_cell_module_8,cancer_cell_module_9,cancer_cell_module_10,cancer_cell_module_11,cancer_cell_module_12,cancer_cell_module_13,cancer_cell_module_14,cancer_cell_module_15,cancer_cell_module_16,cancer_cell_module_17,cancer_cell_module_18,cancer_cell_module_19,cancer_cell_module_20,cancer_cell_module_21,cancer_cell_module_22,cancer_cell_module_23,cancer_cell_module_24,cancer_cell_module_25,cancer_cell_module_26,cancer_cell_module_27,cancer_cell_module_28,cancer_cell_module_29,cancer_cell_module_30,cancer_cell_module_31,cancer_cell_module_32,cancer_cell_module_33,cancer_cell_module_34,cancer_cell_module_35,cancer_cell_module_36,cancer_cell_module_37
cancer_state_9_0.2,-0.0225081270901734,2.11455869972057,-0.228086909247522,-0.548428454712643,2.84924570189581,-0.201914785207581,-0.453624842011584,0.209664506867433,-0.941521330760057,0.566108595763674,0.156922964775518,0.444926157008882,0.929342815636479,-0.404415444562503,0.784937459340248,-0.656820544598561,0.0117970906542084,2.53940981901832,-0.265820159235082,1.04487260669385,-0.642821648086093,1.05564088382949,1.89314810277265,-0.566485255729241,-0.405481853264994,0.0264624069126146,-0.0520687723213614,-0.402089706865515,0.825819101613318,0.861216534629935,-0.173568737194714,-0.437504393200976,0.361411164931025,-0.0423863656744002,0.476382910486555,-0.197313258453178,-0.0533116938386605
cancer_state_9_0.3,-0.00473155020757448,-0.350057126213099,1.81023984807156,-0.0332028824749061,-0.203117693794512,-0.206396882395904,-0.125245083748317,-0.223926819059039,0.332205551184325,-0.194165543530133,-0.25731233839779,-0.202786396270403,-0.0427967032073482,0.118550771177268,-0.231224946200948,0.0378239201119398,-0.506421476063411,-0.258509776649321,-0.174219128842153,-0.405405279051896,0.00425080787172214,-0.368753500171775,-0.420638514210629,0.26739906968106,-0.470605077422625,-0.0872029948514016,-0.129837535483894,-0.0370660447535188,-0.0914024859429473,-0.245176843440767,-0.156457437568395,0.637864698014812,-0.241321032492627,0.293189785629625,-0.155492004650705,-0.0259306579527397,-0.0689334347215032
cancer_state_5_0.3,-0.0204762336512023,-0.33188724507597,0.134617174420229,0.215765873564812,-0.391355553633705,-0.253269239369897,0.138959880355663,-0.234200497534548,0.493817777566801,-0.26243501229939,-0.364489574012638,-0.259734422978872,-0.398625212638082,0.0102910571570462,-0.554722088326878,2.70076107101291,-0.523537178984636,-0.321940845586115,-0.0876478138714626,-0.435262964286415,-0.21652394543814,-0.5743148642113,-0.519592352093247,-0.0271574200182559,-0.376055234111896,-0.0927557386215251,-0.0135716043226972,-0.0519683790222566,-0.0874411770082907,-0.303606202946408,0.0700309798647541,0.0466798498963777,-0.120055412336388,0.0145866332207787,-0.0485856634158649,0.178298947805338,0.00141198610629541
cancer_state_4_0.3,-0.0211967710298795,-0.348486779021833,-0.158581607063892,0.110622101133839,-0.309937138295048,-0.132291400170691,0.33612583814813,-0.135005284852091,0.396447263898879,-0.178050487417159,-0.252899348636662,-0.193359495396147,0.114185762019637,0.217337782835347,0.0590309654457468,0.180039897970204,-0.342926929113544,-0.203768085985308,-0.140322540376592,-0.34828461361195,0.0376532695874519,-0.229715575655194,-0.363533945874545,1.73977804478227,-0.109899471189535,-0.0910504098069937,-0.0534835668807676,0.241732566899748,-0.0900633466036688,-0.212297289709659,-0.0688571488251485,0.133337470662787,-0.361363289225387,1.31521545517983,-0.317573200359501,-0.151504876949087,-0.00462498403671049
cancer_state_1_0.4,-0.0224315502206095,-0.311011177650026,-0.0385332523341369,-0.400121870479126,0.459253060838477,-0.0531577886927993,-0.237849216484237,0.182967778199124,-0.454890064925075,0.323697909445279,0.14446255798667,0.398298892316524,0.453412908137881,-0.300078304601532,1.52837299998027,-0.432809033610599,0.139772457937251,0.398316829032691,-0.143923658940491,0.0996511113988672,-0.12646905607312,1.22284666246625,0.856038526620836,0.183170189990945,0.15005677638085,0.0278367592412077,0.234277833702614,-0.23257307228064,0.0340930298700629,0.130941106885786,0.384258128461121,-0.181751120886239,0.0424161692544383,-0.00336971331549528,0.199548348290228,-0.129504804299831,-0.0063635777102199
cancer_state_3_0.3,-0.0450727879864517,0.452988385831038,-0.591219206114589,-0.515313650775951,0.417109829204795,-0.225324664317681,-0.423420180900264,0.119593320610068,-0.885657589977991,0.324065608887474,-0.019099077668838,0.115200466978606,0.794439161604024,-0.381783736095785,-0.0334404890756501,-0.590881239470522,-0.164906465705333,0.460443228951324,-0.37242232933395,2.16846088562957,-0.614931578930901,0.389931165534704,0.995002672262059,-0.581517981961457,-0.444165522658774,0.052661609040218,-0.257725334965867,-0.410019658143152,0.29151133410245,1.2382927358577,-0.268637880166399,-0.535242070380765,0.230343330153326,-0.300076841999659,1.35000423456173,-0.0818482488982911,-0.0668453177749871
cancer_state_18_1,-0.0443626387995399,-0.335655327250197,-0.157512247095838,-0.417554843911589,0.415152406424945,0.16362828511031,-0.24519740899999,0.102387689392361,-0.54458720536974,0.0558506007563006,0.925477265583232,0.915478981796397,-0.243097934290017,-0.370070433725618,1.12263375613916,-0.548825617676904,-0.130394963832396,0.223883270092511,-0.140815823811908,0.0262517858205293,-0.410583284997297,3.63221969382348,0.438425736013631,0.133304846031774,-0.219416100883263,0.19789005829269,-0.0285619852110617,-0.244968404606236,-0.0422509023829914,0.254617148457887,0.42836683436887,-0.359774580476968,-0.0485500051444705,-0.331269112729858,-0.0740461584837583,-0.00468357670867242,-0.0862011300374211
cancer_state_5_0.8,-0.0252442632384434,-0.358170666200855,-0.163979969308369,0.0190994420435839,-0.398473171768071,-0.267803005368935,0.157444285957289,-0.259973391518522,0.297231747549662,-0.255950918388484,-0.385512359647015,-0.263767290300776,-0.433486366986588,-0.037736273626723,-0.554714062201691,3.55114990560168,-0.545967283109968,-0.364323857283383,-0.0164499341842666,-0.454125203250371,-0.253179720474025,-0.575749504730652,-0.547028794751247,0.0415140098066681,-0.373271664283134,-0.0965615915226602,-0.153521237053169,-0.0475103144625649,-0.0928756585316602,-0.315936476731817,0.00124754012656651,-0.0692691348471515,-0.085173852275878,0.0401605760412587,-0.199797088261793,0.119378232887728,0.0299061287151124
cancer_state_6_0.5,-0.0253281346806205,2.21398037722552,-0.362777097836989,-0.137135186752876,-0.152372915778433,-0.201916473428265,0.00529725986367514,-0.144879913006511,-0.203880737137095,-0.171532338010588,-0.194228111796293,-0.172790360337384,-0.131100360617364,-0.250050004634844,-0.329001807484583,-0.106512168963958,-0.224566706250438,-0.0719507764664486,-0.271324260482845,-0.0732935892681623,-0.413449381670721,-0.181065757889945,-0.172236440383679,0.356040958657334,-0.0429449832676762,-0.0721118163054024,-0.0847262743158472,-0.147063467501464,-0.0620656594927743,-0.073892132438692,-0.240671606092305,-0.361450146752863,-0.0755130836836296,-0.413119278969257,-0.154535915659942,-0.156386185905597,0.0319273298885221
cancer_state_2_0.4,-0.027546378521404,-0.4062186388614,1.16751338106628,-0.278471765424235,-0.245724089029675,-0.117968137942797,-0.319100072860834,-0.227456777084853,-0.0249430602823656,-0.197752961370923,-0.0894487965361683,-0.235673877373113,-0.387261652640688,-0.0726679018022435,0.595985331521283,-0.191449151841924,0.0780040485123363,-0.30274692239223,-0.0712895968678306,-0.420997109813129,2.59814245730326,-0.295620597550211,-0.402646766624821,0.0462638876056127,0.069639040630557,-0.064143609897532,-0.0693451939213098,-0.224441233342671,-0.098117756191144,-0.317305282801617,-0.265989030323642,0.419606682448078,-0.368901678666011,-0.0210737136481589,-0.31794364249464,-0.0950145066384429,-0.0757858892487201
cancer_state_6_0.8,-0.0186814103672979,-0.331472160019071,-0.386467616145219,-0.103964841866064,-0.309289987020295,-0.0938890659388537,-0.16747199030844,-0.102427178954973,0.930823254969815,-0.0315271219018906,-0.327155259961163,-0.0147871351333995,-0.267147438632601,-0.0733797033679421,-0.118834665419982,0.0827201017734202,-0.444638343638249,-0.151217566074617,-0.272154253075143,-0.157378065892573,-0.219873688470586,-0.328990822965236,-0.197439535921964,-0.202781437032974,-0.159805097195638,-0.0911555617432544,0.487394956186747,0.0599262377697877,-0.0542185690667545,-0.126487644763507,3.68787688385416,-0.249505161215658,0.0811834862608359,-0.122774583509024,0.404143048835578,-0.0275143056645351,0.00311907209883292
cancer_state_9_0.7,-0.0216450127144269,2.24200510023306,-0.280689407062528,-0.0525088291671211,-0.176593656434128,-0.200226780990773,0.0574088410830869,-0.156816137831406,-0.0847264835221916,-0.191192992897993,-0.200897691878694,-0.172330055021875,-0.246170819715897,-0.223618674045077,-0.307914056425648,-0.0539689866426843,-0.258041140842914,-0.112955679013719,-0.25803800837147,-0.201928650649117,-0.376888606788032,-0.201432947116642,-0.235542428218206,0.24077947407375,0.00398576788621067,-0.0753193938749201,-0.0294957597194679,-0.094799219805291,-0.067225986563699,-0.108598701665171,-0.202016055788218,-0.335657200172181,-0.0896196796538745,-0.410811281912962,-0.145714714194208,-0.165886836895338,0.0572345141378792
cancer_state_16_0.9,-0.0222130924481824,-0.373845020503798,0.117355483955341,0.302147121224415,-0.262599779857784,0.0199746798042099,0.167134843112786,-0.0359935661704861,0.928672826072192,-0.0646047483325598,-0.195957546270801,-0.15714435742978,0.180294734235182,0.674059466798008,-0.0627565381009613,0.072740568878668,-0.528249944627291,-0.230318846036132,0.0140557268454855,-0.279450465019877,0.116138807707908,-0.383588386638985,-0.262808958860013,0.311458899491814,-0.117517833623862,-0.0847726048647877,0.25455344973176,0.125655560071125,-0.0935004973152715,-0.228077380535907,-0.0877012192673833,0.319340317034634,-0.299328626202598,4.67429783907144,-0.232556448949205,-0.102127312744159,0.0571425418604326
cancer_state_13_1,-0.0482849824524122,-0.108011145384974,-0.718363577954558,-0.538625193071479,0.315213786954447,-0.218114308806305,-0.444419186403006,0.118893447680843,-0.957986481326181,0.333530762123163,0.0163468455888464,0.071647034021112,1.59071123591548,-0.405728533412433,0.0984326689935598,-0.622770777690855,-0.122241656407041,0.520407012319037,-0.435129197472936,2.01371574224258,-0.58340051883005,0.358667153128286,1.25278404097333,-0.639051516028801,-0.550741889212469,0.0808662190531461,-0.322274492335304,-0.415454407098301,0.339774070219523,0.199891654205175,-0.263466968491605,-0.522831878368076,0.156386065921742,-0.167350138459052,1.44311308515777,0.0627765166707828,-0.06777958009795
