year,region,activity,property,value,unit
2006,World,uncoll_septic-system,max,1.0,kg/kg
2006,World,uncoll_septic-system,abs_min,1.0,kg/kg
2006,World,uncoll_septic-system,abs_max,inf,kg/kg
2006,World,uncoll_latrines_small,def,1.0,kg/kg
2006,World,uncoll_latrines_small,min,1.0,kg/kg
2006,World,uncoll_latrines_small,max,1.0,kg/kg
2006,World,uncoll_latrines_small,abs_min,1.0,kg/kg
2006,World,uncoll_latrines_small,abs_max,inf,kg/kg
2006,World,uncoll_latrines_communal,def,1.0,kg/kg
2006,World,uncoll_latrines_communal,min,1.0,kg/kg
2006,World,uncoll_latrines_communal,max,1.0,kg/kg
2006,World,uncoll_latrines_communal,abs_min,1.0,kg/kg
2006,World,uncoll_latrines_communal,abs_max,inf,kg/kg
2006,World,uncoll_latrines_wet,def,1.0,kg/kg
2006,World,uncoll_latrines_wet,min,1.0,kg/kg
2006,World,uncoll_latrines_wet,max,1.0,kg/kg
2006,World,uncoll_latrines_wet,abs_min,1.0,kg/kg
2006,World,uncoll_latrines_wet,abs_max,inf,kg/kg
2006,World,uncoll_untreated,def,1.0,kg/kg
2006,World,uncoll_untreated,min,1.0,kg/kg
2006,World,uncoll_untreated,max,1.0,kg/kg
2006,World,uncoll_untreated,abs_min,1.0,kg/kg
2006,World,uncoll_untreated,abs_max,inf,kg/kg
