year,region,activity,property,value,unit
2006,World,coll_untreat_sewer-stagnant,min,0.4,kg/kg
2006,World,coll_untreat_sewer-stagnant,max,0.8,kg/kg
2006,World,coll_untreat_sewer-stagnant,abs_min,0.0,kg/kg
2006,World,coll_untreat_sewer-stagnant,abs_max,1.0,kg/kg
2006,World,uncoll_septic-tanks,def,0.5,kg/kg
2006,World,uncoll_septic-tanks,min,0.4,kg/kg
2006,World,uncoll_septic-tanks,max,0.72,kg/kg
2006,World,uncoll_septic-tanks,abs_min,0.0,kg/kg
2006,World,uncoll_septic-tanks,abs_max,1.0,kg/kg
2006,World,uncoll_septic-system,def,0.5,kg/kg
2006,World,uncoll_septic-system,min,0.4,kg/kg
2006,World,uncoll_septic-system,max,0.72,kg/kg
2006,World,uncoll_septic-system,abs_min,0.0,kg/kg
2006,World,uncoll_septic-system,abs_max,1.0,kg/kg
2006,World,uncoll_latrines_small,def,0.1,kg/kg
2006,World,uncoll_latrines_small,min,0.05,kg/kg
2006,World,uncoll_latrines_small,max,0.15,kg/kg
2006,World,uncoll_latrines_small,abs_min,0.0,kg/kg
2006,World,uncoll_latrines_small,abs_max,1.0,kg/kg
2006,World,uncoll_latrines_communal,def,0.5,kg/kg
2006,World,uncoll_latrines_communal,min,0.4,kg/kg
2006,World,uncoll_latrines_communal,max,0.6,kg/kg
2006,World,uncoll_latrines_communal,abs_min,0.0,kg/kg
2006,World,uncoll_latrines_communal,abs_max,1.0,kg/kg
2006,World,uncoll_latrines_wet,def,0.7,kg/kg
2006,World,uncoll_latrines_wet,min,0.7,kg/kg
2006,World,uncoll_latrines_wet,max,1.0,kg/kg
2006,World,uncoll_latrines_wet,abs_min,0.0,kg/kg
2006,World,uncoll_latrines_wet,abs_max,1.0,kg/kg
2006,World,uncoll_untreated,def,0.0,kg/kg
2006,World,uncoll_untreated,min,0.0,kg/kg
2006,World,uncoll_untreated,max,0.0,kg/kg
2006,World,uncoll_untreated,abs_min,0.0,kg/kg
2006,World,uncoll_untreated,abs_max,1.0,kg/kg
