FileHeader: Filename,Date,Time,Row,Type,Identifier 1,Identifier 2,Amount,Sample Dilution,Peak Nr.,Component,Rt,Amt%,Ampl. 28,Ampl. 29,Area 28,Area 29,d 15N/14N,Ampl. 44,Ampl. 45,Ampl. 46,Area 44,Area 45,Area 46,Area All,d 13C/12C,Peak Nr. Flash TCD,Rt Flash TCD,rArea Flash TCD,Amt% Flash TCD
22734_d15N-d13C_BLANK-0000.dxf,11/21/2024,14:08:21,15,Blank,BLANK,BLANK,,89,3,CO2 - 1,376.4,,,,,,,5581,6479,8025,103.432,1.201,0.446,105.08,-25.556,,,,
22734_d15N-d13C_BLANK-0000.dxf,11/21/2024,14:08:21,15,Blank,BLANK,BLANK,,89,4,CO2 - 2,426.2,,,,,,,5583,6481,8028,103.998,1.207,0.449,105.654,-25.675,,,,
22735_d15N-d13C_ACETANILIDE-0000.dxf,11/21/2024,14:17:37,16,Start Reference Regression,ACETANILIDE,STANDARD,0.00061,,,,,,,,,,,,,,,,,,,1,14.7,1112805,
22735_d15N-d13C_ACETANILIDE-0000.dxf,11/21/2024,14:17:37,16,Start Reference Regression,ACETANILIDE,STANDARD,0.00061,,,,,,,,,,,,,,,,,,,2,252.7,1701448,71.06
22735_d15N-d13C_ACETANILIDE-0000.dxf,11/21/2024,14:17:37,16,Start Reference Regression,ACETANILIDE,STANDARD,0.00061,0,1,N2 - 1,47.9,,4124,3026,77.249,0.567,-0.463,,,,,,,77.816,,,,,
22735_d15N-d13C_ACETANILIDE-0000.dxf,11/21/2024,14:17:37,16,Start Reference Regression,ACETANILIDE,STANDARD,0.00061,0,2,N2 - 2,87.6,,4120,3023,77.222,0.567,-0.526,,,,,,,77.788,,,,,
22735_d15N-d13C_ACETANILIDE-0000.dxf,11/21/2024,14:17:37,16,Start Reference Regression,ACETANILIDE,STANDARD,0.00061,0,3,N2,158.6,10.32,3420,2511,88.12,0.646,-0.975,,,,,,,88.766,,,,,
22735_d15N-d13C_ACETANILIDE-0000.dxf,11/21/2024,14:17:37,16,Start Reference Regression,ACETANILIDE,STANDARD,0.00061,89,4,,277.1,71.06,,,,,,4745,5505,6824,127.396,1.474,0.55,129.419,-29.173,,,,
22735_d15N-d13C_ACETANILIDE-0000.dxf,11/21/2024,14:17:37,16,Start Reference Regression,ACETANILIDE,STANDARD,0.00061,89,5,CO2 - 1,376.6,71.06,,,,,,5580,6478,8024,103.448,1.201,0.446,105.095,-25.556,,,,
22735_d15N-d13C_ACETANILIDE-0000.dxf,11/21/2024,14:17:37,16,Start Reference Regression,ACETANILIDE,STANDARD,0.00061,89,6,CO2 - 2,426.4,,,,,,,5582,6479,8025,103.959,1.207,0.449,105.615,-25.576,,,,
22736_d15N-d13C_ACETANILIDE-0000.dxf,11/21/2024,14:26:53,17,Add Reference Regression,ACETANILIDE,STANDARD,0.00094,,,,,,,,,,,,,,,,,,,1,14.7,1197575,
22736_d15N-d13C_ACETANILIDE-0000.dxf,11/21/2024,14:26:53,17,Add Reference Regression,ACETANILIDE,STANDARD,0.00094,,,,,,,,,,,,,,,,,,,2,247.7,2808636,71.06
22736_d15N-d13C_ACETANILIDE-0000.dxf,11/21/2024,14:26:53,17,Add Reference Regression,ACETANILIDE,STANDARD,0.00094,0,1,N2 - 1,47.9,,4119,3023,77.203,0.567,-0.459,,,,,,,77.769,,,,,
22736_d15N-d13C_ACETANILIDE-0000.dxf,11/21/2024,14:26:53,17,Add Reference Regression,ACETANILIDE,STANDARD,0.00094,0,2,N2 - 2,87.8,,4115,3020,77.148,0.566,-0.526,,,,,,,77.714,,,,,
22736_d15N-d13C_ACETANILIDE-0000.dxf,11/21/2024,14:26:53,17,Add Reference Regression,ACETANILIDE,STANDARD,0.00094,0,3,N2,158.4,10.32,5759,4228,145.465,1.067,-0.975,,,,,,,146.532,,,,,
22736_d15N-d13C_ACETANILIDE-0000.dxf,11/21/2024,14:26:53,17,Add Reference Regression,ACETANILIDE,STANDARD,0.00094,89,4,CO2,273,71.06,,,,,,7837,9109,11251,213.733,2.472,0.921,217.126,-29.146,,,,
22736_d15N-d13C_ACETANILIDE-0000.dxf,11/21/2024,14:26:53,17,Add Reference Regression,ACETANILIDE,STANDARD,0.00094,89,5,CO2 - 1,376.6,71.06,,,,,,5590,6488,8039,103.955,1.207,0.449,105.61,-25.556,,,,
22736_d15N-d13C_ACETANILIDE-0000.dxf,11/21/2024,14:26:53,17,Add Reference Regression,ACETANILIDE,STANDARD,0.00094,89,6,CO2 - 2,426.4,,,,,,,5580,6477,8023,103.995,1.207,0.449,105.65,-25.592,,,,
22737_d15N-d13C_ACETANILIDE-0000.dxf,11/21/2024,14:36:08,18,Add Reference Regression,ACETANILIDE,STANDARD,0.00085,,,,,,,,,,,,,,,,,,,1,14.7,1281931,
22737_d15N-d13C_ACETANILIDE-0000.dxf,11/21/2024,14:36:08,18,Add Reference Regression,ACETANILIDE,STANDARD,0.00085,,,,,,,,,,,,,,,,,,,2,248.7,2587752,71.06
22737_d15N-d13C_ACETANILIDE-0000.dxf,11/21/2024,14:36:08,18,Add Reference Regression,ACETANILIDE,STANDARD,0.00085,0,1,N2 - 1,47.9,,4116,3020,77.127,0.566,-0.46,,,,,,,77.693,,,,,
22737_d15N-d13C_ACETANILIDE-0000.dxf,11/21/2024,14:36:08,18,Add Reference Regression,ACETANILIDE,STANDARD,0.00085,0,2,N2 - 2,87.6,,4113,3018,77.087,0.566,-0.526,,,,,,,77.653,,,,,
22737_d15N-d13C_ACETANILIDE-0000.dxf,11/21/2024,14:36:08,18,Add Reference Regression,ACETANILIDE,STANDARD,0.00085,0,3,N2,158.4,10.32,5280,3876,133.878,0.982,-0.944,,,,,,,134.86,,,,,
22737_d15N-d13C_ACETANILIDE-0000.dxf,11/21/2024,14:36:08,18,Add Reference Regression,ACETANILIDE,STANDARD,0.00085,89,4,CO2,273.6,71.06,,,,,,7228,8396,10375,196.217,2.27,0.845,199.332,-29.18,,,,
22737_d15N-d13C_ACETANILIDE-0000.dxf,11/21/2024,14:36:08,18,Add Reference Regression,ACETANILIDE,STANDARD,0.00085,89,5,CO2 - 1,376.6,71.06,,,,,,5579,6475,8022,103.367,1.2,0.446,105.013,-25.556,,,,
22737_d15N-d13C_ACETANILIDE-0000.dxf,11/21/2024,14:36:08,18,Add Reference Regression,ACETANILIDE,STANDARD,0.00085,89,6,CO2 - 2,426.4,,,,,,,5579,6475,8021,103.957,1.207,0.449,105.612,-25.558,,,,
22738_d15N-d13C_ACETANILIDE-0000.dxf,11/21/2024,14:45:24,19,Add Reference Regression,ACETANILIDE,STANDARD,0.00071,,,,,,,,,,,,,,,,,,,1,14.7,1190567,
22738_d15N-d13C_ACETANILIDE-0000.dxf,11/21/2024,14:45:24,19,Add Reference Regression,ACETANILIDE,STANDARD,0.00071,,,,,,,,,,,,,,,,,,,2,249.7,2288953,71.06
22738_d15N-d13C_ACETANILIDE-0000.dxf,11/21/2024,14:45:24,19,Add Reference Regression,ACETANILIDE,STANDARD,0.00071,0,1,N2 - 1,47.9,,4120,3023,77.218,0.567,-0.455,,,,,,,77.785,,,,,
22738_d15N-d13C_ACETANILIDE-0000.dxf,11/21/2024,14:45:24,19,Add Reference Regression,ACETANILIDE,STANDARD,0.00071,0,2,N2 - 2,87.8,,4119,3023,77.27,0.567,-0.526,,,,,,,77.837,,,,,
22738_d15N-d13C_ACETANILIDE-0000.dxf,11/21/2024,14:45:24,19,Add Reference Regression,ACETANILIDE,STANDARD,0.00071,0,3,N2,158.6,10.32,4663,3423,118.728,0.871,-0.957,,,,,,,119.598,,,,,
22738_d15N-d13C_ACETANILIDE-0000.dxf,11/21/2024,14:45:24,19,Add Reference Regression,ACETANILIDE,STANDARD,0.00071,89,4,CO2,274.8,71.06,,,,,,6426,7459,9226,173.594,2.008,0.748,176.35,-29.257,,,,
22738_d15N-d13C_ACETANILIDE-0000.dxf,11/21/2024,14:45:24,19,Add Reference Regression,ACETANILIDE,STANDARD,0.00071,89,5,CO2 - 1,376.6,71.06,,,,,,5581,6476,8025,103.491,1.201,0.447,105.139,-25.556,,,,
22738_d15N-d13C_ACETANILIDE-0000.dxf,11/21/2024,14:45:24,19,Add Reference Regression,ACETANILIDE,STANDARD,0.00071,89,6,CO2 - 2,426.4,,,,,,,5581,6476,8024,104.005,1.207,0.449,105.661,-25.539,,,,
22739_d15N-d13C_SORGHUM-0000.dxf,11/21/2024,14:54:40,20,Sample,SORGHUM,STANDARD,0.00166,,,,,,,,,,,,,,,,,,,1,15.7,1096152,
22739_d15N-d13C_SORGHUM-0000.dxf,11/21/2024,14:54:40,20,Sample,SORGHUM,STANDARD,0.00166,,,,,,,,,,,,,,,,,,,2,246.7,3184091,42.8060321
22739_d15N-d13C_SORGHUM-0000.dxf,11/21/2024,14:54:40,20,Sample,SORGHUM,STANDARD,0.00166,0,1,N2 - 1,47.9,3.3012969,4182,3069,78.208,0.574,-0.496,,,,,,,78.782,,,,,
22739_d15N-d13C_SORGHUM-0000.dxf,11/21/2024,14:54:40,20,Sample,SORGHUM,STANDARD,0.00166,0,2,N2 - 2,87.6,3.3217227,4205,3087,78.744,0.578,-0.526,,,,,,,79.322,,,,,
22739_d15N-d13C_SORGHUM-0000.dxf,11/21/2024,14:54:40,20,Sample,SORGHUM,STANDARD,0.00166,0,3,N2,159.5,1.846181,1628,1199,41.867,0.308,1.743,,,,,,,42.175,,,,,
22739_d15N-d13C_SORGHUM-0000.dxf,11/21/2024,14:54:40,20,Sample,SORGHUM,STANDARD,0.00166,89,4,CO2,272.1,30.8771889,,,,,,8870,10443,12730,245.955,2.881,1.059,249.895,-14.709,,,,
22739_d15N-d13C_SORGHUM-0000.dxf,11/21/2024,14:54:40,20,Sample,SORGHUM,STANDARD,0.00166,89,5,CO2 - 1,376.6,57.1459604,,,,,,5598,6490,8052,104.185,1.208,0.45,105.843,-25.556,,,,
22739_d15N-d13C_SORGHUM-0000.dxf,11/21/2024,14:54:40,20,Sample,SORGHUM,STANDARD,0.00166,89,6,CO2 - 2,426.4,,,,,,,5587,6478,8036,104.181,1.208,0.45,105.838,-25.504,,,,
22740_d15N-d13C_SORGHUM-0000.dxf,11/21/2024,15:03:56,21,Sample,SORGHUM,SAMPLE,0.00169,,,,,,,,,,,,,,,,,,,1,14.7,1079675,
22740_d15N-d13C_SORGHUM-0000.dxf,11/21/2024,15:03:56,21,Sample,SORGHUM,SAMPLE,0.00169,,,,,,,,,,,,,,,,,,,2,246.7,3192578,42.132303
22740_d15N-d13C_SORGHUM-0000.dxf,11/21/2024,15:03:56,21,Sample,SORGHUM,SAMPLE,0.00169,0,1,N2 - 1,47.9,3.3191998,4274,3139,80.255,0.589,-0.419,,,,,,,80.844,,,,,
22740_d15N-d13C_SORGHUM-0000.dxf,11/21/2024,15:03:56,21,Sample,SORGHUM,SAMPLE,0.00169,0,2,N2 - 2,87.6,3.3154342,4274,3139,80.154,0.589,-0.526,,,,,,,80.743,,,,,
22740_d15N-d13C_SORGHUM-0000.dxf,11/21/2024,15:03:56,21,Sample,SORGHUM,SAMPLE,0.00169,0,3,N2,158.6,1.8357521,1664,1225,42.41,0.312,1.102,,,,,,,42.722,,,,,
22740_d15N-d13C_SORGHUM-0000.dxf,11/21/2024,15:03:56,21,Sample,SORGHUM,SAMPLE,0.00169,89,4,CO2,271.1,30.8929679,,,,,,8953,10541,12847,246.508,2.887,1.061,250.456,-14.365,,,,
22740_d15N-d13C_SORGHUM-0000.dxf,11/21/2024,15:03:56,21,Sample,SORGHUM,SAMPLE,0.00169,89,5,CO2 - 1,376.6,57.1454428,,,,,,5572,6457,8017,103.455,1.199,0.447,105.101,-25.556,,,,
22740_d15N-d13C_SORGHUM-0000.dxf,11/21/2024,15:03:56,21,Sample,SORGHUM,SAMPLE,0.00169,89,6,CO2 - 2,426.4,,,,,,,5579,6466,8025,104.012,1.205,0.449,105.667,-25.439,,,,
22741_d15N-d13C_SORGHUM-0000.dxf,11/21/2024,15:13:11,22,Sample,SORGHUM,SAMPLE,0.00187,,,,,,,,,,,,,,,,,,,1,14.7,1036481,0.4284713
22741_d15N-d13C_SORGHUM-0000.dxf,11/21/2024,15:13:11,22,Sample,SORGHUM,SAMPLE,0.00187,,,,,,,,,,,,,,,,,,,2,246.7,3425525,40.1642185
22741_d15N-d13C_SORGHUM-0000.dxf,11/21/2024,15:13:11,22,Sample,SORGHUM,SAMPLE,0.00187,0,1,N2 - 1,47.9,3.0022739,4285,3147,80.331,0.59,-0.412,,,,,,,80.921,,,,,
22741_d15N-d13C_SORGHUM-0000.dxf,11/21/2024,15:13:11,22,Sample,SORGHUM,SAMPLE,0.00187,0,2,N2 - 2,87.8,3.0036088,4282,3145,80.371,0.59,-0.526,,,,,,,80.961,,,,,
22741_d15N-d13C_SORGHUM-0000.dxf,11/21/2024,15:13:11,22,Sample,SORGHUM,SAMPLE,0.00187,0,3,N2,159.5,1.6820939,1676,1235,43.03,0.317,1.248,,,,,,,43.347,,,,,
22741_d15N-d13C_SORGHUM-0000.dxf,11/21/2024,15:13:11,22,Sample,SORGHUM,SAMPLE,0.00187,89,4,CO2,271.5,33.9919363,,,,,,9100,10707,13059,252.731,2.959,1.088,256.777,-14.448,,,,
22741_d15N-d13C_SORGHUM-0000.dxf,11/21/2024,15:13:11,22,Sample,SORGHUM,SAMPLE,0.00187,89,5,CO2 - 1,376.6,,,,,,,5577,6460,8022,103.784,1.202,0.448,105.435,-25.556,,,,
22741_d15N-d13C_SORGHUM-0000.dxf,11/21/2024,15:13:11,22,Sample,SORGHUM,SAMPLE,0.00187,89,6,CO2 - 2,426.4,,,,,,,5569,6451,8010,103.871,1.203,0.448,105.523,-25.545,,,,
22742_d15N-d13C_WHEAT FLOUR-0000.dxf,11/21/2024,15:22:27,23,Sample,WHEAT FLOUR,SAMPLE,0.0019,,,,,,,,,,,,,,,,,,,1,14.7,1002383,-1.2213602
22742_d15N-d13C_WHEAT FLOUR-0000.dxf,11/21/2024,15:22:27,23,Sample,WHEAT FLOUR,SAMPLE,0.0019,,,,,,,,,,,,,,,,,,,2,245.7,3331946,38.7159886
22742_d15N-d13C_WHEAT FLOUR-0000.dxf,11/21/2024,15:22:27,23,Sample,WHEAT FLOUR,SAMPLE,0.0019,0,1,N2 - 1,47.9,2.972513,4309,3166,80.863,0.594,-0.34,,,,,,,81.458,,,,,
22742_d15N-d13C_WHEAT FLOUR-0000.dxf,11/21/2024,15:22:27,23,Sample,WHEAT FLOUR,SAMPLE,0.0019,0,2,N2 - 2,87.6,2.9697752,4304,3163,80.781,0.594,-0.526,,,,,,,81.374,,,,,
22742_d15N-d13C_WHEAT FLOUR-0000.dxf,11/21/2024,15:22:27,23,Sample,WHEAT FLOUR,SAMPLE,0.0019,0,3,N2,159,2.0034996,2067,1527,52.671,0.389,4.765,,,,,,,53.06,,,,,
22742_d15N-d13C_WHEAT FLOUR-0000.dxf,11/21/2024,15:22:27,23,Sample,WHEAT FLOUR,SAMPLE,0.0019,89,4,CO2,271.3,31.048594,,,,,,9072,10542,13020,250.334,2.893,1.078,254.305,-27.346,,,,
22742_d15N-d13C_WHEAT FLOUR-0000.dxf,11/21/2024,15:22:27,23,Sample,WHEAT FLOUR,SAMPLE,0.0019,89,5,CO2 - 1,376.6,,,,,,,5571,6450,8013,103.683,1.201,0.448,105.331,-25.556,,,,
22742_d15N-d13C_WHEAT FLOUR-0000.dxf,11/21/2024,15:22:27,23,Sample,WHEAT FLOUR,SAMPLE,0.0019,89,6,CO2 - 2,426.4,,,,,,,5560,6439,7999,103.707,1.201,0.448,105.356,-25.384,,,,
22743_d15N-d13C_BL SEDIMENT-0000.dxf,11/21/2024,15:31:43,24,Sample,BL SEDIMENT,SAMPLE,0.0092,,,,,,,,,,,,,,,,,,,1,14.7,955227,-0.7482627
22743_d15N-d13C_BL SEDIMENT-0000.dxf,11/21/2024,15:31:43,24,Sample,BL SEDIMENT,SAMPLE,0.0092,,,,,,,,,,,,,,,,,,,2,246.7,3351682,8.0314084
22743_d15N-d13C_BL SEDIMENT-0000.dxf,11/21/2024,15:31:43,24,Sample,BL SEDIMENT,SAMPLE,0.0092,0,1,N2 - 1,47.9,0.6145896,4318,3174,80.966,0.595,-0.352,,,,,,,81.561,,,,,
22743_d15N-d13C_BL SEDIMENT-0000.dxf,11/21/2024,15:31:43,24,Sample,BL SEDIMENT,SAMPLE,0.0092,0,2,N2 - 2,87.8,0.6147778,4314,3170,80.994,0.595,-0.526,,,,,,,81.589,,,,,
22743_d15N-d13C_BL SEDIMENT-0000.dxf,11/21/2024,15:31:43,24,Sample,BL SEDIMENT,SAMPLE,0.0092,0,3,N2,158.6,0.7560045,4070,3002,102.28,0.754,3.286,,,,,,,103.035,,,,,
22743_d15N-d13C_BL SEDIMENT-0000.dxf,11/21/2024,15:31:43,24,Sample,BL SEDIMENT,SAMPLE,0.0092,89,4,CO2,271.7,7.0365146,,,,,,9109,10568,13073,253.381,2.925,1.091,257.396,-28.632,,,,
22743_d15N-d13C_BL SEDIMENT-0000.dxf,11/21/2024,15:31:43,24,Sample,BL SEDIMENT,SAMPLE,0.0092,89,5,CO2 - 1,376.6,,,,,,,5563,6438,8002,103.576,1.199,0.447,105.222,-25.556,,,,
22743_d15N-d13C_BL SEDIMENT-0000.dxf,11/21/2024,15:31:43,24,Sample,BL SEDIMENT,SAMPLE,0.0092,89,6,CO2 - 2,426.4,,,,,,,5555,6431,7992,103.561,1.199,0.447,105.208,-25.447,,,,
22744_d15N-d13C_MJS-24-006_Swamp Milkweed; leaf (F1)-0000.dxf,11/21/2024,16:15:22,25,Sample,MJS-24-006_Swamp Milkweed; leaf (F1),SAMPLE,0.00265,,,,,,,,,,,,,,,,,,,1,134.7,1347304,
22744_d15N-d13C_MJS-24-006_Swamp Milkweed; leaf (F1)-0000.dxf,11/21/2024,16:15:22,25,Sample,MJS-24-006_Swamp Milkweed; leaf (F1),SAMPLE,0.00265,,,,,,,,,,,,,,,,,,,2,239.7,4564135,34.5756613
22744_d15N-d13C_MJS-24-006_Swamp Milkweed; leaf (F1)-0000.dxf,11/21/2024,16:15:22,25,Sample,MJS-24-006_Swamp Milkweed; leaf (F1),SAMPLE,0.00265,0,1,N2 - 1,47.9,2.1071373,4258,3124,79.85,0.586,-0.459,,,,,,,80.436,,,,,
22744_d15N-d13C_MJS-24-006_Swamp Milkweed; leaf (F1)-0000.dxf,11/21/2024,16:15:22,25,Sample,MJS-24-006_Swamp Milkweed; leaf (F1),SAMPLE,0.00265,0,2,N2 - 2,87.6,2.1080468,4257,3124,79.888,0.586,-0.526,,,,,,,80.475,,,,,
22744_d15N-d13C_MJS-24-006_Swamp Milkweed; leaf (F1)-0000.dxf,11/21/2024,16:15:22,25,Sample,MJS-24-006_Swamp Milkweed; leaf (F1),SAMPLE,0.00265,0,3,N2,157.2,4.4712176,8199,6076,198.36,1.469,8.519,,,,,,,199.829,,,,,
22744_d15N-d13C_MJS-24-006_Swamp Milkweed; leaf (F1)-0000.dxf,11/21/2024,16:15:22,25,Sample,MJS-24-006_Swamp Milkweed; leaf (F1),SAMPLE,0.00265,89,4,CO2,264.4,177.3810301,,,,,,13094,15195,18790,367.265,4.232,1.581,373.078,-31.201,,,,
22744_d15N-d13C_MJS-24-006_Swamp Milkweed; leaf (F1)-0000.dxf,11/21/2024,16:15:22,25,Sample,MJS-24-006_Swamp Milkweed; leaf (F1),SAMPLE,0.00265,89,5,CO2 - 1,376.6,37.0574083,,,,,,5564,6445,8005,102.768,1.191,0.444,104.402,-25.556,,,,
22744_d15N-d13C_MJS-24-006_Swamp Milkweed; leaf (F1)-0000.dxf,11/21/2024,16:15:22,25,Sample,MJS-24-006_Swamp Milkweed; leaf (F1),SAMPLE,0.00265,89,6,CO2 - 2,426.4,,,,,,,5571,6454,8014,103.886,1.204,0.449,105.538,-25.414,,,,
22745_d15N-d13C_MJS-24-006_Northern Pondweed; leaf (F2)-0000.dxf,11/21/2024,16:24:39,26,Sample,MJS-24-006_Northern Pondweed; leaf (F2),SAMPLE,0.00264,,,,,,,,,,,,,,,,,,,1,134.7,1266855,
22745_d15N-d13C_MJS-24-006_Northern Pondweed; leaf (F2)-0000.dxf,11/21/2024,16:24:39,26,Sample,MJS-24-006_Northern Pondweed; leaf (F2),SAMPLE,0.00264,,,,,,,,,,,,,,,,,,,2,239.7,4536963,34.5760736
22745_d15N-d13C_MJS-24-006_Northern Pondweed; leaf (F2)-0000.dxf,11/21/2024,16:24:39,26,Sample,MJS-24-006_Northern Pondweed; leaf (F2),SAMPLE,0.00264,0,1,N2 - 1,47.9,2.1122319,4252,3121,79.729,0.585,-0.46,,,,,,,80.314,,,,,
22745_d15N-d13C_MJS-24-006_Northern Pondweed; leaf (F2)-0000.dxf,11/21/2024,16:24:39,26,Sample,MJS-24-006_Northern Pondweed; leaf (F2),SAMPLE,0.00264,0,2,N2 - 2,87.6,2.1127876,4251,3119,79.753,0.585,-0.526,,,,,,,80.338,,,,,
22745_d15N-d13C_MJS-24-006_Northern Pondweed; leaf (F2)-0000.dxf,11/21/2024,16:24:39,26,Sample,MJS-24-006_Northern Pondweed; leaf (F2),SAMPLE,0.00264,0,3,N2,157,4.4978778,8154,6085,198.953,1.484,15.58,,,,,,,200.436,,,,,
22745_d15N-d13C_MJS-24-006_Northern Pondweed; leaf (F2)-0000.dxf,11/21/2024,16:24:39,26,Sample,MJS-24-006_Northern Pondweed; leaf (F2),SAMPLE,0.00264,89,4,CO2,264.6,170.8117494,,,,,,12903,15075,18509,363.514,4.217,1.564,369.296,-24.11,,,,
22745_d15N-d13C_MJS-24-006_Northern Pondweed; leaf (F2)-0000.dxf,11/21/2024,16:24:39,26,Sample,MJS-24-006_Northern Pondweed; leaf (F2),SAMPLE,0.00264,89,5,CO2 - 1,376.6,36.0421269,,,,,,5585,6470,8033,104.062,1.206,0.449,105.717,-25.556,,,,
22745_d15N-d13C_MJS-24-006_Northern Pondweed; leaf (F2)-0000.dxf,11/21/2024,16:24:39,26,Sample,MJS-24-006_Northern Pondweed; leaf (F2),SAMPLE,0.00264,89,6,CO2 - 2,426.4,,,,,,,5570,6453,8013,103.837,1.203,0.448,105.488,-25.434,,,,
22746_d15N-d13C_MJS-24-005_Maple; leaf (F3)-0000.dxf,11/21/2024,16:33:55,27,Sample,MJS-24-005_Maple; leaf (F3),SAMPLE,0.0028,,,,,,,,,,,,,,,,,,,1,14.7,1258931,
22746_d15N-d13C_MJS-24-005_Maple; leaf (F3)-0000.dxf,11/21/2024,16:33:55,27,Sample,MJS-24-005_Maple; leaf (F3),SAMPLE,0.0028,,,,,,,,,,,,,,,,,,,2,237.7,5388980,36.0485019
22746_d15N-d13C_MJS-24-005_Maple; leaf (F3)-0000.dxf,11/21/2024,16:33:55,27,Sample,MJS-24-005_Maple; leaf (F3),SAMPLE,0.0028,,,,,,,,,,,,,,,,,,,3,346.7,2313,-0.059507
22746_d15N-d13C_MJS-24-005_Maple; leaf (F3)-0000.dxf,11/21/2024,16:33:55,27,Sample,MJS-24-005_Maple; leaf (F3),SAMPLE,0.0028,0,1,N2 - 1,47.9,1.9883423,4245,3116,79.588,0.584,-0.464,,,,,,,80.172,,,,,
22746_d15N-d13C_MJS-24-005_Maple; leaf (F3)-0000.dxf,11/21/2024,16:33:55,27,Sample,MJS-24-005_Maple; leaf (F3),SAMPLE,0.0028,0,2,N2 - 2,87.6,1.9900413,4243,3113,79.663,0.585,-0.526,,,,,,,80.248,,,,,
22746_d15N-d13C_MJS-24-005_Maple; leaf (F3)-0000.dxf,11/21/2024,16:33:55,27,Sample,MJS-24-005_Maple; leaf (F3),SAMPLE,0.0028,0,3,N2,158.2,2.413868,3943,2913,98.978,0.731,5.562,,,,,,,99.709,,,,,
22746_d15N-d13C_MJS-24-005_Maple; leaf (F3)-0000.dxf,11/21/2024,16:33:55,27,Sample,MJS-24-005_Maple; leaf (F3),SAMPLE,0.0028,89,4,CO2,263.3,338.8137283,,,,,,14990,17413,21497,443.505,5.116,1.908,450.529,-29.869,,,,
22746_d15N-d13C_MJS-24-005_Maple; leaf (F3)-0000.dxf,11/21/2024,16:33:55,27,Sample,MJS-24-005_Maple; leaf (F3),SAMPLE,0.0028,89,5,CO2 - 1,376.6,33.8490068,,,,,,5589,6474,8040,104.223,1.207,0.45,105.88,-25.556,,,,
22746_d15N-d13C_MJS-24-005_Maple; leaf (F3)-0000.dxf,11/21/2024,16:33:55,27,Sample,MJS-24-005_Maple; leaf (F3),SAMPLE,0.0028,89,6,CO2 - 2,426.4,,,,,,,5570,6452,8013,103.862,1.203,0.448,105.514,-25.475,,,,
22747_d15N-d13C_MJS-24-005_Water Moss; all (F4)-0000.dxf,11/21/2024,16:43:11,28,Sample,MJS-24-005_Water Moss; all (F4),SAMPLE,0.00258,,,,,,,,,,,,,,,,,,,1,14.7,970634,-2.0781233
22747_d15N-d13C_MJS-24-005_Water Moss; all (F4)-0000.dxf,11/21/2024,16:43:11,28,Sample,MJS-24-005_Water Moss; all (F4),SAMPLE,0.00258,,,,,,,,,,,,,,,,,,,2,241.7,3672252,30.6385164
22747_d15N-d13C_MJS-24-005_Water Moss; all (F4)-0000.dxf,11/21/2024,16:43:11,28,Sample,MJS-24-005_Water Moss; all (F4),SAMPLE,0.00258,0,1,N2 - 1,47.9,2.188938,4310,3167,80.859,0.594,-0.342,,,,,,,81.453,,,,,
22747_d15N-d13C_MJS-24-005_Water Moss; all (F4)-0000.dxf,11/21/2024,16:43:11,28,Sample,MJS-24-005_Water Moss; all (F4),SAMPLE,0.00258,0,2,N2 - 2,87.6,2.1871822,4308,3165,80.787,0.593,-0.526,,,,,,,81.38,,,,,
22747_d15N-d13C_MJS-24-005_Water Moss; all (F4)-0000.dxf,11/21/2024,16:43:11,28,Sample,MJS-24-005_Water Moss; all (F4),SAMPLE,0.00258,0,3,N2,157.2,2.3187445,3496,2609,86.213,0.644,16.421,,,,,,,86.857,,,,,
22747_d15N-d13C_MJS-24-005_Water Moss; all (F4)-0000.dxf,11/21/2024,16:43:11,28,Sample,MJS-24-005_Water Moss; all (F4),SAMPLE,0.00258,89,4,CO2,266.3,56.2326957,,,,,,10536,12104,15113,286.779,3.275,1.234,291.288,-39.269,,,,
22747_d15N-d13C_MJS-24-005_Water Moss; all (F4)-0000.dxf,11/21/2024,16:43:11,28,Sample,MJS-24-005_Water Moss; all (F4),SAMPLE,0.00258,89,5,CO2 - 1,376.6,,,,,,,5540,6411,7971,102.841,1.19,0.444,104.475,-25.556,,,,
22747_d15N-d13C_MJS-24-005_Water Moss; all (F4)-0000.dxf,11/21/2024,16:43:11,28,Sample,MJS-24-005_Water Moss; all (F4),SAMPLE,0.00258,89,6,CO2 - 2,426.4,,,,,,,5545,6418,7979,103.518,1.198,0.447,105.164,-25.443,,,,
22748_d15N-d13C_MJS-24-005_Black Walnut; leaf (F5)-0000.dxf,11/21/2024,16:52:27,29,Sample,MJS-24-005_Black Walnut; leaf (F5),SAMPLE,0.00259,,,,,,,,,,,,,,,,,,,1,14.7,1002448,-0.8936389
22748_d15N-d13C_MJS-24-005_Black Walnut; leaf (F5)-0000.dxf,11/21/2024,16:52:27,29,Sample,MJS-24-005_Black Walnut; leaf (F5),SAMPLE,0.00259,,,,,,,,,,,,,,,,,,,2,239.7,4783151,36.4151412
22748_d15N-d13C_MJS-24-005_Black Walnut; leaf (F5)-0000.dxf,11/21/2024,16:52:27,29,Sample,MJS-24-005_Black Walnut; leaf (F5),SAMPLE,0.00259,0,1,N2 - 1,47.9,2.1898054,4331,3183,81.242,0.597,-0.339,,,,,,,81.84,,,,,
