year,region,property,value,unit
2006,EE,min,0.186,t/cap/yr
2006,FI,min,0.282,t/cap/yr
2006,IS,min,0.288,t/cap/yr
2006,IE,min,0.372,t/cap/yr
2006,LV,min,0.192,t/cap/yr
2006,LT,min,0.24,t/cap/yr
2006,NO,min,0.282,t/cap/yr
2006,SE,min,0.264,t/cap/yr
2006,GB,min,0.306,t/cap/yr
2006,BA,min,0.198,t/cap/yr
2006,HR,min,0.228,t/cap/yr
2006,GR,min,0.318,t/cap/yr
2006,IT,min,0.33,t/cap/yr
2006,MT,min,0.36,t/cap/yr
2006,ME,min,0.324,t/cap/yr
2006,PT,min,0.312,t/cap/yr
2006,RS,min,0.216,t/cap/yr
2006,SI,min,0.294,t/cap/yr
2006,ES,min,0.306,t/cap/yr
2006,MK,min,0.21,t/cap/yr
2006,AT,min,0.336,t/cap/yr
2006,BE,min,0.276,t/cap/yr
2006,FR,min,0.318,t/cap/yr
2006,DE,min,0.36,t/cap/yr
2006,LU,min,0.408,t/cap/yr
2006,NL,min,0.342,t/cap/yr
2006,CH,min,0.426,t/cap/yr
2006,AI,min,0.66,t/cap/yr
2006,AG,min,0.834,t/cap/yr
2006,BS,min,0.714,t/cap/yr
2006,BB,min,1.038,t/cap/yr
2006,CU,min,0.18,t/cap/yr
2006,DM,min,0.192,t/cap/yr
2006,DO,min,0.258,t/cap/yr
2006,GD,min,0.594,t/cap/yr
2006,GP,min,0.36,t/cap/yr
2006,HT,min,0.222,t/cap/yr
2006,JM,min,0.042,t/cap/yr
2006,KN,min,1.194,t/cap/yr
2006,LC,min,0.15,t/cap/yr
2006,VC,min,0.21,t/cap/yr
2006,TT,min,0.348,t/cap/yr
2006,BZ,min,0.63,t/cap/yr
2006,CR,min,0.3,t/cap/yr
2006,GT,min,0.438,t/cap/yr
2006,HN,min,0.318,t/cap/yr
2006,MX,min,0.204,t/cap/yr
2006,NI,min,0.24,t/cap/yr
2006,AR,min,0.222,t/cap/yr
2006,BO,min,0.072,t/cap/yr
2006,BR,min,0.186,t/cap/yr
2006,CO,min,0.21,t/cap/yr
2006,EC,min,0.246,t/cap/yr
2006,PY,min,0.048,t/cap/yr
2006,PE,min,0.222,t/cap/yr
2006,UY,min,0.024,t/cap/yr
2006,VE,min,0.252,t/cap/yr
2006,BM,min,0.78,t/cap/yr
2006,CA,min,0.51,t/cap/yr
2006,US,min,0.444,t/cap/yr
2006,AU,min,0.366,t/cap/yr
2006,NZ,min,0.348,t/cap/yr
2006,FJ,min,0.462,t/cap/yr
2006,SB,min,0.942,t/cap/yr
2006,VU,min,0.72,t/cap/yr
2006,TO,min,0.81,t/cap/yr
2006,Southern Africa,min,0.198,t/cap/yr
2006,TJ,max,0.448,t/cap/yr
2006,TM,max,0.504,t/cap/yr
2006,CN,max,0.518,t/cap/yr
2006,HK,max,1.302,t/cap/yr
2006,MO,max,0.868,t/cap/yr
2006,JP,max,0.49,t/cap/yr
2006,MN,max,0.336,t/cap/yr
2006,KR,max,0.49,t/cap/yr
2006,BN,max,0.448,t/cap/yr
2006,ID,max,0.266,t/cap/yr
2006,LA,max,0.364,t/cap/yr
2006,MY,max,0.77,t/cap/yr
2006,MM,max,0.224,t/cap/yr
2006,PH,max,0.252,t/cap/yr
2006,SG,max,1.792,t/cap/yr
2006,TH,max,0.896,t/cap/yr
2006,VN,max,0.742,t/cap/yr
2006,BD,max,0.252,t/cap/yr
2006,BT,max,0.742,t/cap/yr
2006,IN,max,0.168,t/cap/yr
2006,IR,max,0.084,t/cap/yr
2006,MV,max,1.274,t/cap/yr
2006,NP,max,0.056,t/cap/yr
2006,PK,max,0.434,t/cap/yr
2006,LK,max,2.604,t/cap/yr
2006,AM,max,0.35,t/cap/yr
2006,BH,max,0.56,t/cap/yr
2006,CY,max,0.966,t/cap/yr
2006,GE,max,0.868,t/cap/yr
2006,IL,max,0.868,t/cap/yr
2006,JO,max,0.532,t/cap/yr
2006,KW,max,4.27,t/cap/yr
2006,LB,max,0.602,t/cap/yr
2006,OM,max,0.364,t/cap/yr
2006,QA,max,1.75,t/cap/yr
2006,SA,max,0.658,t/cap/yr
2006,PS,max,0.532,t/cap/yr
2006,SY,max,0.7,t/cap/yr
2006,TR,max,0.574,t/cap/yr
2006,AE,max,0.854,t/cap/yr
2006,DZ,max,0.616,t/cap/yr
2006,EG,max,0.7,t/cap/yr
2006,MA,max,0.742,t/cap/yr
2006,SD,max,0.406,t/cap/yr
2006,TN,max,0.42,t/cap/yr
2006,BI,max,0.28,t/cap/yr
2006,KM,max,1.134,t/cap/yr
2006,ER,max,0.252,t/cap/yr
2006,ET,max,0.154,t/cap/yr
2006,KE,max,0.154,t/cap/yr
2006,MG,max,0.406,t/cap/yr
2006,MW,max,0.252,t/cap/yr
2006,GA,max,0.224,t/cap/yr
2006,ST,max,0.252,t/cap/yr
2006,BW,max,0.532,t/cap/yr
2006,LS,max,0.252,t/cap/yr
2006,NA,max,0.252,t/cap/yr
2006,ZA,max,1.022,t/cap/yr
2006,SZ,max,0.266,t/cap/yr
2006,BJ,max,0.28,t/cap/yr
2006,BF,max,0.266,t/cap/yr
2006,CV,max,0.252,t/cap/yr
2006,CI,max,0.252,t/cap/yr
2006,GM,max,0.266,t/cap/yr
2006,GH,max,0.042,t/cap/yr
2006,ML,max,0.336,t/cap/yr
2006,MR,max,0.252,t/cap/yr
2006,NE,max,0.252,t/cap/yr
2006,NG,max,0.28,t/cap/yr
2006,SN,max,0.266,t/cap/yr
2006,SL,max,0.224,t/cap/yr
2006,TG,max,0.266,t/cap/yr
2006,BY,max,0.532,t/cap/yr
2006,BG,max,0.77,t/cap/yr
2006,CZ,max,0.448,t/cap/yr
2006,HU,max,0.56,t/cap/yr
2006,PL,max,0.448,t/cap/yr
2006,RO,max,0.434,t/cap/yr
2006,RU,max,0.476,t/cap/yr
2006,SK,max,0.448,t/cap/yr
2006,DK,max,1.064,t/cap/yr
2006,EE,max,0.434,t/cap/yr
2006,FI,max,0.658,t/cap/yr
2006,IS,max,0.672,t/cap/yr
2006,IE,max,0.868,t/cap/yr
2006,LV,max,0.448,t/cap/yr
2006,LT,max,0.56,t/cap/yr
2006,NO,max,0.658,t/cap/yr
2006,SE,max,0.616,t/cap/yr
2006,GB,max,0.714,t/cap/yr
2006,BA,max,0.462,t/cap/yr
2006,HR,max,0.532,t/cap/yr
2006,GR,max,0.742,t/cap/yr
2006,IT,max,0.77,t/cap/yr
2006,MT,max,0.84,t/cap/yr
2006,ME,max,0.756,t/cap/yr
2006,PT,max,0.728,t/cap/yr
2006,RS,max,0.504,t/cap/yr
2006,SI,max,0.686,t/cap/yr
2006,ES,max,0.714,t/cap/yr
2006,MK,max,0.49,t/cap/yr
2006,AT,max,0.784,t/cap/yr
2006,BE,max,0.644,t/cap/yr
2006,FR,max,0.742,t/cap/yr
2006,DE,max,0.84,t/cap/yr
2006,LU,max,0.952,t/cap/yr
2006,NL,max,0.798,t/cap/yr
2006,CH,max,0.994,t/cap/yr
2006,AI,max,1.54,t/cap/yr
2006,AG,max,1.946,t/cap/yr
2006,BS,max,1.666,t/cap/yr
2006,BB,max,2.422,t/cap/yr
2006,CU,max,0.42,t/cap/yr
2006,DM,max,0.448,t/cap/yr
2006,DO,max,0.602,t/cap/yr
2006,GD,max,1.386,t/cap/yr
2006,GP,max,0.84,t/cap/yr
2006,HT,max,0.518,t/cap/yr
2006,JM,max,0.098,t/cap/yr
2006,KN,max,2.786,t/cap/yr
2006,LC,max,0.35,t/cap/yr
2006,VC,max,0.49,t/cap/yr
2006,TT,max,0.812,t/cap/yr
2006,BZ,max,1.47,t/cap/yr
2006,CR,max,0.7,t/cap/yr
2006,GT,max,1.022,t/cap/yr
2006,HN,max,0.742,t/cap/yr
2006,MX,max,0.476,t/cap/yr
2006,NI,max,0.56,t/cap/yr
2006,AR,max,0.518,t/cap/yr
2006,BO,max,0.168,t/cap/yr
2006,BR,max,0.434,t/cap/yr
2006,CO,max,0.49,t/cap/yr
2006,EC,max,0.574,t/cap/yr
2006,PY,max,0.112,t/cap/yr
2006,PE,max,0.518,t/cap/yr
2006,UY,max,0.056,t/cap/yr
2006,VE,max,0.588,t/cap/yr
2006,BM,max,1.82,t/cap/yr
2006,CA,max,1.19,t/cap/yr
2006,US,max,1.036,t/cap/yr
2006,AU,max,0.854,t/cap/yr
2006,NZ,max,0.812,t/cap/yr
2006,FJ,max,1.078,t/cap/yr
2006,SB,max,2.198,t/cap/yr
2006,VU,max,1.68,t/cap/yr
2006,TO,max,1.89,t/cap/yr
2006,Southern Africa,max,0.462,t/cap/yr
2006,TJ,abs_min,0.0,t/cap/yr
2006,TM,abs_min,0.0,t/cap/yr
2006,CN,abs_min,0.0,t/cap/yr
2006,HK,abs_min,0.0,t/cap/yr
2006,MO,abs_min,0.0,t/cap/yr
2006,JP,abs_min,0.0,t/cap/yr
2006,MN,abs_min,0.0,t/cap/yr
2006,KR,abs_min,0.0,t/cap/yr
2006,BN,abs_min,0.0,t/cap/yr
2006,ID,abs_min,0.0,t/cap/yr
2006,LA,abs_min,0.0,t/cap/yr
2006,MY,abs_min,0.0,t/cap/yr
2006,MM,abs_min,0.0,t/cap/yr
2006,PH,abs_min,0.0,t/cap/yr
2006,SG,abs_min,0.0,t/cap/yr
2006,TH,abs_min,0.0,t/cap/yr
2006,VN,abs_min,0.0,t/cap/yr
2006,BD,abs_min,0.0,t/cap/yr
2006,BT,abs_min,0.0,t/cap/yr
2006,IN,abs_min,0.0,t/cap/yr
2006,IR,abs_min,0.0,t/cap/yr
2006,MV,abs_min,0.0,t/cap/yr
2006,NP,abs_min,0.0,t/cap/yr
2006,PK,abs_min,0.0,t/cap/yr
2006,LK,abs_min,0.0,t/cap/yr
2006,AM,abs_min,0.0,t/cap/yr
2006,BH,abs_min,0.0,t/cap/yr
2006,CY,abs_min,0.0,t/cap/yr
2006,GE,abs_min,0.0,t/cap/yr
2006,IL,abs_min,0.0,t/cap/yr
2006,JO,abs_min,0.0,t/cap/yr
2006,KW,abs_min,0.0,t/cap/yr
2006,LB,abs_min,0.0,t/cap/yr
2006,OM,abs_min,0.0,t/cap/yr
2006,QA,abs_min,0.0,t/cap/yr
2006,SA,abs_min,0.0,t/cap/yr
2006,PS,abs_min,0.0,t/cap/yr
2006,SY,abs_min,0.0,t/cap/yr
2006,TR,abs_min,0.0,t/cap/yr
2006,AE,abs_min,0.0,t/cap/yr
2006,DZ,abs_min,0.0,t/cap/yr
2006,EG,abs_min,0.0,t/cap/yr
2006,MA,abs_min,0.0,t/cap/yr
2006,SD,abs_min,0.0,t/cap/yr
2006,TN,abs_min,0.0,t/cap/yr
2006,BI,abs_min,0.0,t/cap/yr
2006,KM,abs_min,0.0,t/cap/yr
2006,ER,abs_min,0.0,t/cap/yr
2006,ET,abs_min,0.0,t/cap/yr
2006,KE,abs_min,0.0,t/cap/yr
2006,MG,abs_min,0.0,t/cap/yr
2006,MW,abs_min,0.0,t/cap/yr
2006,GA,abs_min,0.0,t/cap/yr
2006,ST,abs_min,0.0,t/cap/yr
2006,BW,abs_min,0.0,t/cap/yr
2006,LS,abs_min,0.0,t/cap/yr
2006,NA,abs_min,0.0,t/cap/yr
2006,ZA,abs_min,0.0,t/cap/yr
2006,SZ,abs_min,0.0,t/cap/yr
2006,BJ,abs_min,0.0,t/cap/yr
2006,BF,abs_min,0.0,t/cap/yr
2006,CV,abs_min,0.0,t/cap/yr
2006,CI,abs_min,0.0,t/cap/yr
2006,GM,abs_min,0.0,t/cap/yr
2006,GH,abs_min,0.0,t/cap/yr
2006,ML,abs_min,0.0,t/cap/yr
2006,MR,abs_min,0.0,t/cap/yr
2006,NE,abs_min,0.0,t/cap/yr
2006,NG,abs_min,0.0,t/cap/yr
2006,SN,abs_min,0.0,t/cap/yr
2006,SL,abs_min,0.0,t/cap/yr
2006,TG,abs_min,0.0,t/cap/yr
2006,BY,abs_min,0.0,t/cap/yr
2006,BG,abs_min,0.0,t/cap/yr
2006,CZ,abs_min,0.0,t/cap/yr
2006,HU,abs_min,0.0,t/cap/yr
2006,PL,abs_min,0.0,t/cap/yr
2006,RO,abs_min,0.0,t/cap/yr
2006,RU,abs_min,0.0,t/cap/yr
2006,SK,abs_min,0.0,t/cap/yr
2006,DK,abs_min,0.0,t/cap/yr
2006,EE,abs_min,0.0,t/cap/yr
2006,FI,abs_min,0.0,t/cap/yr
2006,IS,abs_min,0.0,t/cap/yr
2006,IE,abs_min,0.0,t/cap/yr
2006,LV,abs_min,0.0,t/cap/yr
2006,LT,abs_min,0.0,t/cap/yr
2006,NO,abs_min,0.0,t/cap/yr
2006,SE,abs_min,0.0,t/cap/yr
2006,GB,abs_min,0.0,t/cap/yr
2006,BA,abs_min,0.0,t/cap/yr
2006,HR,abs_min,0.0,t/cap/yr
2006,GR,abs_min,0.0,t/cap/yr
2006,IT,abs_min,0.0,t/cap/yr
2006,MT,abs_min,0.0,t/cap/yr
2006,ME,abs_min,0.0,t/cap/yr
2006,PT,abs_min,0.0,t/cap/yr
2006,RS,abs_min,0.0,t/cap/yr
2006,SI,abs_min,0.0,t/cap/yr
2006,ES,abs_min,0.0,t/cap/yr
2006,MK,abs_min,0.0,t/cap/yr
2006,AT,abs_min,0.0,t/cap/yr
2006,BE,abs_min,0.0,t/cap/yr
2006,FR,abs_min,0.0,t/cap/yr
2006,DE,abs_min,0.0,t/cap/yr
2006,LU,abs_min,0.0,t/cap/yr
2006,NL,abs_min,0.0,t/cap/yr
2006,CH,abs_min,0.0,t/cap/yr
2006,AI,abs_min,0.0,t/cap/yr
2006,AG,abs_min,0.0,t/cap/yr
2006,BS,abs_min,0.0,t/cap/yr
2006,BB,abs_min,0.0,t/cap/yr
2006,CU,abs_min,0.0,t/cap/yr
2006,DM,abs_min,0.0,t/cap/yr
2006,DO,abs_min,0.0,t/cap/yr
2006,GD,abs_min,0.0,t/cap/yr
2006,GP,abs_min,0.0,t/cap/yr
2006,HT,abs_min,0.0,t/cap/yr
2006,JM,abs_min,0.0,t/cap/yr
2006,KN,abs_min,0.0,t/cap/yr
2006,LC,abs_min,0.0,t/cap/yr
2006,VC,abs_min,0.0,t/cap/yr
2006,TT,abs_min,0.0,t/cap/yr
2006,BZ,abs_min,0.0,t/cap/yr
2006,CR,abs_min,0.0,t/cap/yr
2006,GT,abs_min,0.0,t/cap/yr
2006,HN,abs_min,0.0,t/cap/yr
2006,MX,abs_min,0.0,t/cap/yr
2006,NI,abs_min,0.0,t/cap/yr
2006,AR,abs_min,0.0,t/cap/yr
2006,BO,abs_min,0.0,t/cap/yr
2006,BR,abs_min,0.0,t/cap/yr
2006,CO,abs_min,0.0,t/cap/yr
2006,EC,abs_min,0.0,t/cap/yr
2006,PY,abs_min,0.0,t/cap/yr
2006,PE,abs_min,0.0,t/cap/yr
2006,UY,abs_min,0.0,t/cap/yr
2006,VE,abs_min,0.0,t/cap/yr
2006,BM,abs_min,0.0,t/cap/yr
2006,CA,abs_min,0.0,t/cap/yr
2006,US,abs_min,0.0,t/cap/yr
2006,AU,abs_min,0.0,t/cap/yr
2006,NZ,abs_min,0.0,t/cap/yr
2006,FJ,abs_min,0.0,t/cap/yr
2006,SB,abs_min,0.0,t/cap/yr
2006,VU,abs_min,0.0,t/cap/yr
2006,TO,abs_min,0.0,t/cap/yr
2006,Southern Africa,abs_min,0.0,t/cap/yr
2006,TJ,abs_max,inf,t/cap/yr
2006,TM,abs_max,inf,t/cap/yr
2006,CN,abs_max,inf,t/cap/yr
2006,HK,abs_max,inf,t/cap/yr
2006,MO,abs_max,inf,t/cap/yr
2006,JP,abs_max,inf,t/cap/yr
2006,MN,abs_max,inf,t/cap/yr
2006,KR,abs_max,inf,t/cap/yr
2006,BN,abs_max,inf,t/cap/yr
2006,ID,abs_max,inf,t/cap/yr
2006,LA,abs_max,inf,t/cap/yr
2006,MY,abs_max,inf,t/cap/yr
2006,MM,abs_max,inf,t/cap/yr
2006,PH,abs_max,inf,t/cap/yr
2006,SG,abs_max,inf,t/cap/yr
2006,TH,abs_max,inf,t/cap/yr
2006,VN,abs_max,inf,t/cap/yr
2006,BD,abs_max,inf,t/cap/yr
2006,BT,abs_max,inf,t/cap/yr
2006,IN,abs_max,inf,t/cap/yr
2006,IR,abs_max,inf,t/cap/yr
2006,MV,abs_max,inf,t/cap/yr
2006,NP,abs_max,inf,t/cap/yr
2006,PK,abs_max,inf,t/cap/yr
2006,LK,abs_max,inf,t/cap/yr
2006,AM,abs_max,inf,t/cap/yr
2006,BH,abs_max,inf,t/cap/yr
2006,CY,abs_max,inf,t/cap/yr
2006,GE,abs_max,inf,t/cap/yr
2006,IL,abs_max,inf,t/cap/yr
2006,JO,abs_max,inf,t/cap/yr
2006,KW,abs_max,inf,t/cap/yr
2006,LB,abs_max,inf,t/cap/yr
2006,OM,abs_max,inf,t/cap/yr
2006,QA,abs_max,inf,t/cap/yr
2006,SA,abs_max,inf,t/cap/yr
2006,PS,abs_max,inf,t/cap/yr
2006,SY,abs_max,inf,t/cap/yr
2006,TR,abs_max,inf,t/cap/yr
2006,AE,abs_max,inf,t/cap/yr
2006,DZ,abs_max,inf,t/cap/yr
2006,EG,abs_max,inf,t/cap/yr
2006,MA,abs_max,inf,t/cap/yr
2006,SD,abs_max,inf,t/cap/yr
2006,TN,abs_max,inf,t/cap/yr
2006,BI,abs_max,inf,t/cap/yr
2006,KM,abs_max,inf,t/cap/yr
2006,ER,abs_max,inf,t/cap/yr
2006,ET,abs_max,inf,t/cap/yr
2006,KE,abs_max,inf,t/cap/yr
2006,MG,abs_max,inf,t/cap/yr
2006,MW,abs_max,inf,t/cap/yr
2006,GA,abs_max,inf,t/cap/yr
2006,ST,abs_max,inf,t/cap/yr
2006,BW,abs_max,inf,t/cap/yr
2006,LS,abs_max,inf,t/cap/yr
2006,NA,abs_max,inf,t/cap/yr
2006,ZA,abs_max,inf,t/cap/yr
2006,SZ,abs_max,inf,t/cap/yr
2006,BJ,abs_max,inf,t/cap/yr
2006,BF,abs_max,inf,t/cap/yr
2006,CV,abs_max,inf,t/cap/yr
2006,CI,abs_max,inf,t/cap/yr
2006,GM,abs_max,inf,t/cap/yr
2006,GH,abs_max,inf,t/cap/yr
2006,ML,abs_max,inf,t/cap/yr
2006,MR,abs_max,inf,t/cap/yr
2006,NE,abs_max,inf,t/cap/yr
2006,NG,abs_max,inf,t/cap/yr
2006,SN,abs_max,inf,t/cap/yr
2006,SL,abs_max,inf,t/cap/yr
2006,TG,abs_max,inf,t/cap/yr
2006,BY,abs_max,inf,t/cap/yr
2006,BG,abs_max,inf,t/cap/yr
