year,region,product,property,value,unit
2019,AFR,swine-growing_lp,def,0.49,kg/1000kg/day
2019,Middle East,swine-growing,def,0.66,kg/1000kg/day
2019,Middle East,swine-growing_hp,def,0.67,kg/1000kg/day
2019,Middle East,swine-growing_lp,def,0.56,kg/1000kg/day
2019,ASI,swine-growing,def,0.61,kg/1000kg/day
2019,ASI,swine-growing_hp,def,0.54,kg/1000kg/day
2019,ASI,swine-growing_lp,def,0.67,kg/1000kg/day
2019,Indian Subcontinent,swine-growing,def,0.68,kg/1000kg/day
2019,Indian Subcontinent,swine-growing_hp,def,0.63,kg/1000kg/day
2019,Indian Subcontinent,swine-growing_lp,def,0.71,kg/1000kg/day
2019,Northern America,swine-mature,def,0.39,kg/1000kg/day
2019,Western Europe,swine-mature,def,0.65,kg/1000kg/day
2019,Eastern Europe,swine-mature,def,0.63,kg/1000kg/day
2019,AUS,swine-mature,def,0.54,kg/1000kg/day
2019,Latin America,swine-mature,def,0.59,kg/1000kg/day
2019,Latin America,swine-mature_hp,def,0.55,kg/1000kg/day
2019,Latin America,swine-mature_lp,def,0.67,kg/1000kg/day
2019,AFR,swine-mature,def,0.44,kg/1000kg/day
2019,AFR,swine-mature_hp,def,0.33,kg/1000kg/day
2019,AFR,swine-mature_lp,def,0.49,kg/1000kg/day
2019,Middle East,swine-mature,def,0.66,kg/1000kg/day
2019,Middle East,swine-mature_hp,def,0.67,kg/1000kg/day
2019,Middle East,swine-mature_lp,def,0.56,kg/1000kg/day
2019,ASI,swine-mature,def,0.61,kg/1000kg/day
2019,ASI,swine-mature_hp,def,0.54,kg/1000kg/day
2019,ASI,swine-mature_lp,def,0.67,kg/1000kg/day
2019,Indian Subcontinent,swine-mature,def,0.68,kg/1000kg/day
2019,Indian Subcontinent,swine-mature_hp,def,0.63,kg/1000kg/day
2019,Indian Subcontinent,swine-mature_lp,def,0.71,kg/1000kg/day
2019,Northern America,swine-mature_breeding,def,0.24,kg/1000kg/day
2019,Western Europe,swine-mature_breeding,def,0.38,kg/1000kg/day
2019,Eastern Europe,swine-mature_breeding,def,0.36,kg/1000kg/day
2019,AUS,swine-mature_breeding,def,0.31,kg/1000kg/day
2019,Latin America,swine-mature_breeding,def,0.35,kg/1000kg/day
2019,Latin America,swine-mature_hp_breeding,def,0.32,kg/1000kg/day
2019,Latin America,swine-mature_lp_breeding,def,0.43,kg/1000kg/day
2019,AFR,swine-mature_breeding,def,0.29,kg/1000kg/day
2019,AFR,swine-mature_hp_breeding,def,0.21,kg/1000kg/day
2019,AFR,swine-mature_lp_breeding,def,0.35,kg/1000kg/day
2019,Middle East,swine-mature_breeding,def,0.40,kg/1000kg/day
2019,Middle East,swine-mature_hp_breeding,def,0.41,kg/1000kg/day
2019,Middle East,swine-mature_lp_breeding,def,0.37,kg/1000kg/day
2019,ASI,swine-mature_breeding,def,0.37,kg/1000kg/day
2019,ASI,swine-mature_hp_breeding,def,0.32,kg/1000kg/day
2019,ASI,swine-mature_lp_breeding,def,0.43,kg/1000kg/day
2019,Indian Subcontinent,swine-mature_breeding,def,0.43,kg/1000kg/day
2019,Indian Subcontinent,swine-mature_hp_breeding,def,0.37,kg/1000kg/day
2019,Indian Subcontinent,swine-mature_lp_breeding,def,0.47,kg/1000kg/day
2019,Northern America,poultry-chicken,def,1.45,kg/1000kg/day
2019,Western Europe,poultry-chicken,def,0.99,kg/1000kg/day
2019,Eastern Europe,poultry-chicken,def,0.96,kg/1000kg/day
2019,AUS,poultry-chicken,def,1.42,kg/1000kg/day
2019,Latin America,poultry-chicken,def,1.20,kg/1000kg/day
2019,Latin America,poultry-chicken_hp,def,1.13,kg/1000kg/day
2019,Latin America,poultry-chicken_lp,def,2.14,kg/1000kg/day
2019,AFR,poultry-chicken,def,1.29,kg/1000kg/day
2019,AFR,poultry-chicken_hp,def,1.16,kg/1000kg/day
2019,AFR,poultry-chicken_lp,def,1.44,kg/1000kg/day
2019,Middle East,poultry-chicken,def,1.29,kg/1000kg/day
2019,Middle East,poultry-chicken_hp,def,1.27,kg/1000kg/day
2019,Middle East,poultry-chicken_lp,def,1.79,kg/1000kg/day
2019,ASI,poultry-chicken,def,1.10,kg/1000kg/day
2019,ASI,poultry-chicken_hp,def,1.10,kg/1000kg/day
2019,ASI,poultry-chicken_lp,def,1.52,kg/1000kg/day
2019,Indian Subcontinent,poultry-chicken,def,1.62,kg/1000kg/day
2019,Indian Subcontinent,poultry-chicken_hp,def,1.48,kg/1000kg/day
2019,Indian Subcontinent,poultry-chicken_lp,def,1.83,kg/1000kg/day
2019,Northern America,poultry-chicken_hen,def,1.13,kg/1000kg/day
2019,Western Europe,poultry-chicken_hen,def,0.87,kg/1000kg/day
2019,Eastern Europe,poultry-chicken_hen,def,0.81,kg/1000kg/day
2019,AUS,poultry-chicken_hen,def,1.04,kg/1000kg/day
2019,Latin America,poultry-chicken_hen,def,1.17,kg/1000kg/day
2019,Latin America,poultry-chicken_hp_hen,def,1.02,kg/1000kg/day
2019,Latin America,poultry-chicken_lp_hen,def,2.01,kg/1000kg/day
2019,AFR,poultry-chicken_hen,def,1.20,kg/1000kg/day
2019,AFR,poultry-chicken_hp_hen,def,0.99,kg/1000kg/day
2019,AFR,poultry-chicken_lp_hen,def,1.34,kg/1000kg/day
2019,Middle East,poultry-chicken_hen,def,1.11,kg/1000kg/day
2019,Middle East,poultry-chicken_hp_hen,def,1.06,kg/1000kg/day
2019,Middle East,poultry-chicken_lp_hen,def,1.70,kg/1000kg/day
2019,ASI,poultry-chicken_hen,def,1.00,kg/1000kg/day
2019,ASI,poultry-chicken_hp_hen,def,0.89,kg/1000kg/day
2019,ASI,poultry-chicken_lp_hen,def,1.50,kg/1000kg/day
2019,Indian Subcontinent,poultry-chicken_hen,def,1.65,kg/1000kg/day
2019,Indian Subcontinent,poultry-chicken_hp_hen,def,1.60,kg/1000kg/day
2019,Indian Subcontinent,poultry-chicken_lp_hen,def,1.70,kg/1000kg/day
2019,Northern America,poultry-chicken_pullet,def,0.77,kg/1000kg/day
2019,Western Europe,poultry-chicken_pullet,def,0.58,kg/1000kg/day
2019,Eastern Europe,poultry-chicken_pullet,def,0.58,kg/1000kg/day
2019,AUS,poultry-chicken_pullet,def,0.76,kg/1000kg/day
2019,Latin America,poultry-chicken_pullet,def,0.95,kg/1000kg/day
2019,Latin America,poultry-chicken_hp_pullet,def,0.68,kg/1000kg/day
2019,Latin America,poultry-chicken_lp_pullet,def,2.50,kg/1000kg/day
2019,AFR,poultry-chicken_pullet,def,1.29,kg/1000kg/day
2019,AFR,poultry-chicken_hp_pullet,def,0.70,kg/1000kg/day
2019,AFR,poultry-chicken_lp_pullet,def,1.72,kg/1000kg/day
2019,Middle East,poultry-chicken_pullet,def,0.85,kg/1000kg/day
2019,Middle East,poultry-chicken_hp_pullet,def,0.74,kg/1000kg/day
2019,Middle East,poultry-chicken_lp_pullet,def,2.03,kg/1000kg/day
2019,ASI,poultry-chicken_pullet,def,0.83,kg/1000kg/day
2019,ASI,poultry-chicken_hp_pullet,def,0.60,kg/1000kg/day
2019,ASI,poultry-chicken_lp_pullet,def,1.91,kg/1000kg/day
2019,Indian Subcontinent,poultry-chicken_pullet,def,1.63,kg/1000kg/day
2019,Indian Subcontinent,poultry-chicken_hp_pullet,def,0.98,kg/1000kg/day
2019,Indian Subcontinent,poultry-chicken_lp_pullet,def,2.20,kg/1000kg/day
2019,Northern America,poultry-chicken_broiler,def,1.59,kg/1000kg/day
2019,Western Europe,poultry-chicken_broiler,def,1.14,kg/1000kg/day
2019,Eastern Europe,poultry-chicken_broiler,def,1.12,kg/1000kg/day
2019,AUS,poultry-chicken_broiler,def,1.59,kg/1000kg/day
2019,Latin America,poultry-chicken_broiler,def,1.23,kg/1000kg/day
2019,Latin America,poultry-chicken_hp_broiler,def,1.21,kg/1000kg/day
2019,Latin America,poultry-chicken_lp_broiler,def,2.39,kg/1000kg/day
2019,AFR,poultry-chicken_broiler,def,1.40,kg/1000kg/day
2019,AFR,poultry-chicken_hp_broiler,def,1.34,kg/1000kg/day
2019,AFR,poultry-chicken_lp_broiler,def,1.58,kg/1000kg/day
2019,Middle East,poultry-chicken_broiler,def,1.43,kg/1000kg/day
2019,Middle East,poultry-chicken_hp_broiler,def,1.42,kg/1000kg/day
2019,Middle East,poultry-chicken_lp_broiler,def,1.95,kg/1000kg/day
2019,ASI,poultry-chicken_broiler,def,1.35,kg/1000kg/day
2019,ASI,poultry-chicken_hp_broiler,def,1.31,kg/1000kg/day
2019,ASI,poultry-chicken_lp_broiler,def,1.84,kg/1000kg/day
2019,Indian Subcontinent,poultry-chicken_broiler,def,1.58,kg/1000kg/day
2019,Indian Subcontinent,poultry-chicken_hp_broiler,def,1.47,kg/1000kg/day
2019,Indian Subcontinent,poultry-chicken_lp_broiler,def,2.11,kg/1000kg/day
2019,Northern America,poultry-turkey,def,0.74,kg/1000kg/day
2019,Western Europe,poultry-turkey,def,0.74,kg/1000kg/day
2019,Eastern Europe,poultry-turkey,def,0.74,kg/1000kg/day
2019,AUS,poultry-turkey,def,0.74,kg/1000kg/day
2019,Latin America,poultry-turkey,def,0.74,kg/1000kg/day
2019,Latin America,poultry-turkey_hp,def,0.74,kg/1000kg/day
2019,Latin America,poultry-turkey_lp,def,0.74,kg/1000kg/day
2019,AFR,poultry-turkey,def,0.74,kg/1000kg/day
2019,AFR,poultry-turkey_hp,def,0.74,kg/1000kg/day
2019,AFR,poultry-turkey_lp,def,0.74,kg/1000kg/day
2019,Middle East,poultry-turkey,def,0.74,kg/1000kg/day
2019,Middle East,poultry-turkey_hp,def,0.74,kg/1000kg/day
2019,Middle East,poultry-turkey_lp,def,0.74,kg/1000kg/day
2019,ASI,poultry-turkey,def,0.74,kg/1000kg/day
2019,ASI,poultry-turkey_hp,def,0.74,kg/1000kg/day
2019,ASI,poultry-turkey_lp,def,0.74,kg/1000kg/day
2019,Indian Subcontinent,poultry-turkey,def,0.74,kg/1000kg/day
2019,Indian Subcontinent,poultry-turkey_hp,def,0.74,kg/1000kg/day
2019,Indian Subcontinent,poultry-turkey_lp,def,0.74,kg/1000kg/day
2019,Northern America,poultry-duck,def,0.83,kg/1000kg/day
2019,Western Europe,poultry-duck,def,0.83,kg/1000kg/day
2019,Eastern Europe,poultry-duck,def,0.83,kg/1000kg/day
2019,AUS,poultry-duck,def,0.83,kg/1000kg/day
2019,Latin America,poultry-duck,def,0.83,kg/1000kg/day
2019,AFR,poultry-duck,def,0.83,kg/1000kg/day
2019,Middle East,poultry-duck,def,0.83,kg/1000kg/day
2019,ASI,poultry-duck,def,0.83,kg/1000kg/day
2019,Indian Subcontinent,poultry-duck,def,0.83,kg/1000kg/day
2019,Northern America,poultry-duck_meat,def,0.83,kg/1000kg/day
2019,Western Europe,poultry-duck_meat,def,0.83,kg/1000kg/day
2019,Eastern Europe,poultry-duck_meat,def,0.83,kg/1000kg/day
2019,AUS,poultry-duck_meat,def,0.83,kg/1000kg/day
2019,Latin America,poultry-duck_meat,def,0.83,kg/1000kg/day
2019,AFR,poultry-duck_meat,def,0.83,kg/1000kg/day
2019,Middle East,poultry-duck_meat,def,0.83,kg/1000kg/day
2019,ASI,poultry-duck_meat,def,0.83,kg/1000kg/day
2019,Indian Subcontinent,poultry-duck_meat,def,0.83,kg/1000kg/day
2019,Northern America,poultry-duck_breeding,def,0.83,kg/1000kg/day
2019,Western Europe,poultry-duck_breeding,def,0.83,kg/1000kg/day
2019,Eastern Europe,poultry-duck_breeding,def,0.83,kg/1000kg/day
2019,AUS,poultry-duck_breeding,def,0.83,kg/1000kg/day
2019,Latin America,poultry-duck_breeding,def,0.83,kg/1000kg/day
2019,AFR,poultry-duck_breeding,def,0.83,kg/1000kg/day
2019,Middle East,poultry-duck_breeding,def,0.83,kg/1000kg/day
2019,ASI,poultry-duck_breeding,def,0.83,kg/1000kg/day
2019,Indian Subcontinent,poultry-duck_breeding,def,0.83,kg/1000kg/day
2019,Northern America,sheep-mature,def,0.35,kg/1000kg/day
2019,Western Europe,sheep-mature,def,0.36,kg/1000kg/day
2019,Eastern Europe,sheep-mature,def,0.36,kg/1000kg/day
2019,AUS,sheep-mature,def,0.43,kg/1000kg/day
2019,Latin America,sheep-mature,def,0.32,kg/1000kg/day
2019,AFR,sheep-mature,def,0.32,kg/1000kg/day
2019,Middle East,sheep-mature,def,0.32,kg/1000kg/day
2019,ASI,sheep-mature,def,0.32,kg/1000kg/day
2019,Indian Subcontinent,sheep-mature,def,0.32,kg/1000kg/day
2019,Northern America,sheep-growing,def,0.35,kg/1000kg/day
2019,Western Europe,sheep-growing,def,0.36,kg/1000kg/day
2019,Eastern Europe,sheep-growing,def,0.36,kg/1000kg/day
2019,AUS,sheep-growing,def,0.43,kg/1000kg/day
2019,Latin America,sheep-growing,def,0.32,kg/1000kg/day
2019,AFR,sheep-growing,def,0.32,kg/1000kg/day
2019,Middle East,sheep-growing,def,0.32,kg/1000kg/day
2019,ASI,sheep-growing,def,0.32,kg/1000kg/day
2019,Indian Subcontinent,sheep-growing,def,0.32,kg/1000kg/day
2019,Northern America,goat,def,0.46,kg/1000kg/day
2019,Western Europe,goat,def,0.46,kg/1000kg/day
2019,Eastern Europe,goat,def,0.44,kg/1000kg/day
2019,AUS,goat,def,0.42,kg/1000kg/day
2019,Latin America,goat,def,0.34,kg/1000kg/day
2019,AFR,goat,def,0.34,kg/1000kg/day
2019,Middle East,goat,def,0.34,kg/1000kg/day
2019,ASI,goat,def,0.34,kg/1000kg/day
2019,Indian Subcontinent,goat,def,0.34,kg/1000kg/day
2019,Northern America,horse,def,0.30,kg/1000kg/day
2019,Western Europe,horse,def,0.26,kg/1000kg/day
2019,Eastern Europe,horse,def,0.30,kg/1000kg/day
2019,AUS,horse,def,0.30,kg/1000kg/day
2019,Latin America,horse,def,0.46,kg/1000kg/day
2019,AFR,horse,def,0.46,kg/1000kg/day
2019,Middle East,horse,def,0.46,kg/1000kg/day
2019,ASI,horse,def,0.46,kg/1000kg/day
2019,Indian Subcontinent,horse,def,0.46,kg/1000kg/day
2019,Northern America,mule-ass,def,0.30,kg/1000kg/day
2019,Western Europe,mule-ass,def,0.26,kg/1000kg/day
2019,Eastern Europe,mule-ass,def,0.30,kg/1000kg/day
2019,AUS,mule-ass,def,0.30,kg/1000kg/day
2019,Latin America,mule-ass,def,0.46,kg/1000kg/day
2019,AFR,mule-ass,def,0.46,kg/1000kg/day
2019,Middle East,mule-ass,def,0.46,kg/1000kg/day
2019,ASI,mule-ass,def,0.46,kg/1000kg/day
2019,Indian Subcontinent,mule-ass,def,0.46,kg/1000kg/day
2019,Northern America,camel,def,0.38,kg/1000kg/day
2019,Western Europe,camel,def,0.38,kg/1000kg/day
2019,Eastern Europe,camel,def,0.38,kg/1000kg/day
2019,AUS,camel,def,0.38,kg/1000kg/day
2019,Latin America,camel,def,0.46,kg/1000kg/day
2019,AFR,camel,def,0.46,kg/1000kg/day
2019,Middle East,camel,def,0.46,kg/1000kg/day
2019,ASI,camel,def,0.46,kg/1000kg/day
2019,Indian Subcontinent,camel,def,0.46,kg/1000kg/day
2019,Northern America,ostrich,def,0.36,kg/1000kg/day
2019,Western Europe,ostrich,def,0.36,kg/1000kg/day
2019,Eastern Europe,ostrich,def,0.36,kg/1000kg/day
2019,AUS,ostrich,def,0.36,kg/1000kg/day
2019,Latin America,ostrich,def,0.36,kg/1000kg/day
2019,AFR,ostrich,def,0.36,kg/1000kg/day
2019,Middle East,ostrich,def,0.36,kg/1000kg/day
2019,ASI,ostrich,def,0.36,kg/1000kg/day
2019,Indian Subcontinent,ostrich,def,0.36,kg/1000kg/day
2019,Northern America,deer,def,0.67,kg/1000kg/day
2019,Western Europe,deer,def,0.67,kg/1000kg/day
2019,Eastern Europe,deer,def,0.67,kg/1000kg/day
2019,AUS,deer,def,0.67,kg/1000kg/day
2019,Latin America,deer,def,0.67,kg/1000kg/day
2019,AFR,deer,def,0.67,kg/1000kg/day
2019,Middle East,deer,def,0.67,kg/1000kg/day
2019,ASI,deer,def,0.67,kg/1000kg/day
2019,Indian Subcontinent,deer,def,0.67,kg/1000kg/day
2019,Northern America,reindeer,def,0.23,kg/1000kg/day
2019,Western Europe,reindeer,def,0.23,kg/1000kg/day
2019,Eastern Europe,reindeer,def,0.23,kg/1000kg/day
2019,AUS,reindeer,def,0.23,kg/1000kg/day
2019,Latin America,reindeer,def,0.23,kg/1000kg/day
2019,AFR,reindeer,def,0.23,kg/1000kg/day
2019,Middle East,reindeer,def,0.23,kg/1000kg/day
2019,ASI,reindeer,def,0.23,kg/1000kg/day
2019,Indian Subcontinent,reindeer,def,0.23,kg/1000kg/day
2019,Northern America,cattle-dairy,min,0.295,kg/1000kg/day
2019,Western Europe,cattle-dairy,min,0.270,kg/1000kg/day
2019,Eastern Europe,cattle-dairy,min,0.210,kg/1000kg/day
2019,AUS,cattle-dairy,min,0.360,kg/1000kg/day
2019,Latin America,cattle-dairy,min,0.195,kg/1000kg/day
2019,Latin America,cattle-dairy_hp,min,0.300,kg/1000kg/day
2019,Latin America,cattle-dairy_lp,min,0.140,kg/1000kg/day
2019,AFR,cattle-dairy,min,0.220,kg/1000kg/day
2019,AFR,cattle-dairy_hp,min,0.205,kg/1000kg/day
2019,AFR,cattle-dairy_lp,min,0.225,kg/1000kg/day
2019,Middle East,cattle-dairy,min,0.250,kg/1000kg/day
2019,Middle East,cattle-dairy_hp,min,0.245,kg/1000kg/day
2019,Middle East,cattle-dairy_lp,min,0.255,kg/1000kg/day
2019,ASI,cattle-dairy,min,0.220,kg/1000kg/day
2019,ASI,cattle-dairy_hp,min,0.275,kg/1000kg/day
2019,ASI,cattle-dairy_lp,min,0.205,kg/1000kg/day
2019,Indian Subcontinent,cattle-dairy,min,0.325,kg/1000kg/day
2019,Indian Subcontinent,cattle-dairy_hp,min,0.255,kg/1000kg/day
2019,Indian Subcontinent,cattle-dairy_lp,min,0.350,kg/1000kg/day
2019,Northern America,cattle-other,min,0.200,kg/1000kg/day
2019,Western Europe,cattle-other,min,0.210,kg/1000kg/day
2019,Eastern Europe,cattle-other,min,0.235,kg/1000kg/day
2019,AUS,cattle-other,min,0.230,kg/1000kg/day
2019,Latin America,cattle-other,min,0.155,kg/1000kg/day
2019,Latin America,cattle-other_hp,min,0.180,kg/1000kg/day
2019,Latin America,cattle-other_lp,min,0.145,kg/1000kg/day
2019,AFR,cattle-other,min,0.225,kg/1000kg/day
2019,AFR,cattle-other_hp,min,0.210,kg/1000kg/day
2019,AFR,cattle-other_lp,min,0.220,kg/1000kg/day
2019,Middle East,cattle-other,min,0.280,kg/1000kg/day
2019,Middle East,cattle-other_hp,min,0.255,kg/1000kg/day
2019,Middle East,cattle-other_lp,min,0.295,kg/1000kg/day
2019,ASI,cattle-other,min,0.190,kg/1000kg/day
2019,ASI,cattle-other_hp,min,0.180,kg/1000kg/day
2019,ASI,cattle-other_lp,min,0.195,kg/1000kg/day
2019,Indian Subcontinent,cattle-other,min,0.220,kg/1000kg/day
2019,Indian Subcontinent,cattle-other_hp,min,0.320,kg/1000kg/day
2019,Indian Subcontinent,cattle-other_lp,min,0.205,kg/1000kg/day
2019,Western Europe,buffalo,min,0.225,kg/1000kg/day
2019,Eastern Europe,buffalo,min,0.175,kg/1000kg/day
2019,Latin America,buffalo,min,0.205,kg/1000kg/day
2019,Latin America,buffalo_hp,min,0.205,kg/1000kg/day
2019,Latin America,buffalo_lp,min,0.205,kg/1000kg/day
2019,AFR,buffalo,min,0.210,kg/1000kg/day
2019,AFR,buffalo_hp,min,0.210,kg/1000kg/day
2019,AFR,buffalo_lp,min,0.210,kg/1000kg/day
2019,Middle East,buffalo,min,0.195,kg/1000kg/day
2019,Middle East,buffalo_hp,min,0.195,kg/1000kg/day
2019,Middle East,buffalo_lp,min,0.195,kg/1000kg/day
2019,ASI,buffalo,min,0.220,kg/1000kg/day
2019,ASI,buffalo_hp,min,0.220,kg/1000kg/day
2019,ASI,buffalo_lp,min,0.220,kg/1000kg/day
2019,Indian Subcontinent,buffalo,min,0.290,kg/1000kg/day
2019,Indian Subcontinent,buffalo_hp,min,0.290,kg/1000kg/day
2019,Indian Subcontinent,buffalo_lp,min,0.290,kg/1000kg/day
2019,Northern America,swine-growing,min,0.195,kg/1000kg/day
2019,Western Europe,swine-growing,min,0.325,kg/1000kg/day
2019,Eastern Europe,swine-growing,min,0.315,kg/1000kg/day
2019,AUS,swine-growing,min,0.270,kg/1000kg/day
2019,Latin America,swine-growing,min,0.295,kg/1000kg/day
2019,Latin America,swine-growing_hp,min,0.275,kg/1000kg/day
2019,Latin America,swine-growing_lp,min,0.335,kg/1000kg/day
2019,AFR,swine-growing,min,0.220,kg/1000kg/day
2019,AFR,swine-growing_hp,min,0.165,kg/1000kg/day
2019,AFR,swine-growing_lp,min,0.245,kg/1000kg/day
2019,Middle East,swine-growing,min,0.330,kg/1000kg/day
2019,Middle East,swine-growing_hp,min,0.335,kg/1000kg/day
2019,Middle East,swine-growing_lp,min,0.280,kg/1000kg/day
2019,ASI,swine-growing,min,0.305,kg/1000kg/day
2019,ASI,swine-growing_hp,min,0.270,kg/1000kg/day
2019,ASI,swine-growing_lp,min,0.335,kg/1000kg/day
2019,Indian Subcontinent,swine-growing,min,0.340,kg/1000kg/day
2019,Indian Subcontinent,swine-growing_hp,min,0.315,kg/1000kg/day
2019,Indian Subcontinent,swine-growing_lp,min,0.355,kg/1000kg/day
2019,Northern America,swine-mature,min,0.195,kg/1000kg/day
2019,Western Europe,swine-mature,min,0.325,kg/1000kg/day
2019,Eastern Europe,swine-mature,min,0.315,kg/1000kg/day
2019,AUS,swine-mature,min,0.270,kg/1000kg/day
2019,Latin America,swine-mature,min,0.295,kg/1000kg/day
2019,Latin America,swine-mature_hp,min,0.275,kg/1000kg/day
2019,Latin America,swine-mature_lp,min,0.335,kg/1000kg/day
2019,AFR,swine-mature,min,0.220,kg/1000kg/day
2019,AFR,swine-mature_hp,min,0.165,kg/1000kg/day
2019,AFR,swine-mature_lp,min,0.245,kg/1000kg/day
2019,Middle East,swine-mature,min,0.330,kg/1000kg/day
2019,Middle East,swine-mature_hp,min,0.335,kg/1000kg/day
2019,Middle East,swine-mature_lp,min,0.280,kg/1000kg/day
2019,ASI,swine-mature,min,0.305,kg/1000kg/day
2019,ASI,swine-mature_hp,min,0.270,kg/1000kg/day
2019,ASI,swine-mature_lp,min,0.335,kg/1000kg/day
2019,Indian Subcontinent,swine-mature,min,0.340,kg/1000kg/day
2019,Indian Subcontinent,swine-mature_hp,min,0.315,kg/1000kg/day
2019,Indian Subcontinent,swine-mature_lp,min,0.355,kg/1000kg/day
2019,Northern America,swine-mature_breeding,min,0.120,kg/1000kg/day
2019,Western Europe,swine-mature_breeding,min,0.190,kg/1000kg/day
2019,Eastern Europe,swine-mature_breeding,min,0.180,kg/1000kg/day
2019,AUS,swine-mature_breeding,min,0.155,kg/1000kg/day
2019,Latin America,swine-mature_breeding,min,0.175,kg/1000kg/day
2019,Latin America,swine-mature_hp_breeding,min,0.160,kg/1000kg/day
2019,Latin America,swine-mature_lp_breeding,min,0.215,kg/1000kg/day
2019,AFR,swine-mature_breeding,min,0.145,kg/1000kg/day
2019,AFR,swine-mature_hp_breeding,min,0.105,kg/1000kg/day
2019,AFR,swine-mature_lp_breeding,min,0.175,kg/1000kg/day
2019,Middle East,swine-mature_breeding,min,0.200,kg/1000kg/day
2019,Middle East,swine-mature_hp_breeding,min,0.205,kg/1000kg/day
2019,Middle East,swine-mature_lp_breeding,min,0.185,kg/1000kg/day
