year,region,product,activity,property,value,unit
2019,World,poultry,solid-storage-bulking,abs_min,0.0,kg/kg
2019,World,poultry,solid-storage-additive,abs_min,0.0,kg/kg
2019,World,poultry,solid-storage,abs_min,0.0,kg/kg
2019,World,poultry,drylot,abs_min,0.0,kg/kg
2019,World,poultry,digester,abs_min,0.0,kg/kg
2019,World,poultry,burned,abs_min,0.0,kg/kg
2019,World,poultry,bedding,abs_min,0.0,kg/kg
2019,World,poultry,bedding-mixing,abs_min,0.0,kg/kg
2019,World,poultry,composting-vessel,abs_min,0.0,kg/kg
2019,World,poultry,composting-pile,abs_min,0.0,kg/kg
2019,World,poultry,composting-intensive,abs_min,0.0,kg/kg
2019,World,poultry,composting-passive,abs_min,0.0,kg/kg
2019,World,poultry,poultry-litter,abs_min,0.0,kg/kg
2019,World,poultry,poultry-nolitter,abs_min,0.0,kg/kg
2019,World,poultry,aerobic-natural,abs_min,0.0,kg/kg
2019,World,poultry,aerobic-forced,abs_min,0.0,kg/kg
2019,World,poultry,pasture,abs_min,0.0,kg/kg
2019,World,poultry,lagoon,abs_max,1.0,kg/kg
2019,World,poultry,liquid-slurry-naturalcover,abs_max,1.0,kg/kg
2019,World,poultry,liquid-slurry-nocover,abs_max,1.0,kg/kg
2019,World,poultry,liquid-slurry-cover,abs_max,1.0,kg/kg
2019,World,poultry,pit-short,abs_max,1.0,kg/kg
2019,World,poultry,pit-long,abs_max,1.0,kg/kg
2019,World,poultry,daily-spread,abs_max,1.0,kg/kg
2019,World,poultry,solid-storage-covered,abs_max,1.0,kg/kg
2019,World,poultry,solid-storage-bulking,abs_max,1.0,kg/kg
2019,World,poultry,solid-storage-additive,abs_max,1.0,kg/kg
2019,World,poultry,solid-storage,abs_max,1.0,kg/kg
2019,World,poultry,drylot,abs_max,1.0,kg/kg
2019,World,poultry,digester,abs_max,1.0,kg/kg
2019,World,poultry,burned,abs_max,1.0,kg/kg
2019,World,poultry,bedding,abs_max,1.0,kg/kg
2019,World,poultry,bedding-mixing,abs_max,1.0,kg/kg
2019,World,poultry,composting-vessel,abs_max,1.0,kg/kg
2019,World,poultry,composting-pile,abs_max,1.0,kg/kg
2019,World,poultry,composting-intensive,abs_max,1.0,kg/kg
2019,World,poultry,composting-passive,abs_max,1.0,kg/kg
2019,World,poultry,poultry-litter,abs_max,1.0,kg/kg
2019,World,poultry,poultry-nolitter,abs_max,1.0,kg/kg
2019,World,poultry,aerobic-natural,abs_max,1.0,kg/kg
2019,World,poultry,aerobic-forced,abs_max,1.0,kg/kg
2019,World,poultry,pasture,abs_max,1.0,kg/kg
2019,World,buffalo,lagoon,def,0.0,kg/kg
2019,World,buffalo,liquid-slurry-naturalcover,def,0.0,kg/kg
2019,World,buffalo,liquid-slurry-nocover,def,0.0,kg/kg
2019,World,buffalo,liquid-slurry-cover,def,0.0,kg/kg
2019,World,buffalo,pit-short,def,0.0,kg/kg
2019,World,buffalo,pit-long,def,0.0,kg/kg
2019,World,buffalo,daily-spread,def,0.0,kg/kg
2019,World,buffalo,solid-storage-covered,def,0.0,kg/kg
2019,World,buffalo,solid-storage-bulking,def,0.02,kg/kg
2019,World,buffalo,solid-storage-additive,def,0.02,kg/kg
2019,World,buffalo,solid-storage,def,0.02,kg/kg
2019,World,buffalo,drylot,def,0.035,kg/kg
2019,World,buffalo,digester,def,0.0,kg/kg
2019,World,buffalo,burned,def,0.0,kg/kg
2019,World,buffalo,bedding,def,0.0,kg/kg
2019,World,buffalo,bedding-mixing,def,0.0,kg/kg
2019,World,buffalo,composting-vessel,def,0.0,kg/kg
2019,World,buffalo,composting-pile,def,0.06,kg/kg
2019,World,buffalo,composting-intensive,def,0.06,kg/kg
2019,World,buffalo,composting-passive,def,0.04,kg/kg
2019,World,buffalo,poultry-litter,def,0.0,kg/kg
2019,World,buffalo,poultry-nolitter,def,0.0,kg/kg
2019,World,buffalo,aerobic-natural,def,0.0,kg/kg
2019,World,buffalo,aerobic-forced,def,0.0,kg/kg
2019,World,buffalo,pasture,def,0.0,kg/kg
2019,World,buffalo,lagoon,min,0.0,kg/kg
2019,World,buffalo,liquid-slurry-naturalcover,min,0.0,kg/kg
2019,World,buffalo,liquid-slurry-nocover,min,0.0,kg/kg
2019,World,buffalo,liquid-slurry-cover,min,0.0,kg/kg
2019,World,buffalo,pit-short,min,0.0,kg/kg
2019,World,buffalo,pit-long,min,0.0,kg/kg
2019,World,buffalo,daily-spread,min,0.0,kg/kg
2019,World,buffalo,solid-storage-covered,min,0.0,kg/kg
2019,World,buffalo,solid-storage-bulking,min,0.02,kg/kg
2019,World,buffalo,solid-storage-additive,min,0.02,kg/kg
2019,World,buffalo,solid-storage,min,0.02,kg/kg
2019,World,buffalo,drylot,min,0.035,kg/kg
2019,World,buffalo,digester,min,0.0,kg/kg
2019,World,buffalo,burned,min,0.0,kg/kg
2019,World,buffalo,bedding,min,0.0,kg/kg
2019,World,buffalo,bedding-mixing,min,0.0,kg/kg
2019,World,buffalo,composting-vessel,min,0.0,kg/kg
2019,World,buffalo,composting-pile,min,0.06,kg/kg
2019,World,buffalo,composting-intensive,min,0.06,kg/kg
2019,World,buffalo,composting-passive,min,0.04,kg/kg
2019,World,buffalo,poultry-litter,min,0.0,kg/kg
2019,World,buffalo,poultry-nolitter,min,0.0,kg/kg
2019,World,buffalo,aerobic-natural,min,0.0,kg/kg
2019,World,buffalo,aerobic-forced,min,0.0,kg/kg
2019,World,buffalo,pasture,min,0.0,kg/kg
2019,World,buffalo,lagoon,max,0.0,kg/kg
2019,World,buffalo,liquid-slurry-naturalcover,max,0.0,kg/kg
2019,World,buffalo,liquid-slurry-nocover,max,0.0,kg/kg
2019,World,buffalo,liquid-slurry-cover,max,0.0,kg/kg
2019,World,buffalo,pit-short,max,0.0,kg/kg
2019,World,buffalo,pit-long,max,0.0,kg/kg
2019,World,buffalo,daily-spread,max,0.0,kg/kg
2019,World,buffalo,solid-storage-covered,max,0.0,kg/kg
2019,World,buffalo,solid-storage-bulking,max,0.02,kg/kg
2019,World,buffalo,solid-storage-additive,max,0.02,kg/kg
2019,World,buffalo,solid-storage,max,0.02,kg/kg
2019,World,buffalo,drylot,max,0.035,kg/kg
2019,World,buffalo,digester,max,0.0,kg/kg
2019,World,buffalo,burned,max,0.0,kg/kg
2019,World,buffalo,bedding,max,0.0,kg/kg
2019,World,buffalo,bedding-mixing,max,0.0,kg/kg
2019,World,buffalo,composting-vessel,max,0.0,kg/kg
2019,World,buffalo,composting-pile,max,0.06,kg/kg
2019,World,buffalo,composting-intensive,max,0.06,kg/kg
2019,World,buffalo,composting-passive,max,0.04,kg/kg
2019,World,buffalo,poultry-litter,max,0.0,kg/kg
2019,World,buffalo,poultry-nolitter,max,0.0,kg/kg
2019,World,buffalo,aerobic-natural,max,0.0,kg/kg
2019,World,buffalo,aerobic-forced,max,0.0,kg/kg
2019,World,buffalo,pasture,max,0.0,kg/kg
2019,World,buffalo,lagoon,abs_min,0.0,kg/kg
2019,World,buffalo,liquid-slurry-naturalcover,abs_min,0.0,kg/kg
2019,World,buffalo,liquid-slurry-nocover,abs_min,0.0,kg/kg
2019,World,buffalo,liquid-slurry-cover,abs_min,0.0,kg/kg
2019,World,buffalo,pit-short,abs_min,0.0,kg/kg
2019,World,buffalo,pit-long,abs_min,0.0,kg/kg
2019,World,buffalo,daily-spread,abs_min,0.0,kg/kg
2019,World,buffalo,solid-storage-covered,abs_min,0.0,kg/kg
2019,World,buffalo,solid-storage-bulking,abs_min,0.0,kg/kg
2019,World,buffalo,solid-storage-additive,abs_min,0.0,kg/kg
2019,World,buffalo,solid-storage,abs_min,0.0,kg/kg
2019,World,buffalo,drylot,abs_min,0.0,kg/kg
2019,World,buffalo,digester,abs_min,0.0,kg/kg
2019,World,buffalo,burned,abs_min,0.0,kg/kg
2019,World,buffalo,bedding,abs_min,0.0,kg/kg
2019,World,buffalo,bedding-mixing,abs_min,0.0,kg/kg
2019,World,buffalo,composting-vessel,abs_min,0.0,kg/kg
2019,World,buffalo,composting-pile,abs_min,0.0,kg/kg
2019,World,buffalo,composting-intensive,abs_min,0.0,kg/kg
2019,World,buffalo,composting-passive,abs_min,0.0,kg/kg
2019,World,buffalo,poultry-litter,abs_min,0.0,kg/kg
2019,World,buffalo,poultry-nolitter,abs_min,0.0,kg/kg
2019,World,buffalo,aerobic-natural,abs_min,0.0,kg/kg
2019,World,buffalo,aerobic-forced,abs_min,0.0,kg/kg
2019,World,buffalo,pasture,abs_min,0.0,kg/kg
2019,World,buffalo,lagoon,abs_max,1.0,kg/kg
2019,World,buffalo,liquid-slurry-naturalcover,abs_max,1.0,kg/kg
2019,World,buffalo,liquid-slurry-nocover,abs_max,1.0,kg/kg
2019,World,buffalo,liquid-slurry-cover,abs_max,1.0,kg/kg
2019,World,buffalo,pit-short,abs_max,1.0,kg/kg
2019,World,buffalo,pit-long,abs_max,1.0,kg/kg
2019,World,buffalo,daily-spread,abs_max,1.0,kg/kg
2019,World,buffalo,solid-storage-covered,abs_max,1.0,kg/kg
2019,World,buffalo,solid-storage-bulking,abs_max,1.0,kg/kg
2019,World,buffalo,solid-storage-additive,abs_max,1.0,kg/kg
2019,World,buffalo,solid-storage,abs_max,1.0,kg/kg
2019,World,buffalo,drylot,abs_max,1.0,kg/kg
2019,World,buffalo,digester,abs_max,1.0,kg/kg
2019,World,buffalo,burned,abs_max,1.0,kg/kg
2019,World,buffalo,bedding,abs_max,1.0,kg/kg
2019,World,buffalo,bedding-mixing,abs_max,1.0,kg/kg
2019,World,buffalo,composting-vessel,abs_max,1.0,kg/kg
2019,World,buffalo,composting-pile,abs_max,1.0,kg/kg
2019,World,buffalo,composting-intensive,abs_max,1.0,kg/kg
2019,World,buffalo,composting-passive,abs_max,1.0,kg/kg
2019,World,buffalo,poultry-litter,abs_max,1.0,kg/kg
2019,World,buffalo,poultry-nolitter,abs_max,1.0,kg/kg
2019,World,buffalo,aerobic-natural,abs_max,1.0,kg/kg
2019,World,buffalo,aerobic-forced,abs_max,1.0,kg/kg
2019,World,buffalo,pasture,abs_max,1.0,kg/kg
2019,World,sheep,lagoon,def,0.0,kg/kg
2019,World,sheep,liquid-slurry-naturalcover,def,0.0,kg/kg
2019,World,sheep,liquid-slurry-nocover,def,0.0,kg/kg
2019,World,sheep,liquid-slurry-cover,def,0.0,kg/kg
2019,World,sheep,pit-short,def,0.0,kg/kg
2019,World,sheep,pit-long,def,0.0,kg/kg
2019,World,sheep,daily-spread,def,0.0,kg/kg
2019,World,sheep,solid-storage-covered,def,0.0,kg/kg
2019,World,sheep,solid-storage-bulking,def,0.02,kg/kg
2019,World,sheep,solid-storage-additive,def,0.02,kg/kg
2019,World,sheep,solid-storage,def,0.02,kg/kg
2019,World,sheep,drylot,def,0.035,kg/kg
2019,World,sheep,digester,def,0.0,kg/kg
2019,World,sheep,burned,def,0.0,kg/kg
2019,World,sheep,bedding,def,0.0,kg/kg
2019,World,sheep,bedding-mixing,def,0.0,kg/kg
2019,World,sheep,composting-vessel,def,0.0,kg/kg
2019,World,sheep,composting-pile,def,0.06,kg/kg
2019,World,sheep,composting-intensive,def,0.06,kg/kg
2019,World,sheep,composting-passive,def,0.04,kg/kg
2019,World,sheep,poultry-litter,def,0.0,kg/kg
2019,World,sheep,poultry-nolitter,def,0.0,kg/kg
2019,World,sheep,aerobic-natural,def,0.0,kg/kg
2019,World,sheep,aerobic-forced,def,0.0,kg/kg
2019,World,sheep,pasture,def,0.0,kg/kg
2019,World,sheep,lagoon,min,0.0,kg/kg
2019,World,sheep,liquid-slurry-naturalcover,min,0.0,kg/kg
2019,World,sheep,liquid-slurry-nocover,min,0.0,kg/kg
2019,World,sheep,liquid-slurry-cover,min,0.0,kg/kg
2019,World,sheep,pit-short,min,0.0,kg/kg
2019,World,sheep,pit-long,min,0.0,kg/kg
2019,World,sheep,daily-spread,min,0.0,kg/kg
2019,World,sheep,solid-storage-covered,min,0.0,kg/kg
2019,World,sheep,solid-storage-bulking,min,0.02,kg/kg
2019,World,sheep,solid-storage-additive,min,0.02,kg/kg
2019,World,sheep,solid-storage,min,0.02,kg/kg
2019,World,sheep,drylot,min,0.035,kg/kg
2019,World,sheep,digester,min,0.0,kg/kg
2019,World,sheep,burned,min,0.0,kg/kg
2019,World,sheep,bedding,min,0.0,kg/kg
2019,World,sheep,bedding-mixing,min,0.0,kg/kg
2019,World,sheep,composting-vessel,min,0.0,kg/kg
2019,World,sheep,composting-pile,min,0.06,kg/kg
2019,World,sheep,composting-intensive,min,0.06,kg/kg
2019,World,sheep,composting-passive,min,0.04,kg/kg
2019,World,sheep,poultry-litter,min,0.0,kg/kg
2019,World,sheep,poultry-nolitter,min,0.0,kg/kg
2019,World,sheep,aerobic-natural,min,0.0,kg/kg
2019,World,sheep,aerobic-forced,min,0.0,kg/kg
2019,World,sheep,pasture,min,0.0,kg/kg
2019,World,sheep,lagoon,max,0.0,kg/kg
2019,World,sheep,liquid-slurry-naturalcover,max,0.0,kg/kg
2019,World,sheep,liquid-slurry-nocover,max,0.0,kg/kg
2019,World,sheep,liquid-slurry-cover,max,0.0,kg/kg
2019,World,sheep,pit-short,max,0.0,kg/kg
2019,World,sheep,pit-long,max,0.0,kg/kg
2019,World,sheep,daily-spread,max,0.0,kg/kg
2019,World,sheep,solid-storage-covered,max,0.0,kg/kg
2019,World,sheep,solid-storage-bulking,max,0.02,kg/kg
2019,World,sheep,solid-storage-additive,max,0.02,kg/kg
2019,World,sheep,solid-storage,max,0.02,kg/kg
2019,World,sheep,drylot,max,0.035,kg/kg
2019,World,sheep,digester,max,0.0,kg/kg
2019,World,sheep,burned,max,0.0,kg/kg
2019,World,sheep,bedding,max,0.0,kg/kg
2019,World,sheep,bedding-mixing,max,0.0,kg/kg
2019,World,sheep,composting-vessel,max,0.0,kg/kg
2019,World,sheep,composting-pile,max,0.06,kg/kg
2019,World,sheep,composting-intensive,max,0.06,kg/kg
2019,World,sheep,composting-passive,max,0.04,kg/kg
2019,World,sheep,poultry-litter,max,0.0,kg/kg
2019,World,sheep,poultry-nolitter,max,0.0,kg/kg
2019,World,sheep,aerobic-natural,max,0.0,kg/kg
2019,World,sheep,aerobic-forced,max,0.0,kg/kg
2019,World,sheep,pasture,max,0.0,kg/kg
2019,World,sheep,lagoon,abs_min,0.0,kg/kg
2019,World,sheep,liquid-slurry-naturalcover,abs_min,0.0,kg/kg
2019,World,sheep,liquid-slurry-nocover,abs_min,0.0,kg/kg
2019,World,sheep,liquid-slurry-cover,abs_min,0.0,kg/kg
2019,World,sheep,pit-short,abs_min,0.0,kg/kg
2019,World,sheep,pit-long,abs_min,0.0,kg/kg
2019,World,sheep,daily-spread,abs_min,0.0,kg/kg
2019,World,sheep,solid-storage-covered,abs_min,0.0,kg/kg
2019,World,sheep,solid-storage-bulking,abs_min,0.0,kg/kg
2019,World,sheep,solid-storage-additive,abs_min,0.0,kg/kg
2019,World,sheep,solid-storage,abs_min,0.0,kg/kg
2019,World,sheep,drylot,abs_min,0.0,kg/kg
2019,World,sheep,digester,abs_min,0.0,kg/kg
2019,World,sheep,burned,abs_min,0.0,kg/kg
2019,World,sheep,bedding,abs_min,0.0,kg/kg
2019,World,sheep,bedding-mixing,abs_min,0.0,kg/kg
2019,World,sheep,composting-vessel,abs_min,0.0,kg/kg
2019,World,sheep,composting-pile,abs_min,0.0,kg/kg
2019,World,sheep,composting-intensive,abs_min,0.0,kg/kg
2019,World,sheep,composting-passive,abs_min,0.0,kg/kg
2019,World,sheep,poultry-litter,abs_min,0.0,kg/kg
2019,World,sheep,poultry-nolitter,abs_min,0.0,kg/kg
2019,World,sheep,aerobic-natural,abs_min,0.0,kg/kg
2019,World,sheep,aerobic-forced,abs_min,0.0,kg/kg
2019,World,sheep,pasture,abs_min,0.0,kg/kg
2019,World,sheep,lagoon,abs_max,1.0,kg/kg
2019,World,sheep,liquid-slurry-naturalcover,abs_max,1.0,kg/kg
2019,World,sheep,liquid-slurry-nocover,abs_max,1.0,kg/kg
2019,World,sheep,liquid-slurry-cover,abs_max,1.0,kg/kg
2019,World,sheep,pit-short,abs_max,1.0,kg/kg
2019,World,sheep,pit-long,abs_max,1.0,kg/kg
2019,World,sheep,daily-spread,abs_max,1.0,kg/kg
2019,World,sheep,solid-storage-covered,abs_max,1.0,kg/kg
2019,World,sheep,solid-storage-bulking,abs_max,1.0,kg/kg
2019,World,sheep,solid-storage-additive,abs_max,1.0,kg/kg
2019,World,sheep,solid-storage,abs_max,1.0,kg/kg
2019,World,sheep,drylot,abs_max,1.0,kg/kg
2019,World,sheep,digester,abs_max,1.0,kg/kg
2019,World,sheep,burned,abs_max,1.0,kg/kg
2019,World,sheep,bedding,abs_max,1.0,kg/kg
2019,World,sheep,bedding-mixing,abs_max,1.0,kg/kg
2019,World,sheep,composting-vessel,abs_max,1.0,kg/kg
2019,World,sheep,composting-pile,abs_max,1.0,kg/kg
2019,World,sheep,composting-intensive,abs_max,1.0,kg/kg
2019,World,sheep,composting-passive,abs_max,1.0,kg/kg
2019,World,sheep,poultry-litter,abs_max,1.0,kg/kg
2019,World,sheep,poultry-nolitter,abs_max,1.0,kg/kg
2019,World,sheep,aerobic-natural,abs_max,1.0,kg/kg
2019,World,sheep,aerobic-forced,abs_max,1.0,kg/kg
2019,World,sheep,pasture,abs_max,1.0,kg/kg
2019,World,mule-ass,lagoon,def,0.0,kg/kg
2019,World,mule-ass,liquid-slurry-naturalcover,def,0.0,kg/kg
2019,World,mule-ass,liquid-slurry-nocover,def,0.0,kg/kg
2019,World,mule-ass,liquid-slurry-cover,def,0.0,kg/kg
2019,World,mule-ass,pit-short,def,0.0,kg/kg
2019,World,mule-ass,pit-long,def,0.0,kg/kg
2019,World,mule-ass,daily-spread,def,0.0,kg/kg
2019,World,mule-ass,solid-storage-covered,def,0.0,kg/kg
2019,World,mule-ass,solid-storage-bulking,def,0.02,kg/kg
2019,World,mule-ass,solid-storage-additive,def,0.02,kg/kg
2019,World,mule-ass,solid-storage,def,0.02,kg/kg
2019,World,mule-ass,drylot,def,0.035,kg/kg
2019,World,mule-ass,digester,def,0.0,kg/kg
2019,World,mule-ass,burned,def,0.0,kg/kg
2019,World,mule-ass,bedding,def,0.0,kg/kg
2019,World,mule-ass,bedding-mixing,def,0.0,kg/kg
2019,World,mule-ass,composting-vessel,def,0.0,kg/kg
2019,World,mule-ass,composting-pile,def,0.06,kg/kg
2019,World,mule-ass,composting-intensive,def,0.06,kg/kg
2019,World,mule-ass,composting-passive,def,0.04,kg/kg
2019,World,mule-ass,poultry-litter,def,0.0,kg/kg
2019,World,mule-ass,poultry-nolitter,def,0.0,kg/kg
2019,World,mule-ass,aerobic-natural,def,0.0,kg/kg
2019,World,mule-ass,aerobic-forced,def,0.0,kg/kg
2019,World,mule-ass,pasture,def,0.0,kg/kg
2019,World,mule-ass,lagoon,min,0.0,kg/kg
2019,World,mule-ass,liquid-slurry-naturalcover,min,0.0,kg/kg
2019,World,mule-ass,liquid-slurry-nocover,min,0.0,kg/kg
2019,World,mule-ass,liquid-slurry-cover,min,0.0,kg/kg
2019,World,mule-ass,pit-short,min,0.0,kg/kg
2019,World,mule-ass,pit-long,min,0.0,kg/kg
2019,World,mule-ass,daily-spread,min,0.0,kg/kg
2019,World,mule-ass,solid-storage-covered,min,0.0,kg/kg
2019,World,mule-ass,solid-storage-bulking,min,0.02,kg/kg
2019,World,mule-ass,solid-storage-additive,min,0.02,kg/kg
2019,World,mule-ass,solid-storage,min,0.02,kg/kg
2019,World,mule-ass,drylot,min,0.035,kg/kg
2019,World,mule-ass,digester,min,0.0,kg/kg
2019,World,mule-ass,burned,min,0.0,kg/kg
2019,World,mule-ass,bedding,min,0.0,kg/kg
2019,World,mule-ass,bedding-mixing,min,0.0,kg/kg
2019,World,mule-ass,composting-vessel,min,0.0,kg/kg
2019,World,mule-ass,composting-pile,min,0.06,kg/kg
2019,World,mule-ass,composting-intensive,min,0.06,kg/kg
2019,World,mule-ass,composting-passive,min,0.04,kg/kg
2019,World,mule-ass,poultry-litter,min,0.0,kg/kg
2019,World,mule-ass,poultry-nolitter,min,0.0,kg/kg
2019,World,mule-ass,aerobic-natural,min,0.0,kg/kg
2019,World,mule-ass,aerobic-forced,min,0.0,kg/kg
2019,World,mule-ass,pasture,min,0.0,kg/kg
2019,World,mule-ass,lagoon,max,0.0,kg/kg
2019,World,mule-ass,liquid-slurry-naturalcover,max,0.0,kg/kg
2019,World,mule-ass,liquid-slurry-nocover,max,0.0,kg/kg
2019,World,mule-ass,liquid-slurry-cover,max,0.0,kg/kg
2019,World,mule-ass,pit-short,max,0.0,kg/kg
2019,World,mule-ass,pit-long,max,0.0,kg/kg
2019,World,mule-ass,daily-spread,max,0.0,kg/kg
2019,World,mule-ass,solid-storage-covered,max,0.0,kg/kg
2019,World,mule-ass,solid-storage-bulking,max,0.02,kg/kg
2019,World,mule-ass,solid-storage-additive,max,0.02,kg/kg
2019,World,mule-ass,solid-storage,max,0.02,kg/kg
2019,World,mule-ass,drylot,max,0.035,kg/kg
2019,World,mule-ass,digester,max,0.0,kg/kg
2019,World,mule-ass,burned,max,0.0,kg/kg
2019,World,mule-ass,bedding,max,0.0,kg/kg
2019,World,mule-ass,bedding-mixing,max,0.0,kg/kg
2019,World,mule-ass,composting-vessel,max,0.0,kg/kg
2019,World,mule-ass,composting-pile,max,0.06,kg/kg
2019,World,mule-ass,composting-intensive,max,0.06,kg/kg
2019,World,mule-ass,composting-passive,max,0.04,kg/kg
2019,World,mule-ass,poultry-litter,max,0.0,kg/kg
2019,World,mule-ass,poultry-nolitter,max,0.0,kg/kg
2019,World,mule-ass,aerobic-natural,max,0.0,kg/kg
2019,World,mule-ass,aerobic-forced,max,0.0,kg/kg
2019,World,mule-ass,pasture,max,0.0,kg/kg
2019,World,mule-ass,lagoon,abs_min,0.0,kg/kg
2019,World,mule-ass,liquid-slurry-naturalcover,abs_min,0.0,kg/kg
2019,World,mule-ass,liquid-slurry-nocover,abs_min,0.0,kg/kg
2019,World,mule-ass,liquid-slurry-cover,abs_min,0.0,kg/kg
2019,World,mule-ass,pit-short,abs_min,0.0,kg/kg
2019,World,mule-ass,pit-long,abs_min,0.0,kg/kg
2019,World,mule-ass,daily-spread,abs_min,0.0,kg/kg
2019,World,mule-ass,solid-storage-covered,abs_min,0.0,kg/kg
2019,World,mule-ass,solid-storage-bulking,abs_min,0.0,kg/kg
2019,World,mule-ass,solid-storage-additive,abs_min,0.0,kg/kg
2019,World,mule-ass,solid-storage,abs_min,0.0,kg/kg
2019,World,mule-ass,drylot,abs_min,0.0,kg/kg
2019,World,mule-ass,digester,abs_min,0.0,kg/kg
2019,World,mule-ass,burned,abs_min,0.0,kg/kg
2019,World,mule-ass,bedding,abs_min,0.0,kg/kg
2019,World,mule-ass,bedding-mixing,abs_min,0.0,kg/kg
2019,World,mule-ass,composting-vessel,abs_min,0.0,kg/kg
2019,World,mule-ass,composting-pile,abs_min,0.0,kg/kg
2019,World,mule-ass,composting-intensive,abs_min,0.0,kg/kg
2019,World,mule-ass,composting-passive,abs_min,0.0,kg/kg
2019,World,mule-ass,poultry-litter,abs_min,0.0,kg/kg
2019,World,mule-ass,poultry-nolitter,abs_min,0.0,kg/kg
2019,World,mule-ass,aerobic-natural,abs_min,0.0,kg/kg
2019,World,mule-ass,aerobic-forced,abs_min,0.0,kg/kg
2019,World,mule-ass,pasture,abs_min,0.0,kg/kg
2019,World,mule-ass,lagoon,abs_max,1.0,kg/kg
2019,World,mule-ass,liquid-slurry-naturalcover,abs_max,1.0,kg/kg
2019,World,mule-ass,liquid-slurry-nocover,abs_max,1.0,kg/kg
2019,World,mule-ass,liquid-slurry-cover,abs_max,1.0,kg/kg
2019,World,mule-ass,pit-short,abs_max,1.0,kg/kg
2019,World,mule-ass,pit-long,abs_max,1.0,kg/kg
2019,World,mule-ass,daily-spread,abs_max,1.0,kg/kg
2019,World,mule-ass,solid-storage-covered,abs_max,1.0,kg/kg
2019,World,mule-ass,solid-storage-bulking,abs_max,1.0,kg/kg
2019,World,mule-ass,solid-storage-additive,abs_max,1.0,kg/kg
2019,World,mule-ass,solid-storage,abs_max,1.0,kg/kg
2019,World,mule-ass,drylot,abs_max,1.0,kg/kg
2019,World,mule-ass,digester,abs_max,1.0,kg/kg
2019,World,mule-ass,burned,abs_max,1.0,kg/kg
2019,World,mule-ass,bedding,abs_max,1.0,kg/kg
2019,World,mule-ass,bedding-mixing,abs_max,1.0,kg/kg
2019,World,mule-ass,composting-vessel,abs_max,1.0,kg/kg
2019,World,mule-ass,composting-pile,abs_max,1.0,kg/kg
2019,World,mule-ass,composting-intensive,abs_max,1.0,kg/kg
2019,World,mule-ass,composting-passive,abs_max,1.0,kg/kg
2019,World,mule-ass,poultry-litter,abs_max,1.0,kg/kg
2019,World,mule-ass,poultry-nolitter,abs_max,1.0,kg/kg
2019,World,mule-ass,aerobic-natural,abs_max,1.0,kg/kg
2019,World,mule-ass,aerobic-forced,abs_max,1.0,kg/kg
2019,World,mule-ass,pasture,abs_max,1.0,kg/kg
2019,World,camel,lagoon,def,0.0,kg/kg
2019,World,camel,liquid-slurry-naturalcover,def,0.0,kg/kg
2019,World,camel,liquid-slurry-nocover,def,0.0,kg/kg
2019,World,camel,liquid-slurry-cover,def,0.0,kg/kg
2019,World,camel,pit-short,def,0.0,kg/kg
2019,World,camel,pit-long,def,0.0,kg/kg
2019,World,camel,daily-spread,def,0.0,kg/kg
2019,World,camel,solid-storage-covered,def,0.0,kg/kg
2019,World,camel,solid-storage-bulking,def,0.02,kg/kg
2019,World,camel,solid-storage-additive,def,0.02,kg/kg
2019,World,camel,solid-storage,def,0.02,kg/kg
2019,World,camel,drylot,def,0.035,kg/kg
2019,World,camel,digester,def,0.0,kg/kg
2019,World,camel,burned,def,0.0,kg/kg
2019,World,camel,bedding,def,0.0,kg/kg
2019,World,camel,bedding-mixing,def,0.0,kg/kg
2019,World,camel,composting-vessel,def,0.0,kg/kg
2019,World,camel,composting-pile,def,0.06,kg/kg
2019,World,camel,composting-intensive,def,0.06,kg/kg
2019,World,camel,composting-passive,def,0.04,kg/kg
2019,World,camel,poultry-litter,def,0.0,kg/kg
2019,World,camel,poultry-nolitter,def,0.0,kg/kg
2019,World,camel,aerobic-natural,def,0.0,kg/kg
2019,World,camel,aerobic-forced,def,0.0,kg/kg
2019,World,camel,pasture,def,0.0,kg/kg
2019,World,camel,lagoon,min,0.0,kg/kg
2019,World,camel,liquid-slurry-naturalcover,min,0.0,kg/kg
2019,World,camel,liquid-slurry-nocover,min,0.0,kg/kg
2019,World,camel,liquid-slurry-cover,min,0.0,kg/kg
2019,World,camel,pit-short,min,0.0,kg/kg
2019,World,camel,pit-long,min,0.0,kg/kg
2019,World,camel,daily-spread,min,0.0,kg/kg
2019,World,camel,solid-storage-covered,min,0.0,kg/kg
2019,World,camel,solid-storage-bulking,min,0.02,kg/kg
2019,World,camel,solid-storage-additive,min,0.02,kg/kg
2019,World,camel,solid-storage,min,0.02,kg/kg
2019,World,camel,drylot,min,0.035,kg/kg
2019,World,camel,digester,min,0.0,kg/kg
2019,World,camel,burned,min,0.0,kg/kg
2019,World,camel,bedding,min,0.0,kg/kg
2019,World,camel,bedding-mixing,min,0.0,kg/kg
2019,World,camel,composting-vessel,min,0.0,kg/kg
2019,World,camel,composting-pile,min,0.06,kg/kg
2019,World,camel,composting-intensive,min,0.06,kg/kg
2019,World,camel,composting-passive,min,0.04,kg/kg
2019,World,camel,poultry-litter,min,0.0,kg/kg
2019,World,camel,poultry-nolitter,min,0.0,kg/kg
2019,World,camel,aerobic-natural,min,0.0,kg/kg
2019,World,camel,aerobic-forced,min,0.0,kg/kg
