year,region,swds_type,property,value,unit
2006,LT,uncharacterised,min,1.0,kg/kg
2006,NO,uncharacterised,min,1.0,kg/kg
2006,SE,uncharacterised,min,1.0,kg/kg
2006,GB,uncharacterised,min,1.0,kg/kg
2006,BA,uncharacterised,min,1.0,kg/kg
2006,HR,uncharacterised,min,1.0,kg/kg
2006,GR,uncharacterised,min,1.0,kg/kg
2006,IT,uncharacterised,min,1.0,kg/kg
2006,MT,uncharacterised,min,1.0,kg/kg
2006,ME,uncharacterised,min,1.0,kg/kg
2006,PT,uncharacterised,min,1.0,kg/kg
2006,RS,uncharacterised,min,1.0,kg/kg
2006,SI,uncharacterised,min,1.0,kg/kg
2006,ES,uncharacterised,min,1.0,kg/kg
2006,MK,uncharacterised,min,1.0,kg/kg
2006,AT,uncharacterised,min,1.0,kg/kg
2006,BE,uncharacterised,min,1.0,kg/kg
2006,FR,uncharacterised,min,1.0,kg/kg
2006,DE,uncharacterised,min,0.0,kg/kg
2006,LU,uncharacterised,min,1.0,kg/kg
2006,NL,uncharacterised,min,1.0,kg/kg
2006,CH,uncharacterised,min,0.0,kg/kg
2006,AI,uncharacterised,min,1.0,kg/kg
2006,AG,uncharacterised,min,1.0,kg/kg
2006,CU,uncharacterised,min,1.0,kg/kg
2006,DM,uncharacterised,min,1.0,kg/kg
2006,GD,uncharacterised,min,1.0,kg/kg
2006,HT,uncharacterised,min,0.0,kg/kg
2006,JM,uncharacterised,min,1.0,kg/kg
2006,KN,uncharacterised,min,1.0,kg/kg
2006,LC,uncharacterised,min,1.0,kg/kg
2006,VC,uncharacterised,min,1.0,kg/kg
2006,TT,uncharacterised,min,0.0,kg/kg
2006,BZ,uncharacterised,min,1.0,kg/kg
2006,CR,uncharacterised,min,0.765957447,kg/kg
2006,GT,uncharacterised,min,1.0,kg/kg
2006,MX,uncharacterised,min,1.0,kg/kg
2006,NI,uncharacterised,min,0.451612903,kg/kg
2006,PA,uncharacterised,min,0.736842105,kg/kg
2006,CL,uncharacterised,min,1.0,kg/kg
2006,CO,uncharacterised,min,0.46,kg/kg
2006,GY,uncharacterised,min,0.614583333,kg/kg
2006,PY,uncharacterised,min,0.511627907,kg/kg
2006,PE,uncharacterised,min,0.776470588,kg/kg
2006,SR,uncharacterised,min,0.0,kg/kg
2006,UY,uncharacterised,min,0.085714286,kg/kg
2006,VE,uncharacterised,min,0.0,kg/kg
2006,BM,uncharacterised,min,1.0,kg/kg
2006,CA,uncharacterised,min,0.0,kg/kg
2006,US,uncharacterised,min,1.0,kg/kg
2006,AU,uncharacterised,min,1.0,kg/kg
2006,NZ,uncharacterised,min,1.0,kg/kg
2006,HK,uncharacterised,max,1.0,kg/kg
2006,MO,uncharacterised,max,1.0,kg/kg
2006,JP,uncharacterised,max,1.0,kg/kg
2006,KR,uncharacterised,max,1.0,kg/kg
2006,SG,uncharacterised,max,1.0,kg/kg
2006,AM,uncharacterised,max,1.0,kg/kg
2006,CY,uncharacterised,max,1.0,kg/kg
2006,IL,uncharacterised,max,1.0,kg/kg
2006,JO,uncharacterised,max,1.0,kg/kg
2006,KW,uncharacterised,max,1.0,kg/kg
2006,LB,uncharacterised,max,0.554216867,kg/kg
2006,PS,uncharacterised,max,1.0,kg/kg
2006,SY,uncharacterised,max,0.277108434,kg/kg
2006,TR,uncharacterised,max,1.0,kg/kg
2006,DZ,uncharacterised,max,0.0,kg/kg
2006,MA,uncharacterised,max,0.010416667,kg/kg
2006,TN,uncharacterised,max,0.526315789,kg/kg
2006,MG,uncharacterised,max,0.0,kg/kg
2006,MU,uncharacterised,max,0.0,kg/kg
2006,UG,uncharacterised,max,0.0,kg/kg
2006,CM,uncharacterised,max,0.0,kg/kg
2006,NE,uncharacterised,max,1.0,kg/kg
2006,BG,uncharacterised,max,1.0,kg/kg
2006,CZ,uncharacterised,max,1.0,kg/kg
2006,HU,uncharacterised,max,1.0,kg/kg
2006,PL,uncharacterised,max,1.0,kg/kg
2006,RO,uncharacterised,max,1.0,kg/kg
2006,SK,uncharacterised,max,1.0,kg/kg
2006,DK,uncharacterised,max,1.0,kg/kg
2006,EE,uncharacterised,max,1.0,kg/kg
2006,FI,uncharacterised,max,1.0,kg/kg
2006,IS,uncharacterised,max,1.0,kg/kg
2006,IE,uncharacterised,max,1.0,kg/kg
2006,LV,uncharacterised,max,1.0,kg/kg
2006,LT,uncharacterised,max,1.0,kg/kg
2006,NO,uncharacterised,max,1.0,kg/kg
2006,SE,uncharacterised,max,1.0,kg/kg
2006,GB,uncharacterised,max,1.0,kg/kg
2006,BA,uncharacterised,max,1.0,kg/kg
2006,HR,uncharacterised,max,1.0,kg/kg
2006,GR,uncharacterised,max,1.0,kg/kg
2006,IT,uncharacterised,max,1.0,kg/kg
2006,MT,uncharacterised,max,1.0,kg/kg
2006,ME,uncharacterised,max,1.0,kg/kg
2006,PT,uncharacterised,max,1.0,kg/kg
2006,RS,uncharacterised,max,1.0,kg/kg
2006,SI,uncharacterised,max,1.0,kg/kg
2006,ES,uncharacterised,max,1.0,kg/kg
2006,MK,uncharacterised,max,1.0,kg/kg
2006,AT,uncharacterised,max,1.0,kg/kg
2006,BE,uncharacterised,max,1.0,kg/kg
2006,FR,uncharacterised,max,1.0,kg/kg
2006,DE,uncharacterised,max,0.0,kg/kg
2006,LU,uncharacterised,max,1.0,kg/kg
2006,NL,uncharacterised,max,1.0,kg/kg
2006,CH,uncharacterised,max,0.0,kg/kg
2006,AI,uncharacterised,max,1.0,kg/kg
2006,AG,uncharacterised,max,1.0,kg/kg
2006,CU,uncharacterised,max,1.0,kg/kg
2006,DM,uncharacterised,max,1.0,kg/kg
2006,GD,uncharacterised,max,1.0,kg/kg
2006,HT,uncharacterised,max,0.0,kg/kg
2006,JM,uncharacterised,max,1.0,kg/kg
2006,KN,uncharacterised,max,1.0,kg/kg
2006,LC,uncharacterised,max,1.0,kg/kg
2006,VC,uncharacterised,max,1.0,kg/kg
2006,TT,uncharacterised,max,0.0,kg/kg
2006,BZ,uncharacterised,max,1.0,kg/kg
2006,CR,uncharacterised,max,0.765957447,kg/kg
2006,GT,uncharacterised,max,1.0,kg/kg
2006,MX,uncharacterised,max,1.0,kg/kg
2006,NI,uncharacterised,max,0.451612903,kg/kg
2006,PA,uncharacterised,max,0.736842105,kg/kg
2006,CL,uncharacterised,max,1.0,kg/kg
2006,CO,uncharacterised,max,0.46,kg/kg
2006,GY,uncharacterised,max,0.614583333,kg/kg
2006,PY,uncharacterised,max,0.511627907,kg/kg
2006,PE,uncharacterised,max,0.776470588,kg/kg
2006,SR,uncharacterised,max,0.0,kg/kg
2006,UY,uncharacterised,max,0.085714286,kg/kg
2006,VE,uncharacterised,max,0.0,kg/kg
2006,BM,uncharacterised,max,1.0,kg/kg
2006,CA,uncharacterised,max,0.0,kg/kg
2006,US,uncharacterised,max,1.0,kg/kg
2006,AU,uncharacterised,max,1.0,kg/kg
2006,NZ,uncharacterised,max,1.0,kg/kg
2006,HK,uncharacterised,abs_min,0.0,kg/kg
2006,MO,uncharacterised,abs_min,0.0,kg/kg
2006,JP,uncharacterised,abs_min,0.0,kg/kg
2006,KR,uncharacterised,abs_min,0.0,kg/kg
2006,SG,uncharacterised,abs_min,0.0,kg/kg
2006,AM,uncharacterised,abs_min,0.0,kg/kg
2006,CY,uncharacterised,abs_min,0.0,kg/kg
2006,IL,uncharacterised,abs_min,0.0,kg/kg
2006,JO,uncharacterised,abs_min,0.0,kg/kg
2006,KW,uncharacterised,abs_min,0.0,kg/kg
2006,LB,uncharacterised,abs_min,0.0,kg/kg
2006,PS,uncharacterised,abs_min,0.0,kg/kg
2006,SY,uncharacterised,abs_min,0.0,kg/kg
2006,TR,uncharacterised,abs_min,0.0,kg/kg
2006,DZ,uncharacterised,abs_min,0.0,kg/kg
2006,MA,uncharacterised,abs_min,0.0,kg/kg
2006,TN,uncharacterised,abs_min,0.0,kg/kg
2006,MG,uncharacterised,abs_min,0.0,kg/kg
2006,MU,uncharacterised,abs_min,0.0,kg/kg
2006,UG,uncharacterised,abs_min,0.0,kg/kg
2006,CM,uncharacterised,abs_min,0.0,kg/kg
2006,NE,uncharacterised,abs_min,0.0,kg/kg
2006,BG,uncharacterised,abs_min,0.0,kg/kg
2006,CZ,uncharacterised,abs_min,0.0,kg/kg
2006,HU,uncharacterised,abs_min,0.0,kg/kg
2006,PL,uncharacterised,abs_min,0.0,kg/kg
2006,RO,uncharacterised,abs_min,0.0,kg/kg
2006,SK,uncharacterised,abs_min,0.0,kg/kg
2006,DK,uncharacterised,abs_min,0.0,kg/kg
2006,EE,uncharacterised,abs_min,0.0,kg/kg
2006,FI,uncharacterised,abs_min,0.0,kg/kg
2006,IS,uncharacterised,abs_min,0.0,kg/kg
2006,IE,uncharacterised,abs_min,0.0,kg/kg
2006,LV,uncharacterised,abs_min,0.0,kg/kg
2006,LT,uncharacterised,abs_min,0.0,kg/kg
2006,NO,uncharacterised,abs_min,0.0,kg/kg
2006,SE,uncharacterised,abs_min,0.0,kg/kg
2006,GB,uncharacterised,abs_min,0.0,kg/kg
2006,BA,uncharacterised,abs_min,0.0,kg/kg
2006,HR,uncharacterised,abs_min,0.0,kg/kg
2006,GR,uncharacterised,abs_min,0.0,kg/kg
2006,IT,uncharacterised,abs_min,0.0,kg/kg
2006,MT,uncharacterised,abs_min,0.0,kg/kg
2006,ME,uncharacterised,abs_min,0.0,kg/kg
2006,PT,uncharacterised,abs_min,0.0,kg/kg
2006,RS,uncharacterised,abs_min,0.0,kg/kg
2006,SI,uncharacterised,abs_min,0.0,kg/kg
2006,ES,uncharacterised,abs_min,0.0,kg/kg
2006,MK,uncharacterised,abs_min,0.0,kg/kg
2006,AT,uncharacterised,abs_min,0.0,kg/kg
2006,BE,uncharacterised,abs_min,0.0,kg/kg
2006,FR,uncharacterised,abs_min,0.0,kg/kg
2006,DE,uncharacterised,abs_min,0.0,kg/kg
2006,LU,uncharacterised,abs_min,0.0,kg/kg
2006,NL,uncharacterised,abs_min,0.0,kg/kg
2006,CH,uncharacterised,abs_min,0.0,kg/kg
2006,AI,uncharacterised,abs_min,0.0,kg/kg
2006,AG,uncharacterised,abs_min,0.0,kg/kg
2006,CU,uncharacterised,abs_min,0.0,kg/kg
2006,DM,uncharacterised,abs_min,0.0,kg/kg
2006,GD,uncharacterised,abs_min,0.0,kg/kg
2006,HT,uncharacterised,abs_min,0.0,kg/kg
2006,JM,uncharacterised,abs_min,0.0,kg/kg
2006,KN,uncharacterised,abs_min,0.0,kg/kg
2006,LC,uncharacterised,abs_min,0.0,kg/kg
2006,VC,uncharacterised,abs_min,0.0,kg/kg
2006,TT,uncharacterised,abs_min,0.0,kg/kg
2006,BZ,uncharacterised,abs_min,0.0,kg/kg
2006,CR,uncharacterised,abs_min,0.0,kg/kg
2006,GT,uncharacterised,abs_min,0.0,kg/kg
2006,MX,uncharacterised,abs_min,0.0,kg/kg
2006,NI,uncharacterised,abs_min,0.0,kg/kg
2006,PA,uncharacterised,abs_min,0.0,kg/kg
2006,CL,uncharacterised,abs_min,0.0,kg/kg
2006,CO,uncharacterised,abs_min,0.0,kg/kg
2006,GY,uncharacterised,abs_min,0.0,kg/kg
2006,PY,uncharacterised,abs_min,0.0,kg/kg
2006,PE,uncharacterised,abs_min,0.0,kg/kg
2006,SR,uncharacterised,abs_min,0.0,kg/kg
2006,UY,uncharacterised,abs_min,0.0,kg/kg
2006,VE,uncharacterised,abs_min,0.0,kg/kg
2006,BM,uncharacterised,abs_min,0.0,kg/kg
2006,CA,uncharacterised,abs_min,0.0,kg/kg
2006,US,uncharacterised,abs_min,0.0,kg/kg
2006,AU,uncharacterised,abs_min,0.0,kg/kg
2006,NZ,uncharacterised,abs_min,0.0,kg/kg
2006,HK,uncharacterised,abs_max,1.0,kg/kg
2006,MO,uncharacterised,abs_max,1.0,kg/kg
2006,JP,uncharacterised,abs_max,1.0,kg/kg
2006,KR,uncharacterised,abs_max,1.0,kg/kg
2006,SG,uncharacterised,abs_max,1.0,kg/kg
2006,AM,uncharacterised,abs_max,1.0,kg/kg
2006,CY,uncharacterised,abs_max,1.0,kg/kg
2006,IL,uncharacterised,abs_max,1.0,kg/kg
2006,JO,uncharacterised,abs_max,1.0,kg/kg
2006,KW,uncharacterised,abs_max,1.0,kg/kg
2006,LB,uncharacterised,abs_max,1.0,kg/kg
2006,PS,uncharacterised,abs_max,1.0,kg/kg
2006,SY,uncharacterised,abs_max,1.0,kg/kg
2006,TR,uncharacterised,abs_max,1.0,kg/kg
2006,DZ,uncharacterised,abs_max,1.0,kg/kg
2006,MA,uncharacterised,abs_max,1.0,kg/kg
2006,TN,uncharacterised,abs_max,1.0,kg/kg
2006,MG,uncharacterised,abs_max,1.0,kg/kg
2006,MU,uncharacterised,abs_max,1.0,kg/kg
2006,UG,uncharacterised,abs_max,1.0,kg/kg
2006,CM,uncharacterised,abs_max,1.0,kg/kg
2006,NE,uncharacterised,abs_max,1.0,kg/kg
2006,BG,uncharacterised,abs_max,1.0,kg/kg
2006,CZ,uncharacterised,abs_max,1.0,kg/kg
2006,HU,uncharacterised,abs_max,1.0,kg/kg
2006,PL,uncharacterised,abs_max,1.0,kg/kg
2006,RO,uncharacterised,abs_max,1.0,kg/kg
2006,SK,uncharacterised,abs_max,1.0,kg/kg
2006,DK,uncharacterised,abs_max,1.0,kg/kg
2006,EE,uncharacterised,abs_max,1.0,kg/kg
2006,FI,uncharacterised,abs_max,1.0,kg/kg
2006,IS,uncharacterised,abs_max,1.0,kg/kg
2006,IE,uncharacterised,abs_max,1.0,kg/kg
2006,LV,uncharacterised,abs_max,1.0,kg/kg
2006,LT,uncharacterised,abs_max,1.0,kg/kg
2006,NO,uncharacterised,abs_max,1.0,kg/kg
2006,SE,uncharacterised,abs_max,1.0,kg/kg
2006,GB,uncharacterised,abs_max,1.0,kg/kg
2006,BA,uncharacterised,abs_max,1.0,kg/kg
2006,HR,uncharacterised,abs_max,1.0,kg/kg
2006,GR,uncharacterised,abs_max,1.0,kg/kg
2006,IT,uncharacterised,abs_max,1.0,kg/kg
2006,MT,uncharacterised,abs_max,1.0,kg/kg
2006,ME,uncharacterised,abs_max,1.0,kg/kg
2006,PT,uncharacterised,abs_max,1.0,kg/kg
2006,RS,uncharacterised,abs_max,1.0,kg/kg
2006,SI,uncharacterised,abs_max,1.0,kg/kg
2006,ES,uncharacterised,abs_max,1.0,kg/kg
2006,MK,uncharacterised,abs_max,1.0,kg/kg
2006,AT,uncharacterised,abs_max,1.0,kg/kg
2006,BE,uncharacterised,abs_max,1.0,kg/kg
2006,FR,uncharacterised,abs_max,1.0,kg/kg
2006,DE,uncharacterised,abs_max,1.0,kg/kg
2006,LU,uncharacterised,abs_max,1.0,kg/kg
2006,NL,uncharacterised,abs_max,1.0,kg/kg
2006,CH,uncharacterised,abs_max,1.0,kg/kg
2006,AI,uncharacterised,abs_max,1.0,kg/kg
2006,AG,uncharacterised,abs_max,1.0,kg/kg
2006,CU,uncharacterised,abs_max,1.0,kg/kg
2006,DM,uncharacterised,abs_max,1.0,kg/kg
2006,GD,uncharacterised,abs_max,1.0,kg/kg
2006,HT,uncharacterised,abs_max,1.0,kg/kg
2006,JM,uncharacterised,abs_max,1.0,kg/kg
2006,KN,uncharacterised,abs_max,1.0,kg/kg
2006,LC,uncharacterised,abs_max,1.0,kg/kg
2006,VC,uncharacterised,abs_max,1.0,kg/kg
2006,TT,uncharacterised,abs_max,1.0,kg/kg
2006,BZ,uncharacterised,abs_max,1.0,kg/kg
2006,CR,uncharacterised,abs_max,1.0,kg/kg
2006,GT,uncharacterised,abs_max,1.0,kg/kg
2006,MX,uncharacterised,abs_max,1.0,kg/kg
2006,NI,uncharacterised,abs_max,1.0,kg/kg
2006,PA,uncharacterised,abs_max,1.0,kg/kg
2006,CL,uncharacterised,abs_max,1.0,kg/kg
2006,CO,uncharacterised,abs_max,1.0,kg/kg
2006,GY,uncharacterised,abs_max,1.0,kg/kg
2006,PY,uncharacterised,abs_max,1.0,kg/kg
2006,PE,uncharacterised,abs_max,1.0,kg/kg
2006,SR,uncharacterised,abs_max,1.0,kg/kg
2006,UY,uncharacterised,abs_max,1.0,kg/kg
2006,VE,uncharacterised,abs_max,1.0,kg/kg
2006,BM,uncharacterised,abs_max,1.0,kg/kg
2006,CA,uncharacterised,abs_max,1.0,kg/kg
2006,US,uncharacterised,abs_max,1.0,kg/kg
2006,AU,uncharacterised,abs_max,1.0,kg/kg
2006,NZ,uncharacterised,abs_max,1.0,kg/kg
2006,Eastern Asia,open-dumped,def,0.0,kg/kg
2006,Western Asia,open-dumped,def,0.139240506,kg/kg
2006,Northern Africa,open-dumped,def,0.822916667,kg/kg
2006,Eastern Africa,open-dumped,def,1.0,kg/kg
2006,Middle Africa,open-dumped,def,1.0,kg/kg
2006,Western Africa,open-dumped,def,0.0,kg/kg
2006,Eastern Europe,open-dumped,def,0.0,kg/kg
2006,Northern Europe,open-dumped,def,0.0,kg/kg
2006,Southern Europe,open-dumped,def,0.0,kg/kg
2006,Western Europe,open-dumped,def,0.0,kg/kg
2006,Caribbean,open-dumped,def,0.037037037,kg/kg
2006,Central America,open-dumped,def,0.173333333,kg/kg
2006,South America,open-dumped,def,0.518072289,kg/kg
2006,Northern America,open-dumped,def,0.0,kg/kg
2006,Australia and New Zealand,open-dumped,def,0.0,kg/kg
2006,Eastern Asia,open-dumped,min,0.0,kg/kg
2006,Western Asia,open-dumped,min,0.139240506,kg/kg
2006,Northern Africa,open-dumped,min,0.822916667,kg/kg
2006,Eastern Africa,open-dumped,min,1.0,kg/kg
2006,Middle Africa,open-dumped,min,1.0,kg/kg
2006,Western Africa,open-dumped,min,0.0,kg/kg
2006,Eastern Europe,open-dumped,min,0.0,kg/kg
2006,Northern Europe,open-dumped,min,0.0,kg/kg
2006,Southern Europe,open-dumped,min,0.0,kg/kg
2006,Western Europe,open-dumped,min,0.0,kg/kg
2006,Caribbean,open-dumped,min,0.037037037,kg/kg
2006,Central America,open-dumped,min,0.173333333,kg/kg
2006,South America,open-dumped,min,0.518072289,kg/kg
2006,Northern America,open-dumped,min,0.0,kg/kg
2006,Australia and New Zealand,open-dumped,min,0.0,kg/kg
2006,Eastern Asia,open-dumped,max,0.0,kg/kg
2006,Western Asia,open-dumped,max,0.139240506,kg/kg
2006,Northern Africa,open-dumped,max,0.822916667,kg/kg
2006,Eastern Africa,open-dumped,max,1.0,kg/kg
2006,Middle Africa,open-dumped,max,1.0,kg/kg
2006,Western Africa,open-dumped,max,0.0,kg/kg
2006,Eastern Europe,open-dumped,max,0.0,kg/kg
2006,Northern Europe,open-dumped,max,0.0,kg/kg
2006,Southern Europe,open-dumped,max,0.0,kg/kg
2006,Western Europe,open-dumped,max,0.0,kg/kg
2006,Caribbean,open-dumped,max,0.037037037,kg/kg
2006,Central America,open-dumped,max,0.173333333,kg/kg
2006,South America,open-dumped,max,0.518072289,kg/kg
2006,Northern America,open-dumped,max,0.0,kg/kg
2006,Australia and New Zealand,open-dumped,max,0.0,kg/kg
2006,Eastern Asia,open-dumped,abs_min,0.0,kg/kg
2006,Western Asia,open-dumped,abs_min,0.0,kg/kg
2006,Northern Africa,open-dumped,abs_min,0.0,kg/kg
2006,Eastern Africa,open-dumped,abs_min,0.0,kg/kg
2006,Middle Africa,open-dumped,abs_min,0.0,kg/kg
2006,Western Africa,open-dumped,abs_min,0.0,kg/kg
2006,Eastern Europe,open-dumped,abs_min,0.0,kg/kg
2006,Northern Europe,open-dumped,abs_min,0.0,kg/kg
2006,Southern Europe,open-dumped,abs_min,0.0,kg/kg
2006,Western Europe,open-dumped,abs_min,0.0,kg/kg
2006,Caribbean,open-dumped,abs_min,0.0,kg/kg
2006,Central America,open-dumped,abs_min,0.0,kg/kg
2006,South America,open-dumped,abs_min,0.0,kg/kg
2006,Northern America,open-dumped,abs_min,0.0,kg/kg
2006,Australia and New Zealand,open-dumped,abs_min,0.0,kg/kg
2006,Eastern Asia,open-dumped,abs_max,1.0,kg/kg
2006,Western Asia,open-dumped,abs_max,1.0,kg/kg
2006,Northern Africa,open-dumped,abs_max,1.0,kg/kg
2006,Eastern Africa,open-dumped,abs_max,1.0,kg/kg
2006,Middle Africa,open-dumped,abs_max,1.0,kg/kg
2006,Western Africa,open-dumped,abs_max,1.0,kg/kg
2006,Eastern Europe,open-dumped,abs_max,1.0,kg/kg
2006,Northern Europe,open-dumped,abs_max,1.0,kg/kg
2006,Southern Europe,open-dumped,abs_max,1.0,kg/kg
2006,Western Europe,open-dumped,abs_max,1.0,kg/kg
2006,Caribbean,open-dumped,abs_max,1.0,kg/kg
2006,Central America,open-dumped,abs_max,1.0,kg/kg
2006,South America,open-dumped,abs_max,1.0,kg/kg
2006,Northern America,open-dumped,abs_max,1.0,kg/kg
2006,Australia and New Zealand,open-dumped,abs_max,1.0,kg/kg
2006,Eastern Asia,uncharacterised,def,1.0,kg/kg
2006,Western Asia,uncharacterised,def,0.860759494,kg/kg
2006,Northern Africa,uncharacterised,def,0.177083333,kg/kg
2006,Eastern Africa,uncharacterised,def,0.0,kg/kg
2006,Middle Africa,uncharacterised,def,0.0,kg/kg
2006,Western Africa,uncharacterised,def,1.0,kg/kg
2006,Eastern Europe,uncharacterised,def,1.0,kg/kg
2006,Northern Europe,uncharacterised,def,1.0,kg/kg
2006,Southern Europe,uncharacterised,def,1.0,kg/kg
2006,Western Europe,uncharacterised,def,1.0,kg/kg
2006,Caribbean,uncharacterised,def,0.962962963,kg/kg
2006,Central America,uncharacterised,def,0.826666667,kg/kg
2006,South America,uncharacterised,def,0.481927711,kg/kg
2006,Northern America,uncharacterised,def,1.0,kg/kg
2006,Australia and New Zealand,uncharacterised,def,1.0,kg/kg
2006,Eastern Asia,uncharacterised,min,1.0,kg/kg
2006,Western Asia,uncharacterised,min,0.860759494,kg/kg
2006,Northern Africa,uncharacterised,min,0.177083333,kg/kg
2006,Eastern Africa,uncharacterised,min,0.0,kg/kg
2006,Middle Africa,uncharacterised,min,0.0,kg/kg
2006,Western Africa,uncharacterised,min,1.0,kg/kg
2006,Eastern Europe,uncharacterised,min,1.0,kg/kg
2006,Northern Europe,uncharacterised,min,1.0,kg/kg
2006,Southern Europe,uncharacterised,min,1.0,kg/kg
2006,Western Europe,uncharacterised,min,1.0,kg/kg
2006,Caribbean,uncharacterised,min,0.962962963,kg/kg
2006,Central America,uncharacterised,min,0.826666667,kg/kg
2006,South America,uncharacterised,min,0.481927711,kg/kg
2006,Northern America,uncharacterised,min,1.0,kg/kg
2006,Australia and New Zealand,uncharacterised,min,1.0,kg/kg
2006,Eastern Asia,uncharacterised,max,1.0,kg/kg
2006,Western Asia,uncharacterised,max,0.860759494,kg/kg
2006,Northern Africa,uncharacterised,max,0.177083333,kg/kg
2006,Eastern Africa,uncharacterised,max,0.0,kg/kg
2006,Middle Africa,uncharacterised,max,0.0,kg/kg
2006,Western Africa,uncharacterised,max,1.0,kg/kg
2006,Eastern Europe,uncharacterised,max,1.0,kg/kg
2006,Northern Europe,uncharacterised,max,1.0,kg/kg
2006,Southern Europe,uncharacterised,max,1.0,kg/kg
2006,Western Europe,uncharacterised,max,1.0,kg/kg
2006,Caribbean,uncharacterised,max,0.962962963,kg/kg
2006,Central America,uncharacterised,max,0.826666667,kg/kg
2006,South America,uncharacterised,max,0.481927711,kg/kg
2006,Northern America,uncharacterised,max,1.0,kg/kg
2006,Australia and New Zealand,uncharacterised,max,1.0,kg/kg
2006,Eastern Asia,uncharacterised,abs_min,0.0,kg/kg
2006,Western Asia,uncharacterised,abs_min,0.0,kg/kg
2006,Northern Africa,uncharacterised,abs_min,0.0,kg/kg
2006,Eastern Africa,uncharacterised,abs_min,0.0,kg/kg
2006,Middle Africa,uncharacterised,abs_min,0.0,kg/kg
2006,Western Africa,uncharacterised,abs_min,0.0,kg/kg
2006,Eastern Europe,uncharacterised,abs_min,0.0,kg/kg
2006,Northern Europe,uncharacterised,abs_min,0.0,kg/kg
2006,Southern Europe,uncharacterised,abs_min,0.0,kg/kg
2006,Western Europe,uncharacterised,abs_min,0.0,kg/kg
2006,Caribbean,uncharacterised,abs_min,0.0,kg/kg
2006,Central America,uncharacterised,abs_min,0.0,kg/kg
2006,South America,uncharacterised,abs_min,0.0,kg/kg
2006,Northern America,uncharacterised,abs_min,0.0,kg/kg
2006,Australia and New Zealand,uncharacterised,abs_min,0.0,kg/kg
2006,Eastern Asia,uncharacterised,abs_max,1.0,kg/kg
2006,Western Asia,uncharacterised,abs_max,1.0,kg/kg
2006,Northern Africa,uncharacterised,abs_max,1.0,kg/kg
2006,Eastern Africa,uncharacterised,abs_max,1.0,kg/kg
2006,Middle Africa,uncharacterised,abs_max,1.0,kg/kg
2006,Western Africa,uncharacterised,abs_max,1.0,kg/kg
2006,Eastern Europe,uncharacterised,abs_max,1.0,kg/kg
2006,Northern Europe,uncharacterised,abs_max,1.0,kg/kg
2006,Southern Europe,uncharacterised,abs_max,1.0,kg/kg
2006,Western Europe,uncharacterised,abs_max,1.0,kg/kg
2006,Caribbean,uncharacterised,abs_max,1.0,kg/kg
2006,Central America,uncharacterised,abs_max,1.0,kg/kg
2006,South America,uncharacterised,abs_max,1.0,kg/kg
2006,Northern America,uncharacterised,abs_max,1.0,kg/kg
2006,Australia and New Zealand,uncharacterised,abs_max,1.0,kg/kg
