region,waste_type,incin_type,property,value,unit
JP,isw_rubber,inc_semi-continuous,max,200.0,kg/Gg
JP,isw_construction,inc_semi-continuous,max,200.0,kg/Gg
JP,isw_other,inc_semi-continuous,max,200.0,kg/Gg
JP,ow_hazard,inc_semi-continuous,max,200.0,kg/Gg
JP,ow_clinical,inc_semi-continuous,max,200.0,kg/Gg
JP,sludge_dom,inc_semi-continuous,max,1800.0,kg/Gg
JP,sludge_ind,inc_semi-continuous,max,900.0,kg/Gg
JP,msw_food,inc_semi-continuous,abs_min,0.0,kg/Gg
JP,msw_garden,inc_semi-continuous,abs_min,0.0,kg/Gg
JP,msw_paper,inc_semi-continuous,abs_min,0.0,kg/Gg
JP,msw_wood,inc_semi-continuous,abs_min,0.0,kg/Gg
JP,msw_textiles,inc_semi-continuous,abs_min,0.0,kg/Gg
JP,msw_nappies,inc_semi-continuous,abs_min,0.0,kg/Gg
JP,msw_rubber,inc_semi-continuous,abs_min,0.0,kg/Gg
JP,msw_plastics,inc_semi-continuous,abs_min,0.0,kg/Gg
JP,msw_metal,inc_semi-continuous,abs_min,0.0,kg/Gg
JP,msw_glass,inc_semi-continuous,abs_min,0.0,kg/Gg
JP,msw_other,inc_semi-continuous,abs_min,0.0,kg/Gg
JP,isw_food,inc_semi-continuous,abs_min,0.0,kg/Gg
JP,isw_textile,inc_semi-continuous,abs_min,0.0,kg/Gg
JP,isw_wood,inc_semi-continuous,abs_min,0.0,kg/Gg
JP,isw_paper,inc_semi-continuous,abs_min,0.0,kg/Gg
JP,isw_petroleum,inc_semi-continuous,abs_min,0.0,kg/Gg
JP,isw_rubber,inc_semi-continuous,abs_min,0.0,kg/Gg
JP,isw_construction,inc_semi-continuous,abs_min,0.0,kg/Gg
JP,isw_other,inc_semi-continuous,abs_min,0.0,kg/Gg
JP,ow_hazard,inc_semi-continuous,abs_min,0.0,kg/Gg
JP,ow_clinical,inc_semi-continuous,abs_min,0.0,kg/Gg
JP,sludge_dom,inc_semi-continuous,abs_min,0.0,kg/Gg
JP,sludge_ind,inc_semi-continuous,abs_min,0.0,kg/Gg
JP,msw_food,inc_semi-continuous,abs_max,inf,kg/Gg
JP,msw_garden,inc_semi-continuous,abs_max,inf,kg/Gg
JP,msw_paper,inc_semi-continuous,abs_max,inf,kg/Gg
JP,msw_wood,inc_semi-continuous,abs_max,inf,kg/Gg
JP,msw_textiles,inc_semi-continuous,abs_max,inf,kg/Gg
JP,msw_nappies,inc_semi-continuous,abs_max,inf,kg/Gg
JP,msw_rubber,inc_semi-continuous,abs_max,inf,kg/Gg
JP,msw_plastics,inc_semi-continuous,abs_max,inf,kg/Gg
JP,msw_metal,inc_semi-continuous,abs_max,inf,kg/Gg
JP,msw_glass,inc_semi-continuous,abs_max,inf,kg/Gg
JP,msw_other,inc_semi-continuous,abs_max,inf,kg/Gg
JP,isw_food,inc_semi-continuous,abs_max,inf,kg/Gg
JP,isw_textile,inc_semi-continuous,abs_max,inf,kg/Gg
JP,isw_wood,inc_semi-continuous,abs_max,inf,kg/Gg
JP,isw_paper,inc_semi-continuous,abs_max,inf,kg/Gg
JP,isw_petroleum,inc_semi-continuous,abs_max,inf,kg/Gg
JP,isw_rubber,inc_semi-continuous,abs_max,inf,kg/Gg
JP,isw_construction,inc_semi-continuous,abs_max,inf,kg/Gg
JP,isw_other,inc_semi-continuous,abs_max,inf,kg/Gg
JP,ow_hazard,inc_semi-continuous,abs_max,inf,kg/Gg
JP,ow_clinical,inc_semi-continuous,abs_max,inf,kg/Gg
JP,sludge_dom,inc_semi-continuous,abs_max,inf,kg/Gg
JP,sludge_ind,inc_semi-continuous,abs_max,inf,kg/Gg
JP,msw_food,inc_batch,def,60.0,kg/Gg
JP,msw_garden,inc_batch,def,60.0,kg/Gg
JP,msw_paper,inc_batch,def,60.0,kg/Gg
JP,msw_wood,inc_batch,def,60.0,kg/Gg
JP,msw_textiles,inc_batch,def,60.0,kg/Gg
JP,msw_nappies,inc_batch,def,60.0,kg/Gg
JP,msw_rubber,inc_batch,def,60.0,kg/Gg
JP,msw_plastics,inc_batch,def,60.0,kg/Gg
JP,msw_metal,inc_batch,def,60.0,kg/Gg
JP,msw_glass,inc_batch,def,60.0,kg/Gg
JP,msw_other,inc_batch,def,60.0,kg/Gg
JP,isw_food,inc_batch,def,100.0,kg/Gg
JP,isw_textile,inc_batch,def,100.0,kg/Gg
JP,isw_wood,inc_batch,def,100.0,kg/Gg
JP,isw_paper,inc_batch,def,100.0,kg/Gg
JP,isw_petroleum,inc_batch,def,100.0,kg/Gg
JP,isw_rubber,inc_batch,def,100.0,kg/Gg
JP,isw_construction,inc_batch,def,100.0,kg/Gg
JP,isw_other,inc_batch,def,100.0,kg/Gg
JP,ow_hazard,inc_batch,def,100.0,kg/Gg
JP,ow_clinical,inc_batch,def,100.0,kg/Gg
JP,sludge_dom,inc_batch,def,900.0,kg/Gg
JP,sludge_ind,inc_batch,def,450.0,kg/Gg
JP,msw_food,inc_batch,min,0.0,kg/Gg
JP,msw_garden,inc_batch,min,0.0,kg/Gg
JP,msw_paper,inc_batch,min,0.0,kg/Gg
JP,msw_wood,inc_batch,min,0.0,kg/Gg
JP,msw_textiles,inc_batch,min,0.0,kg/Gg
JP,msw_nappies,inc_batch,min,0.0,kg/Gg
JP,msw_rubber,inc_batch,min,0.0,kg/Gg
JP,msw_plastics,inc_batch,min,0.0,kg/Gg
JP,msw_metal,inc_batch,min,0.0,kg/Gg
JP,msw_glass,inc_batch,min,0.0,kg/Gg
JP,msw_other,inc_batch,min,0.0,kg/Gg
JP,isw_food,inc_batch,min,0.0,kg/Gg
JP,isw_textile,inc_batch,min,0.0,kg/Gg
JP,isw_wood,inc_batch,min,0.0,kg/Gg
JP,isw_paper,inc_batch,min,0.0,kg/Gg
JP,isw_petroleum,inc_batch,min,0.0,kg/Gg
JP,isw_rubber,inc_batch,min,0.0,kg/Gg
JP,isw_construction,inc_batch,min,0.0,kg/Gg
JP,isw_other,inc_batch,min,0.0,kg/Gg
JP,ow_hazard,inc_batch,min,0.0,kg/Gg
JP,ow_clinical,inc_batch,min,0.0,kg/Gg
JP,sludge_dom,inc_batch,min,0.0,kg/Gg
JP,sludge_ind,inc_batch,min,0.0,kg/Gg
JP,msw_food,inc_batch,max,120.0,kg/Gg
JP,msw_garden,inc_batch,max,120.0,kg/Gg
JP,msw_paper,inc_batch,max,120.0,kg/Gg
JP,msw_wood,inc_batch,max,120.0,kg/Gg
JP,msw_textiles,inc_batch,max,120.0,kg/Gg
JP,msw_nappies,inc_batch,max,120.0,kg/Gg
JP,msw_rubber,inc_batch,max,120.0,kg/Gg
JP,msw_plastics,inc_batch,max,120.0,kg/Gg
JP,msw_metal,inc_batch,max,120.0,kg/Gg
JP,msw_glass,inc_batch,max,120.0,kg/Gg
JP,msw_other,inc_batch,max,120.0,kg/Gg
JP,isw_food,inc_batch,max,200.0,kg/Gg
JP,isw_textile,inc_batch,max,200.0,kg/Gg
JP,isw_wood,inc_batch,max,200.0,kg/Gg
JP,isw_paper,inc_batch,max,200.0,kg/Gg
JP,isw_petroleum,inc_batch,max,200.0,kg/Gg
JP,isw_rubber,inc_batch,max,200.0,kg/Gg
JP,isw_construction,inc_batch,max,200.0,kg/Gg
JP,isw_other,inc_batch,max,200.0,kg/Gg
JP,ow_hazard,inc_batch,max,200.0,kg/Gg
JP,ow_clinical,inc_batch,max,200.0,kg/Gg
JP,sludge_dom,inc_batch,max,1800.0,kg/Gg
JP,sludge_ind,inc_batch,max,900.0,kg/Gg
JP,msw_food,inc_batch,abs_min,0.0,kg/Gg
JP,msw_garden,inc_batch,abs_min,0.0,kg/Gg
JP,msw_paper,inc_batch,abs_min,0.0,kg/Gg
JP,msw_wood,inc_batch,abs_min,0.0,kg/Gg
JP,msw_textiles,inc_batch,abs_min,0.0,kg/Gg
JP,msw_nappies,inc_batch,abs_min,0.0,kg/Gg
JP,msw_rubber,inc_batch,abs_min,0.0,kg/Gg
JP,msw_plastics,inc_batch,abs_min,0.0,kg/Gg
JP,msw_metal,inc_batch,abs_min,0.0,kg/Gg
JP,msw_glass,inc_batch,abs_min,0.0,kg/Gg
JP,msw_other,inc_batch,abs_min,0.0,kg/Gg
JP,isw_food,inc_batch,abs_min,0.0,kg/Gg
JP,isw_textile,inc_batch,abs_min,0.0,kg/Gg
JP,isw_wood,inc_batch,abs_min,0.0,kg/Gg
JP,isw_paper,inc_batch,abs_min,0.0,kg/Gg
JP,isw_petroleum,inc_batch,abs_min,0.0,kg/Gg
JP,isw_rubber,inc_batch,abs_min,0.0,kg/Gg
JP,isw_construction,inc_batch,abs_min,0.0,kg/Gg
JP,isw_other,inc_batch,abs_min,0.0,kg/Gg
JP,ow_hazard,inc_batch,abs_min,0.0,kg/Gg
JP,ow_clinical,inc_batch,abs_min,0.0,kg/Gg
JP,sludge_dom,inc_batch,abs_min,0.0,kg/Gg
JP,sludge_ind,inc_batch,abs_min,0.0,kg/Gg
JP,msw_food,inc_batch,abs_max,inf,kg/Gg
JP,msw_garden,inc_batch,abs_max,inf,kg/Gg
JP,msw_paper,inc_batch,abs_max,inf,kg/Gg
JP,msw_wood,inc_batch,abs_max,inf,kg/Gg
JP,msw_textiles,inc_batch,abs_max,inf,kg/Gg
JP,msw_nappies,inc_batch,abs_max,inf,kg/Gg
JP,msw_rubber,inc_batch,abs_max,inf,kg/Gg
JP,msw_plastics,inc_batch,abs_max,inf,kg/Gg
JP,msw_metal,inc_batch,abs_max,inf,kg/Gg
JP,msw_glass,inc_batch,abs_max,inf,kg/Gg
JP,msw_other,inc_batch,abs_max,inf,kg/Gg
JP,isw_food,inc_batch,abs_max,inf,kg/Gg
JP,isw_textile,inc_batch,abs_max,inf,kg/Gg
JP,isw_wood,inc_batch,abs_max,inf,kg/Gg
JP,isw_paper,inc_batch,abs_max,inf,kg/Gg
JP,isw_petroleum,inc_batch,abs_max,inf,kg/Gg
JP,isw_rubber,inc_batch,abs_max,inf,kg/Gg
JP,isw_construction,inc_batch,abs_max,inf,kg/Gg
JP,isw_other,inc_batch,abs_max,inf,kg/Gg
JP,ow_hazard,inc_batch,abs_max,inf,kg/Gg
JP,ow_clinical,inc_batch,abs_max,inf,kg/Gg
JP,sludge_dom,inc_batch,abs_max,inf,kg/Gg
JP,sludge_ind,inc_batch,abs_max,inf,kg/Gg
World,msw_food,open_burn,def,600.0,kg/Gg
World,msw_garden,open_burn,def,600.0,kg/Gg
World,msw_paper,open_burn,def,1350.0,kg/Gg
World,msw_wood,open_burn,def,1260.0,kg/Gg
World,msw_textiles,open_burn,def,1200.0,kg/Gg
World,msw_nappies,open_burn,def,600.0,kg/Gg
World,msw_rubber,open_burn,def,1260.0,kg/Gg
World,msw_plastics,open_burn,def,1500.0,kg/Gg
World,msw_metal,open_burn,def,1500.0,kg/Gg
World,msw_glass,open_burn,def,1500.0,kg/Gg
World,msw_other,open_burn,def,1350.0,kg/Gg
World,msw_food,open_burn,min,0.0,kg/Gg
World,msw_garden,open_burn,min,0.0,kg/Gg
World,msw_paper,open_burn,min,0.0,kg/Gg
World,msw_wood,open_burn,min,0.0,kg/Gg
World,msw_textiles,open_burn,min,0.0,kg/Gg
World,msw_nappies,open_burn,min,0.0,kg/Gg
World,msw_rubber,open_burn,min,0.0,kg/Gg
World,msw_plastics,open_burn,min,0.0,kg/Gg
World,msw_metal,open_burn,min,0.0,kg/Gg
World,msw_glass,open_burn,min,0.0,kg/Gg
World,msw_other,open_burn,min,0.0,kg/Gg
World,msw_food,open_burn,max,1200.0,kg/Gg
World,msw_garden,open_burn,max,1200.0,kg/Gg
World,msw_paper,open_burn,max,2700.0,kg/Gg
World,msw_wood,open_burn,max,2520.0,kg/Gg
World,msw_textiles,open_burn,max,2400.0,kg/Gg
World,msw_nappies,open_burn,max,1200.0,kg/Gg
World,msw_rubber,open_burn,max,2520.0,kg/Gg
World,msw_plastics,open_burn,max,3000.0,kg/Gg
World,msw_metal,open_burn,max,3000.0,kg/Gg
World,msw_glass,open_burn,max,3000.0,kg/Gg
World,msw_other,open_burn,max,2700.0,kg/Gg
World,msw_food,open_burn,abs_min,0.0,kg/Gg
World,msw_garden,open_burn,abs_min,0.0,kg/Gg
World,msw_paper,open_burn,abs_min,0.0,kg/Gg
World,msw_wood,open_burn,abs_min,0.0,kg/Gg
World,msw_textiles,open_burn,abs_min,0.0,kg/Gg
World,msw_nappies,open_burn,abs_min,0.0,kg/Gg
World,msw_rubber,open_burn,abs_min,0.0,kg/Gg
World,msw_plastics,open_burn,abs_min,0.0,kg/Gg
World,msw_metal,open_burn,abs_min,0.0,kg/Gg
World,msw_glass,open_burn,abs_min,0.0,kg/Gg
World,msw_other,open_burn,abs_min,0.0,kg/Gg
World,msw_food,open_burn,abs_max,inf,kg/Gg
World,msw_garden,open_burn,abs_max,inf,kg/Gg
World,msw_paper,open_burn,abs_max,inf,kg/Gg
World,msw_wood,open_burn,abs_max,inf,kg/Gg
World,msw_textiles,open_burn,abs_max,inf,kg/Gg
World,msw_nappies,open_burn,abs_max,inf,kg/Gg
World,msw_rubber,open_burn,abs_max,inf,kg/Gg
World,msw_plastics,open_burn,abs_max,inf,kg/Gg
World,msw_metal,open_burn,abs_max,inf,kg/Gg
World,msw_glass,open_burn,abs_max,inf,kg/Gg
World,msw_other,open_burn,abs_max,inf,kg/Gg
World,msw_food,inc_continuous,def,50.0,kg/Gg
World,msw_garden,inc_continuous,def,50.0,kg/Gg
World,msw_paper,inc_continuous,def,50.0,kg/Gg
World,msw_wood,inc_continuous,def,50.0,kg/Gg
World,msw_textiles,inc_continuous,def,50.0,kg/Gg
World,msw_nappies,inc_continuous,def,50.0,kg/Gg
World,msw_rubber,inc_continuous,def,50.0,kg/Gg
World,msw_plastics,inc_continuous,def,50.0,kg/Gg
World,msw_metal,inc_continuous,def,50.0,kg/Gg
World,msw_glass,inc_continuous,def,50.0,kg/Gg
World,msw_other,inc_continuous,def,50.0,kg/Gg
World,isw_food,inc_continuous,def,100.0,kg/Gg
World,isw_textile,inc_continuous,def,100.0,kg/Gg
World,isw_wood,inc_continuous,def,100.0,kg/Gg
World,isw_paper,inc_continuous,def,100.0,kg/Gg
World,isw_petroleum,inc_continuous,def,100.0,kg/Gg
World,isw_rubber,inc_continuous,def,100.0,kg/Gg
World,isw_construction,inc_continuous,def,100.0,kg/Gg
World,isw_other,inc_continuous,def,100.0,kg/Gg
World,ow_hazard,inc_continuous,def,100.0,kg/Gg
World,ow_clinical,inc_continuous,def,100.0,kg/Gg
World,sludge_dom,inc_continuous,def,900.0,kg/Gg
World,sludge_ind,inc_continuous,def,450.0,kg/Gg
World,msw_food,inc_continuous,min,0.0,kg/Gg
World,msw_garden,inc_continuous,min,0.0,kg/Gg
World,msw_paper,inc_continuous,min,0.0,kg/Gg
World,msw_wood,inc_continuous,min,0.0,kg/Gg
World,msw_textiles,inc_continuous,min,0.0,kg/Gg
World,msw_nappies,inc_continuous,min,0.0,kg/Gg
World,msw_rubber,inc_continuous,min,0.0,kg/Gg
World,msw_plastics,inc_continuous,min,0.0,kg/Gg
World,msw_metal,inc_continuous,min,0.0,kg/Gg
World,msw_glass,inc_continuous,min,0.0,kg/Gg
World,msw_other,inc_continuous,min,0.0,kg/Gg
World,isw_food,inc_continuous,min,0.0,kg/Gg
World,isw_textile,inc_continuous,min,0.0,kg/Gg
World,isw_wood,inc_continuous,min,0.0,kg/Gg
World,isw_paper,inc_continuous,min,0.0,kg/Gg
World,isw_petroleum,inc_continuous,min,0.0,kg/Gg
World,isw_rubber,inc_continuous,min,0.0,kg/Gg
World,isw_construction,inc_continuous,min,0.0,kg/Gg
World,isw_other,inc_continuous,min,0.0,kg/Gg
World,ow_hazard,inc_continuous,min,0.0,kg/Gg
World,ow_clinical,inc_continuous,min,0.0,kg/Gg
World,sludge_dom,inc_continuous,min,0.0,kg/Gg
World,sludge_ind,inc_continuous,min,0.0,kg/Gg
World,msw_food,inc_continuous,max,100.0,kg/Gg
World,msw_garden,inc_continuous,max,100.0,kg/Gg
World,msw_paper,inc_continuous,max,100.0,kg/Gg
World,msw_wood,inc_continuous,max,100.0,kg/Gg
World,msw_textiles,inc_continuous,max,100.0,kg/Gg
World,msw_nappies,inc_continuous,max,100.0,kg/Gg
World,msw_rubber,inc_continuous,max,100.0,kg/Gg
World,msw_plastics,inc_continuous,max,100.0,kg/Gg
World,msw_metal,inc_continuous,max,100.0,kg/Gg
World,msw_glass,inc_continuous,max,100.0,kg/Gg
World,msw_other,inc_continuous,max,100.0,kg/Gg
World,isw_food,inc_continuous,max,200.0,kg/Gg
World,isw_textile,inc_continuous,max,200.0,kg/Gg
World,isw_wood,inc_continuous,max,200.0,kg/Gg
World,isw_paper,inc_continuous,max,200.0,kg/Gg
World,isw_petroleum,inc_continuous,max,200.0,kg/Gg
World,isw_rubber,inc_continuous,max,200.0,kg/Gg
World,isw_construction,inc_continuous,max,200.0,kg/Gg
World,isw_other,inc_continuous,max,200.0,kg/Gg
World,ow_hazard,inc_continuous,max,200.0,kg/Gg
World,ow_clinical,inc_continuous,max,200.0,kg/Gg
World,sludge_dom,inc_continuous,max,1800.0,kg/Gg
World,sludge_ind,inc_continuous,max,900.0,kg/Gg
World,msw_food,inc_continuous,abs_min,0.0,kg/Gg
World,msw_garden,inc_continuous,abs_min,0.0,kg/Gg
World,msw_paper,inc_continuous,abs_min,0.0,kg/Gg
World,msw_wood,inc_continuous,abs_min,0.0,kg/Gg
World,msw_textiles,inc_continuous,abs_min,0.0,kg/Gg
World,msw_nappies,inc_continuous,abs_min,0.0,kg/Gg
World,msw_rubber,inc_continuous,abs_min,0.0,kg/Gg
World,msw_plastics,inc_continuous,abs_min,0.0,kg/Gg
World,msw_metal,inc_continuous,abs_min,0.0,kg/Gg
World,msw_glass,inc_continuous,abs_min,0.0,kg/Gg
World,msw_other,inc_continuous,abs_min,0.0,kg/Gg
World,isw_food,inc_continuous,abs_min,0.0,kg/Gg
World,isw_textile,inc_continuous,abs_min,0.0,kg/Gg
World,isw_wood,inc_continuous,abs_min,0.0,kg/Gg
World,isw_paper,inc_continuous,abs_min,0.0,kg/Gg
World,isw_petroleum,inc_continuous,abs_min,0.0,kg/Gg
World,isw_rubber,inc_continuous,abs_min,0.0,kg/Gg
World,isw_construction,inc_continuous,abs_min,0.0,kg/Gg
World,isw_other,inc_continuous,abs_min,0.0,kg/Gg
World,ow_hazard,inc_continuous,abs_min,0.0,kg/Gg
World,ow_clinical,inc_continuous,abs_min,0.0,kg/Gg
World,sludge_dom,inc_continuous,abs_min,0.0,kg/Gg
World,sludge_ind,inc_continuous,abs_min,0.0,kg/Gg
World,msw_food,inc_continuous,abs_max,inf,kg/Gg
World,msw_garden,inc_continuous,abs_max,inf,kg/Gg
World,msw_paper,inc_continuous,abs_max,inf,kg/Gg
World,msw_wood,inc_continuous,abs_max,inf,kg/Gg
World,msw_textiles,inc_continuous,abs_max,inf,kg/Gg
World,msw_nappies,inc_continuous,abs_max,inf,kg/Gg
World,msw_rubber,inc_continuous,abs_max,inf,kg/Gg
World,msw_plastics,inc_continuous,abs_max,inf,kg/Gg
World,msw_metal,inc_continuous,abs_max,inf,kg/Gg
World,msw_glass,inc_continuous,abs_max,inf,kg/Gg
World,msw_other,inc_continuous,abs_max,inf,kg/Gg
World,isw_food,inc_continuous,abs_max,inf,kg/Gg
World,isw_textile,inc_continuous,abs_max,inf,kg/Gg
World,isw_wood,inc_continuous,abs_max,inf,kg/Gg
World,isw_paper,inc_continuous,abs_max,inf,kg/Gg
World,isw_petroleum,inc_continuous,abs_max,inf,kg/Gg
World,isw_rubber,inc_continuous,abs_max,inf,kg/Gg
World,isw_construction,inc_continuous,abs_max,inf,kg/Gg
World,isw_other,inc_continuous,abs_max,inf,kg/Gg
World,ow_hazard,inc_continuous,abs_max,inf,kg/Gg
World,ow_clinical,inc_continuous,abs_max,inf,kg/Gg
World,sludge_dom,inc_continuous,abs_max,inf,kg/Gg
World,sludge_ind,inc_continuous,abs_max,inf,kg/Gg
World,msw_food,inc_semi-continuous,def,50.0,kg/Gg
World,msw_garden,inc_semi-continuous,def,50.0,kg/Gg
World,msw_paper,inc_semi-continuous,def,50.0,kg/Gg
World,msw_wood,inc_semi-continuous,def,50.0,kg/Gg
World,msw_textiles,inc_semi-continuous,def,50.0,kg/Gg
World,msw_nappies,inc_semi-continuous,def,50.0,kg/Gg
World,msw_rubber,inc_semi-continuous,def,50.0,kg/Gg
World,msw_plastics,inc_semi-continuous,def,50.0,kg/Gg
World,msw_metal,inc_semi-continuous,def,50.0,kg/Gg
World,msw_glass,inc_semi-continuous,def,50.0,kg/Gg
World,msw_other,inc_semi-continuous,def,50.0,kg/Gg
World,isw_food,inc_semi-continuous,def,100.0,kg/Gg
World,isw_textile,inc_semi-continuous,def,100.0,kg/Gg
World,isw_wood,inc_semi-continuous,def,100.0,kg/Gg
World,isw_paper,inc_semi-continuous,def,100.0,kg/Gg
World,isw_petroleum,inc_semi-continuous,def,100.0,kg/Gg
World,isw_rubber,inc_semi-continuous,def,100.0,kg/Gg
World,isw_construction,inc_semi-continuous,def,100.0,kg/Gg
World,isw_other,inc_semi-continuous,def,100.0,kg/Gg
World,ow_hazard,inc_semi-continuous,def,100.0,kg/Gg
World,ow_clinical,inc_semi-continuous,def,100.0,kg/Gg
World,sludge_dom,inc_semi-continuous,def,900.0,kg/Gg
World,sludge_ind,inc_semi-continuous,def,450.0,kg/Gg
World,msw_food,inc_semi-continuous,min,0.0,kg/Gg
World,msw_garden,inc_semi-continuous,min,0.0,kg/Gg
World,msw_paper,inc_semi-continuous,min,0.0,kg/Gg
World,msw_wood,inc_semi-continuous,min,0.0,kg/Gg
World,msw_textiles,inc_semi-continuous,min,0.0,kg/Gg
World,msw_nappies,inc_semi-continuous,min,0.0,kg/Gg
World,msw_rubber,inc_semi-continuous,min,0.0,kg/Gg
World,msw_plastics,inc_semi-continuous,min,0.0,kg/Gg
World,msw_metal,inc_semi-continuous,min,0.0,kg/Gg
World,msw_glass,inc_semi-continuous,min,0.0,kg/Gg
World,msw_other,inc_semi-continuous,min,0.0,kg/Gg
World,isw_food,inc_semi-continuous,min,0.0,kg/Gg
World,isw_textile,inc_semi-continuous,min,0.0,kg/Gg
World,isw_wood,inc_semi-continuous,min,0.0,kg/Gg
World,isw_paper,inc_semi-continuous,min,0.0,kg/Gg
World,isw_petroleum,inc_semi-continuous,min,0.0,kg/Gg
World,isw_rubber,inc_semi-continuous,min,0.0,kg/Gg
World,isw_construction,inc_semi-continuous,min,0.0,kg/Gg
World,isw_other,inc_semi-continuous,min,0.0,kg/Gg
World,ow_hazard,inc_semi-continuous,min,0.0,kg/Gg
World,ow_clinical,inc_semi-continuous,min,0.0,kg/Gg
World,sludge_dom,inc_semi-continuous,min,0.0,kg/Gg
World,sludge_ind,inc_semi-continuous,min,0.0,kg/Gg
World,msw_food,inc_semi-continuous,max,100.0,kg/Gg
World,msw_garden,inc_semi-continuous,max,100.0,kg/Gg
World,msw_paper,inc_semi-continuous,max,100.0,kg/Gg
World,msw_wood,inc_semi-continuous,max,100.0,kg/Gg
World,msw_textiles,inc_semi-continuous,max,100.0,kg/Gg
World,msw_nappies,inc_semi-continuous,max,100.0,kg/Gg
World,msw_rubber,inc_semi-continuous,max,100.0,kg/Gg
World,msw_plastics,inc_semi-continuous,max,100.0,kg/Gg
World,msw_metal,inc_semi-continuous,max,100.0,kg/Gg
World,msw_glass,inc_semi-continuous,max,100.0,kg/Gg
World,msw_other,inc_semi-continuous,max,100.0,kg/Gg
World,isw_food,inc_semi-continuous,max,200.0,kg/Gg
World,isw_textile,inc_semi-continuous,max,200.0,kg/Gg
World,isw_wood,inc_semi-continuous,max,200.0,kg/Gg
World,isw_paper,inc_semi-continuous,max,200.0,kg/Gg
World,isw_petroleum,inc_semi-continuous,max,200.0,kg/Gg
World,isw_rubber,inc_semi-continuous,max,200.0,kg/Gg
World,isw_construction,inc_semi-continuous,max,200.0,kg/Gg
World,isw_other,inc_semi-continuous,max,200.0,kg/Gg
World,ow_hazard,inc_semi-continuous,max,200.0,kg/Gg
World,ow_clinical,inc_semi-continuous,max,200.0,kg/Gg
World,sludge_dom,inc_semi-continuous,max,1800.0,kg/Gg
World,sludge_ind,inc_semi-continuous,max,900.0,kg/Gg
World,msw_food,inc_semi-continuous,abs_min,0.0,kg/Gg
World,msw_garden,inc_semi-continuous,abs_min,0.0,kg/Gg
World,msw_paper,inc_semi-continuous,abs_min,0.0,kg/Gg
World,msw_wood,inc_semi-continuous,abs_min,0.0,kg/Gg
World,msw_textiles,inc_semi-continuous,abs_min,0.0,kg/Gg
World,msw_nappies,inc_semi-continuous,abs_min,0.0,kg/Gg
World,msw_rubber,inc_semi-continuous,abs_min,0.0,kg/Gg
World,msw_plastics,inc_semi-continuous,abs_min,0.0,kg/Gg
World,msw_metal,inc_semi-continuous,abs_min,0.0,kg/Gg
World,msw_glass,inc_semi-continuous,abs_min,0.0,kg/Gg
World,msw_other,inc_semi-continuous,abs_min,0.0,kg/Gg
World,isw_food,inc_semi-continuous,abs_min,0.0,kg/Gg
World,isw_textile,inc_semi-continuous,abs_min,0.0,kg/Gg
World,isw_wood,inc_semi-continuous,abs_min,0.0,kg/Gg
World,isw_paper,inc_semi-continuous,abs_min,0.0,kg/Gg
World,isw_petroleum,inc_semi-continuous,abs_min,0.0,kg/Gg
World,isw_rubber,inc_semi-continuous,abs_min,0.0,kg/Gg
World,isw_construction,inc_semi-continuous,abs_min,0.0,kg/Gg
World,isw_other,inc_semi-continuous,abs_min,0.0,kg/Gg
World,ow_hazard,inc_semi-continuous,abs_min,0.0,kg/Gg
World,ow_clinical,inc_semi-continuous,abs_min,0.0,kg/Gg
World,sludge_dom,inc_semi-continuous,abs_min,0.0,kg/Gg
World,sludge_ind,inc_semi-continuous,abs_min,0.0,kg/Gg
World,msw_food,inc_semi-continuous,abs_max,inf,kg/Gg
World,msw_garden,inc_semi-continuous,abs_max,inf,kg/Gg
World,msw_paper,inc_semi-continuous,abs_max,inf,kg/Gg
World,msw_wood,inc_semi-continuous,abs_max,inf,kg/Gg
World,msw_textiles,inc_semi-continuous,abs_max,inf,kg/Gg
World,msw_nappies,inc_semi-continuous,abs_max,inf,kg/Gg
World,msw_rubber,inc_semi-continuous,abs_max,inf,kg/Gg
World,msw_plastics,inc_semi-continuous,abs_max,inf,kg/Gg
World,msw_metal,inc_semi-continuous,abs_max,inf,kg/Gg
World,msw_glass,inc_semi-continuous,abs_max,inf,kg/Gg
World,msw_other,inc_semi-continuous,abs_max,inf,kg/Gg
World,isw_food,inc_semi-continuous,abs_max,inf,kg/Gg
World,isw_textile,inc_semi-continuous,abs_max,inf,kg/Gg
World,isw_wood,inc_semi-continuous,abs_max,inf,kg/Gg
World,isw_paper,inc_semi-continuous,abs_max,inf,kg/Gg
World,isw_petroleum,inc_semi-continuous,abs_max,inf,kg/Gg
World,isw_rubber,inc_semi-continuous,abs_max,inf,kg/Gg
World,isw_construction,inc_semi-continuous,abs_max,inf,kg/Gg
World,isw_other,inc_semi-continuous,abs_max,inf,kg/Gg
World,ow_hazard,inc_semi-continuous,abs_max,inf,kg/Gg
World,ow_clinical,inc_semi-continuous,abs_max,inf,kg/Gg
World,sludge_dom,inc_semi-continuous,abs_max,inf,kg/Gg
World,sludge_ind,inc_semi-continuous,abs_max,inf,kg/Gg
World,msw_food,inc_batch,def,60.0,kg/Gg
World,msw_garden,inc_batch,def,60.0,kg/Gg
World,msw_paper,inc_batch,def,60.0,kg/Gg
World,msw_wood,inc_batch,def,60.0,kg/Gg
World,msw_textiles,inc_batch,def,60.0,kg/Gg
World,msw_nappies,inc_batch,def,60.0,kg/Gg
