year,region,msw_frac,property,value,unit
2006,GH,msw_rubber,min,0.0,kg/kg
2006,ML,msw_rubber,min,0.0,kg/kg
2006,NG,msw_rubber,min,0.0,kg/kg
2006,BG,msw_rubber,min,0.0133,kg/kg
2006,CZ,msw_rubber,min,0.0,kg/kg
2006,HU,msw_rubber,min,0.0,kg/kg
2006,PL,msw_rubber,min,0.0,kg/kg
2006,RO,msw_rubber,min,0.0,kg/kg
2006,RU,msw_rubber,min,0.0,kg/kg
2006,DK,msw_rubber,min,0.0,kg/kg
2006,EE,msw_rubber,min,0.0,kg/kg
2006,FI,msw_rubber,min,0.0,kg/kg
2006,IS,msw_rubber,min,0.0,kg/kg
2006,IE,msw_rubber,min,0.0,kg/kg
2006,LV,msw_rubber,min,0.0,kg/kg
2006,LT,msw_rubber,min,0.0,kg/kg
2006,SE,msw_rubber,min,0.0,kg/kg
2006,GB,msw_rubber,min,0.0,kg/kg
2006,HR,msw_rubber,min,0.0049,kg/kg
2006,GR,msw_rubber,min,0.0,kg/kg
2006,IT,msw_rubber,min,0.0,kg/kg
2006,PT,msw_rubber,min,0.0,kg/kg
2006,RS,msw_rubber,min,0.0028,kg/kg
2006,SI,msw_rubber,min,0.0,kg/kg
2006,ES,msw_rubber,min,0.0,kg/kg
2006,FR,msw_rubber,min,0.0,kg/kg
2006,DE,msw_rubber,min,0.0,kg/kg
2006,LU,msw_rubber,min,0.0,kg/kg
2006,NL,msw_rubber,min,0.0,kg/kg
2006,CH,msw_rubber,min,0.0,kg/kg
2006,JM,msw_rubber,min,0.0,kg/kg
2006,MX,msw_rubber,min,0.0,kg/kg
2006,NI,msw_rubber,min,0.0,kg/kg
2006,AR,msw_rubber,min,0.0133,kg/kg
2006,BR,msw_rubber,min,0.0,kg/kg
2006,PE,msw_rubber,min,0.0,kg/kg
2006,CA,msw_rubber,min,0.0,kg/kg
2006,US,msw_rubber,min,0.0217,kg/kg
2006,AU,msw_rubber,min,0.0,kg/kg
2006,NZ,msw_rubber,min,0.0,kg/kg
2006,CN,msw_textiles,min,0.0287,kg/kg
2006,JP,msw_textiles,min,0.0,kg/kg
2006,MN,msw_textiles,min,0.0,kg/kg
2006,KR,msw_textiles,min,0.0,kg/kg
2006,ID,msw_textiles,min,0.014,kg/kg
2006,LA,msw_textiles,min,0.0,kg/kg
2006,MY,msw_textiles,min,0.0,kg/kg
2006,MM,msw_textiles,min,0.0,kg/kg
2006,PH,msw_textiles,min,0.0,kg/kg
2006,SG,msw_textiles,min,0.0133,kg/kg
2006,TH,msw_textiles,min,0.0,kg/kg
2006,VN,msw_textiles,min,0.0,kg/kg
2006,BD,msw_textiles,min,0.0329,kg/kg
2006,IN,msw_textiles,min,0.0,kg/kg
2006,NP,msw_textiles,min,0.0,kg/kg
2006,LK,msw_textiles,min,0.0,kg/kg
2006,CY,msw_textiles,min,0.0,kg/kg
2006,JO,msw_textiles,min,0.0,kg/kg
2006,OM,msw_textiles,min,0.1001,kg/kg
2006,SA,msw_textiles,min,0.0,kg/kg
2006,PS,msw_textiles,min,0.0,kg/kg
2006,TR,msw_textiles,min,0.0203,kg/kg
2006,AE,msw_textiles,min,0.0224,kg/kg
2006,TN,msw_textiles,min,0.0,kg/kg
2006,KE,msw_textiles,min,0.0,kg/kg
2006,MU,msw_textiles,min,0.0168,kg/kg
2006,TZ,msw_textiles,min,0.0469,kg/kg
2006,ZM,msw_textiles,min,0.0,kg/kg
2006,ZW,msw_textiles,min,0.042,kg/kg
2006,CM,msw_textiles,min,0.0091,kg/kg
2006,ZA,msw_textiles,min,0.0385,kg/kg
2006,GH,msw_textiles,min,0.028,kg/kg
2006,ML,msw_textiles,min,0.0,kg/kg
2006,NG,msw_textiles,min,0.0112,kg/kg
2006,BG,msw_textiles,min,0.0252,kg/kg
2006,CZ,msw_textiles,min,0.056,kg/kg
2006,HU,msw_textiles,min,0.0,kg/kg
2006,PL,msw_textiles,min,0.0259,kg/kg
2006,RO,msw_textiles,min,0.0,kg/kg
2006,RU,msw_textiles,min,0.028,kg/kg
2006,DK,msw_textiles,min,0.0,kg/kg
2006,EE,msw_textiles,min,0.014,kg/kg
2006,FI,msw_textiles,min,0.0119,kg/kg
2006,IS,msw_textiles,min,0.0245,kg/kg
2006,IE,msw_textiles,min,0.1638,kg/kg
2006,LV,msw_textiles,min,0.0,kg/kg
2006,LT,msw_textiles,min,0.0504,kg/kg
2006,SE,msw_textiles,min,0.056,kg/kg
2006,GB,msw_textiles,min,0.0392,kg/kg
2006,HR,msw_textiles,min,0.0259,kg/kg
2006,GR,msw_textiles,min,0.0231,kg/kg
2006,IT,msw_textiles,min,0.0,kg/kg
2006,PT,msw_textiles,min,0.0567,kg/kg
2006,RS,msw_textiles,min,0.0315,kg/kg
2006,SI,msw_textiles,min,0.0,kg/kg
2006,ES,msw_textiles,min,0.0,kg/kg
2006,FR,msw_textiles,min,0.021,kg/kg
2006,DE,msw_textiles,min,0.035,kg/kg
2006,LU,msw_textiles,min,0.007,kg/kg
2006,NL,msw_textiles,min,0.0,kg/kg
2006,CH,msw_textiles,min,0.0224,kg/kg
2006,JM,msw_textiles,min,0.035,kg/kg
2006,MX,msw_textiles,min,0.0105,kg/kg
2006,NI,msw_textiles,min,0.0,kg/kg
2006,AR,msw_textiles,min,0.035,kg/kg
2006,BR,msw_textiles,min,0.0,kg/kg
2006,PE,msw_textiles,min,0.0,kg/kg
2006,CA,msw_textiles,min,0.0,kg/kg
2006,US,msw_textiles,min,0.0539,kg/kg
2006,AU,msw_textiles,min,0.0,kg/kg
2006,NZ,msw_textiles,min,0.0413,kg/kg
2006,CN,msw_wood,min,0.0112,kg/kg
2006,JP,msw_wood,min,0.0,kg/kg
2006,MN,msw_wood,min,0.0,kg/kg
2006,KR,msw_wood,min,0.0462,kg/kg
2006,ID,msw_wood,min,0.0,kg/kg
2006,LA,msw_wood,min,0.0,kg/kg
2006,MY,msw_wood,min,0.0,kg/kg
2006,MM,msw_wood,min,0.0,kg/kg
2006,PH,msw_wood,min,0.0,kg/kg
2006,SG,msw_wood,min,0.0476,kg/kg
2006,TH,msw_wood,min,0.0,kg/kg
2006,VN,msw_wood,min,0.0,kg/kg
2006,BD,msw_wood,min,0.0,kg/kg
2006,IN,msw_wood,min,0.0,kg/kg
2006,NP,msw_wood,min,0.0,kg/kg
2006,LK,msw_wood,min,0.0,kg/kg
2006,CY,msw_wood,min,0.0,kg/kg
2006,JO,msw_wood,min,0.0,kg/kg
2006,OM,msw_wood,min,0.0098,kg/kg
2006,SA,msw_wood,min,0.007,kg/kg
2006,PS,msw_wood,min,0.0,kg/kg
2006,TR,msw_wood,min,0.0,kg/kg
2006,AE,msw_wood,min,0.007,kg/kg
2006,TN,msw_wood,min,0.0,kg/kg
2006,KE,msw_wood,min,0.0,kg/kg
2006,MU,msw_wood,min,0.0,kg/kg
2006,TZ,msw_wood,min,0.0168,kg/kg
2006,ZM,msw_wood,min,0.0,kg/kg
2006,ZW,msw_wood,min,0.0,kg/kg
2006,CM,msw_wood,min,0.0,kg/kg
2006,ZA,msw_wood,min,0.0,kg/kg
2006,GH,msw_wood,min,0.0,kg/kg
2006,ML,msw_wood,min,0.0,kg/kg
2006,NG,msw_wood,min,0.0,kg/kg
2006,BG,msw_wood,min,0.0119,kg/kg
2006,CZ,msw_wood,min,0.091,kg/kg
2006,HU,msw_wood,min,0.0,kg/kg
2006,PL,msw_wood,min,0.0042,kg/kg
2006,RO,msw_wood,min,0.0119,kg/kg
2006,RU,msw_wood,min,0.0105,kg/kg
2006,DK,msw_wood,min,0.0,kg/kg
2006,EE,msw_wood,min,0.021,kg/kg
2006,FI,msw_wood,min,0.0154,kg/kg
2006,IS,msw_wood,min,0.021,kg/kg
2006,IE,msw_wood,min,0.0,kg/kg
2006,LV,msw_wood,min,0.0147,kg/kg
2006,LT,msw_wood,min,0.0084,kg/kg
2006,SE,msw_wood,min,0.007,kg/kg
2006,GB,msw_wood,min,0.0371,kg/kg
2006,HR,msw_wood,min,0.007,kg/kg
2006,GR,msw_wood,min,0.007,kg/kg
2006,IT,msw_wood,min,0.0,kg/kg
2006,PT,msw_wood,min,0.0049,kg/kg
2006,RS,msw_wood,min,0.0,kg/kg
2006,SI,msw_wood,min,0.0392,kg/kg
2006,ES,msw_wood,min,0.0,kg/kg
2006,FR,msw_wood,min,0.028,kg/kg
2006,DE,msw_wood,min,0.0,kg/kg
2006,LU,msw_wood,min,0.035,kg/kg
2006,NL,msw_wood,min,0.0,kg/kg
2006,CH,msw_wood,min,0.0126,kg/kg
2006,JM,msw_wood,min,0.007,kg/kg
2006,MX,msw_wood,min,0.0,kg/kg
2006,NI,msw_wood,min,0.0,kg/kg
2006,AR,msw_wood,min,0.0,kg/kg
2006,BR,msw_wood,min,0.0,kg/kg
2006,PE,msw_wood,min,0.0,kg/kg
2006,CA,msw_wood,min,0.0,kg/kg
2006,US,msw_wood,min,0.0567,kg/kg
2006,AU,msw_wood,min,0.007,kg/kg
2006,NZ,msw_wood,min,0.0833,kg/kg
2006,Southern Africa,msw_food,min,0.168,kg/kg
2006,Southern Africa,msw_garden,min,0.0,kg/kg
2006,Southern Africa,msw_glass,min,0.063,kg/kg
2006,Southern Africa,msw_metal,min,0.0455,kg/kg
2006,Southern Africa,msw_nappies,min,0.0,kg/kg
2006,Southern Africa,msw_other,min,0.098,kg/kg
2006,Southern Africa,msw_paper,min,0.1015,kg/kg
2006,Southern Africa,msw_plastics,min,0.1855,kg/kg
2006,Southern Africa,msw_rubber,min,0.0,kg/kg
2006,Southern Africa,msw_textiles,min,0.0385,kg/kg
2006,Southern Africa,msw_wood,min,0.0,kg/kg
2006,CN,msw_food,max,0.7683,kg/kg
2006,JP,msw_food,max,0.338,kg/kg
2006,MN,msw_food,max,0.9204,kg/kg
2006,KR,msw_food,max,0.0676,kg/kg
2006,ID,msw_food,max,0.962,kg/kg
2006,LA,msw_food,max,0.7059,kg/kg
2006,MY,msw_food,max,0.4212,kg/kg
2006,MM,msw_food,max,1.04,kg/kg
2006,PH,msw_food,max,0.5408,kg/kg
2006,SG,msw_food,max,0.1313,kg/kg
2006,TH,msw_food,max,0.6318,kg/kg
2006,VN,msw_food,max,0.5551,kg/kg
2006,BD,msw_food,max,0.7137,kg/kg
2006,IN,msw_food,max,0.689,kg/kg
2006,NP,msw_food,max,1.04,kg/kg
2006,LK,msw_food,max,0.9932,kg/kg
2006,CY,msw_food,max,0.4446,kg/kg
2006,JO,msw_food,max,0.676,kg/kg
2006,OM,msw_food,max,0.1066,kg/kg
2006,SA,msw_food,max,0.624,kg/kg
2006,PS,msw_food,max,0.7358,kg/kg
2006,TR,msw_food,max,0.6331,kg/kg
2006,AE,msw_food,max,0.4602,kg/kg
2006,TN,msw_food,max,0.8372,kg/kg
2006,KE,msw_food,max,0.8372,kg/kg
2006,MU,msw_food,max,0.3822,kg/kg
2006,TZ,msw_food,max,0.7423,kg/kg
2006,ZM,msw_food,max,0.507,kg/kg
2006,ZW,msw_food,max,0.416,kg/kg
2006,CM,msw_food,max,0.3692,kg/kg
2006,ZA,msw_food,max,0.312,kg/kg
2006,GH,msw_food,max,0.949,kg/kg
2006,ML,msw_food,max,0.325,kg/kg
2006,NG,msw_food,max,0.8268,kg/kg
2006,BG,msw_food,max,0.2431,kg/kg
2006,CZ,msw_food,max,0.455,kg/kg
2006,HU,msw_food,max,0.377,kg/kg
2006,PL,msw_food,max,0.4667,kg/kg
2006,RO,msw_food,max,0.5655,kg/kg
2006,RU,msw_food,max,0.3926,kg/kg
2006,DK,msw_food,max,0.533,kg/kg
2006,EE,msw_food,max,0.338,kg/kg
2006,FI,msw_food,max,0.4563,kg/kg
2006,IS,msw_food,max,0.5356,kg/kg
2006,IE,msw_food,max,0.221,kg/kg
2006,LV,msw_food,max,0.0,kg/kg
2006,LT,msw_food,max,0.3315,kg/kg
2006,SE,msw_food,max,0.559,kg/kg
2006,GB,msw_food,max,0.2769,kg/kg
2006,HR,msw_food,max,0.4017,kg/kg
2006,GR,msw_food,max,0.5603,kg/kg
2006,IT,msw_food,max,0.1638,kg/kg
2006,PT,msw_food,max,0.4134,kg/kg
2006,RS,msw_food,max,0.5759,kg/kg
2006,SI,msw_food,max,0.4134,kg/kg
2006,ES,msw_food,max,0.7306,kg/kg
2006,FR,msw_food,max,0.2444,kg/kg
2006,DE,msw_food,max,0.8216,kg/kg
2006,LU,msw_food,max,0.5915,kg/kg
2006,NL,msw_food,max,0.455,kg/kg
2006,CH,msw_food,max,0.4095,kg/kg
2006,JM,msw_food,max,0.806,kg/kg
2006,MX,msw_food,max,0.6682,kg/kg
2006,NI,msw_food,max,0.9724,kg/kg
2006,AR,msw_food,max,0.5044,kg/kg
2006,BR,msw_food,max,0.6955,kg/kg
2006,PE,msw_food,max,0.91,kg/kg
2006,CA,msw_food,max,0.2444,kg/kg
2006,US,msw_food,max,0.2808,kg/kg
2006,AU,msw_food,max,0.455,kg/kg
2006,NZ,msw_food,max,0.2184,kg/kg
2006,TJ,msw_garden,max,0.0,kg/kg
2006,HK,msw_garden,max,0.0,kg/kg
2006,MO,msw_garden,max,0.0,kg/kg
2006,JP,msw_garden,max,0.0,kg/kg
2006,KR,msw_garden,max,0.0,kg/kg
2006,BN,msw_garden,max,0.0,kg/kg
2006,ID,msw_garden,max,0.0,kg/kg
2006,LA,msw_garden,max,0.0,kg/kg
2006,MY,msw_garden,max,0.0,kg/kg
2006,MM,msw_garden,max,0.0533,kg/kg
2006,PH,msw_garden,max,0.0,kg/kg
2006,SG,msw_garden,max,0.065,kg/kg
2006,TH,msw_garden,max,0.0,kg/kg
2006,BD,msw_garden,max,0.0,kg/kg
2006,IR,msw_garden,max,0.0,kg/kg
2006,NP,msw_garden,max,0.0,kg/kg
2006,AM,msw_garden,max,0.1703,kg/kg
2006,GE,msw_garden,max,0.0,kg/kg
2006,KW,msw_garden,max,0.0793,kg/kg
2006,OM,msw_garden,max,0.0,kg/kg
2006,QA,msw_garden,max,0.0,kg/kg
2006,PS,msw_garden,max,0.0884,kg/kg
2006,SY,msw_garden,max,0.0,kg/kg
2006,MA,msw_garden,max,0.0,kg/kg
2006,ER,msw_garden,max,0.0,kg/kg
2006,MG,msw_garden,max,0.4511,kg/kg
2006,SC,msw_garden,max,0.0,kg/kg
2006,UG,msw_garden,max,0.0,kg/kg
2006,TZ,msw_garden,max,0.0,kg/kg
2006,ZW,msw_garden,max,0.0,kg/kg
2006,LS,msw_garden,max,0.0,kg/kg
2006,CI,msw_garden,max,0.0,kg/kg
2006,GM,msw_garden,max,0.0,kg/kg
2006,MR,msw_garden,max,0.0,kg/kg
2006,TG,msw_garden,max,0.13,kg/kg
2006,BY,msw_garden,max,0.0,kg/kg
2006,BG,msw_garden,max,0.0,kg/kg
2006,CZ,msw_garden,max,0.0039,kg/kg
2006,HU,msw_garden,max,0.0689,kg/kg
2006,PL,msw_garden,max,0.0,kg/kg
2006,RU,msw_garden,max,0.0533,kg/kg
2006,SK,msw_garden,max,0.156,kg/kg
2006,DK,msw_garden,max,0.1144,kg/kg
2006,EE,msw_garden,max,0.0182,kg/kg
2006,FI,msw_garden,max,0.0585,kg/kg
2006,IS,msw_garden,max,0.0,kg/kg
2006,IE,msw_garden,max,0.0,kg/kg
2006,LT,msw_garden,max,0.13,kg/kg
2006,NO,msw_garden,max,0.0455,kg/kg
2006,GB,msw_garden,max,0.0741,kg/kg
2006,BA,msw_garden,max,0.0,kg/kg
2006,HR,msw_garden,max,0.0,kg/kg
2006,MT,msw_garden,max,0.0,kg/kg
2006,ME,msw_garden,max,0.0,kg/kg
2006,PT,msw_garden,max,0.026,kg/kg
2006,RS,msw_garden,max,0.0234,kg/kg
2006,AT,msw_garden,max,0.052,kg/kg
2006,BE,msw_garden,max,0.0,kg/kg
2006,FR,msw_garden,max,0.065,kg/kg
2006,DE,msw_garden,max,0.0,kg/kg
2006,LU,msw_garden,max,0.0221,kg/kg
2006,GP,msw_garden,max,0.0,kg/kg
2006,GT,msw_garden,max,0.0,kg/kg
2006,HN,msw_garden,max,0.0,kg/kg
2006,NI,msw_garden,max,0.13,kg/kg
2006,AR,msw_garden,max,0.0,kg/kg
2006,GY,msw_garden,max,0.0,kg/kg
2006,VE,msw_garden,max,0.0728,kg/kg
2006,BM,msw_garden,max,0.1027,kg/kg
2006,CA,msw_garden,max,0.2145,kg/kg
2006,US,msw_garden,max,0.1027,kg/kg
2006,CN,msw_glass,max,0.0533,kg/kg
2006,JP,msw_glass,max,0.091,kg/kg
2006,MN,msw_glass,max,0.0481,kg/kg
2006,KR,msw_glass,max,0.0299,kg/kg
2006,ID,msw_glass,max,0.026,kg/kg
2006,LA,msw_glass,max,0.1105,kg/kg
2006,MY,msw_glass,max,0.0429,kg/kg
2006,MM,msw_glass,max,0.0,kg/kg
2006,PH,msw_glass,max,0.0325,kg/kg
2006,SG,msw_glass,max,0.0117,kg/kg
2006,TH,msw_glass,max,0.0663,kg/kg
2006,VN,msw_glass,max,0.0754,kg/kg
2006,BD,msw_glass,max,0.0143,kg/kg
2006,IN,msw_glass,max,0.0052,kg/kg
2006,NP,msw_glass,max,0.039,kg/kg
2006,LK,msw_glass,max,0.0169,kg/kg
2006,CY,msw_glass,max,0.0689,kg/kg
2006,JO,msw_glass,max,0.039,kg/kg
2006,OM,msw_glass,max,0.0377,kg/kg
2006,SA,msw_glass,max,0.052,kg/kg
2006,PS,msw_glass,max,0.026,kg/kg
2006,TR,msw_glass,max,0.0442,kg/kg
2006,AE,msw_glass,max,0.0442,kg/kg
2006,TN,msw_glass,max,0.039,kg/kg
2006,KE,msw_glass,max,0.026,kg/kg
2006,MU,msw_glass,max,0.0156,kg/kg
2006,TZ,msw_glass,max,0.0416,kg/kg
2006,ZM,msw_glass,max,0.026,kg/kg
2006,ZW,msw_glass,max,0.026,kg/kg
2006,CM,msw_glass,max,0.0143,kg/kg
2006,ZA,msw_glass,max,0.117,kg/kg
2006,GH,msw_glass,max,0.0,kg/kg
2006,ML,msw_glass,max,0.0156,kg/kg
2006,NG,msw_glass,max,0.0338,kg/kg
2006,BG,msw_glass,max,0.0,kg/kg
2006,CZ,msw_glass,max,0.0,kg/kg
2006,HU,msw_glass,max,0.026,kg/kg
2006,PL,msw_glass,max,0.0,kg/kg
2006,RO,msw_glass,max,0.0,kg/kg
2006,RU,msw_glass,max,0.0,kg/kg
2006,DK,msw_glass,max,0.0377,kg/kg
2006,EE,msw_glass,max,0.078,kg/kg
2006,FI,msw_glass,max,0.0065,kg/kg
2006,IS,msw_glass,max,0.0,kg/kg
2006,IE,msw_glass,max,0.0,kg/kg
2006,LV,msw_glass,max,0.2678,kg/kg
2006,LT,msw_glass,max,0.0,kg/kg
2006,SE,msw_glass,max,0.0,kg/kg
2006,GB,msw_glass,max,0.039,kg/kg
2006,HR,msw_glass,max,0.0481,kg/kg
2006,GR,msw_glass,max,0.0546,kg/kg
2006,IT,msw_glass,max,0.0767,kg/kg
2006,PT,msw_glass,max,0.0416,kg/kg
2006,RS,msw_glass,max,0.0546,kg/kg
2006,SI,msw_glass,max,0.0,kg/kg
2006,ES,msw_glass,max,0.0429,kg/kg
2006,FR,msw_glass,max,0.0,kg/kg
2006,DE,msw_glass,max,0.0403,kg/kg
2006,LU,msw_glass,max,0.0,kg/kg
2006,NL,msw_glass,max,0.052,kg/kg
2006,CH,msw_glass,max,0.0,kg/kg
2006,JM,msw_glass,max,0.039,kg/kg
2006,MX,msw_glass,max,0.0754,kg/kg
2006,NI,msw_glass,max,0.013,kg/kg
2006,AR,msw_glass,max,0.0403,kg/kg
2006,BR,msw_glass,max,0.052,kg/kg
2006,PE,msw_glass,max,0.026,kg/kg
2006,CA,msw_glass,max,0.0403,kg/kg
2006,US,msw_glass,max,0.0676,kg/kg
2006,AU,msw_glass,max,0.0728,kg/kg
2006,NZ,msw_glass,max,0.0,kg/kg
2006,CN,msw_metal,max,0.0143,kg/kg
2006,JP,msw_metal,max,0.104,kg/kg
2006,MN,msw_metal,max,0.0013,kg/kg
2006,KR,msw_metal,max,0.0221,kg/kg
2006,ID,msw_metal,max,0.026,kg/kg
2006,LA,msw_metal,max,0.0494,kg/kg
2006,MY,msw_metal,max,0.0325,kg/kg
2006,MM,msw_metal,max,0.0,kg/kg
2006,PH,msw_metal,max,0.0624,kg/kg
2006,SG,msw_metal,max,0.2418,kg/kg
2006,TH,msw_metal,max,0.0468,kg/kg
2006,VN,msw_metal,max,0.0143,kg/kg
2006,BD,msw_metal,max,0.0208,kg/kg
2006,IN,msw_metal,max,0.0026,kg/kg
2006,NP,msw_metal,max,0.0065,kg/kg
2006,LK,msw_metal,max,0.0169,kg/kg
2006,CY,msw_metal,max,0.0104,kg/kg
2006,JO,msw_metal,max,0.013,kg/kg
2006,OM,msw_metal,max,0.0338,kg/kg
2006,SA,msw_metal,max,0.078,kg/kg
2006,PS,msw_metal,max,0.0312,kg/kg
2006,TR,msw_metal,max,0.0182,kg/kg
2006,AE,msw_metal,max,0.0312,kg/kg
2006,TN,msw_metal,max,0.026,kg/kg
2006,KE,msw_metal,max,0.013,kg/kg
2006,MU,msw_metal,max,0.026,kg/kg
2006,TZ,msw_metal,max,0.0247,kg/kg
2006,ZM,msw_metal,max,0.013,kg/kg
2006,ZW,msw_metal,max,0.091,kg/kg
2006,CM,msw_metal,max,0.0182,kg/kg
2006,ZA,msw_metal,max,0.0845,kg/kg
2006,GH,msw_metal,max,0.0,kg/kg
2006,ML,msw_metal,max,0.0624,kg/kg
2006,NG,msw_metal,max,0.0416,kg/kg
2006,BG,msw_metal,max,0.0,kg/kg
2006,CZ,msw_metal,max,0.0,kg/kg
2006,HU,msw_metal,max,0.026,kg/kg
2006,PL,msw_metal,max,0.0,kg/kg
2006,RO,msw_metal,max,0.0,kg/kg
2006,RU,msw_metal,max,0.0,kg/kg
2006,DK,msw_metal,max,0.0429,kg/kg
2006,EE,msw_metal,max,0.052,kg/kg
2006,FI,msw_metal,max,0.0,kg/kg
2006,IS,msw_metal,max,0.0,kg/kg
2006,IE,msw_metal,max,0.0,kg/kg
2006,LV,msw_metal,max,0.0312,kg/kg
2006,LT,msw_metal,max,0.0,kg/kg
2006,SE,msw_metal,max,0.0,kg/kg
2006,GB,msw_metal,max,0.0481,kg/kg
2006,HR,msw_metal,max,0.0273,kg/kg
2006,GR,msw_metal,max,0.0416,kg/kg
2006,IT,msw_metal,max,0.0312,kg/kg
2006,PT,msw_metal,max,0.0208,kg/kg
2006,RS,msw_metal,max,0.0182,kg/kg
2006,SI,msw_metal,max,0.0,kg/kg
2006,ES,msw_metal,max,0.039,kg/kg
2006,FR,msw_metal,max,0.0,kg/kg
2006,DE,msw_metal,max,0.0364,kg/kg
2006,LU,msw_metal,max,0.0,kg/kg
2006,NL,msw_metal,max,0.052,kg/kg
2006,CH,msw_metal,max,0.0,kg/kg
2006,JM,msw_metal,max,0.026,kg/kg
2006,MX,msw_metal,max,0.0663,kg/kg
2006,NI,msw_metal,max,0.013,kg/kg
2006,AR,msw_metal,max,0.0234,kg/kg
2006,BR,msw_metal,max,0.0286,kg/kg
2006,PE,msw_metal,max,0.026,kg/kg
2006,CA,msw_metal,max,0.0442,kg/kg
2006,US,msw_metal,max,0.1222,kg/kg
2006,AU,msw_metal,max,0.0468,kg/kg
2006,NZ,msw_metal,max,0.0,kg/kg
2006,CN,msw_nappies,max,0.0,kg/kg
2006,JP,msw_nappies,max,0.0,kg/kg
2006,MN,msw_nappies,max,0.0,kg/kg
2006,KR,msw_nappies,max,0.0,kg/kg
2006,ID,msw_nappies,max,0.0,kg/kg
2006,LA,msw_nappies,max,0.0,kg/kg
2006,MY,msw_nappies,max,0.0,kg/kg
2006,MM,msw_nappies,max,0.0,kg/kg
2006,PH,msw_nappies,max,0.0,kg/kg
2006,SG,msw_nappies,max,0.0,kg/kg
2006,TH,msw_nappies,max,0.0,kg/kg
2006,VN,msw_nappies,max,0.0,kg/kg
2006,BD,msw_nappies,max,0.0,kg/kg
2006,IN,msw_nappies,max,0.0,kg/kg
2006,NP,msw_nappies,max,0.0,kg/kg
2006,LK,msw_nappies,max,0.0,kg/kg
2006,CY,msw_nappies,max,0.0,kg/kg
2006,JO,msw_nappies,max,0.0,kg/kg
2006,OM,msw_nappies,max,0.0,kg/kg
2006,SA,msw_nappies,max,0.0,kg/kg
2006,PS,msw_nappies,max,0.0,kg/kg
2006,TR,msw_nappies,max,0.0377,kg/kg
2006,AE,msw_nappies,max,0.0,kg/kg
2006,TN,msw_nappies,max,0.0,kg/kg
2006,KE,msw_nappies,max,0.0,kg/kg
2006,MU,msw_nappies,max,0.0,kg/kg
2006,TZ,msw_nappies,max,0.0,kg/kg
2006,ZM,msw_nappies,max,0.0,kg/kg
2006,ZW,msw_nappies,max,0.0,kg/kg
2006,CM,msw_nappies,max,0.0,kg/kg
2006,ZA,msw_nappies,max,0.0,kg/kg
2006,GH,msw_nappies,max,0.0,kg/kg
2006,ML,msw_nappies,max,0.0,kg/kg
2006,NG,msw_nappies,max,0.0,kg/kg
2006,BG,msw_nappies,max,0.0,kg/kg
2006,CZ,msw_nappies,max,0.0,kg/kg
2006,HU,msw_nappies,max,0.0,kg/kg
2006,PL,msw_nappies,max,0.0,kg/kg
2006,RO,msw_nappies,max,0.0,kg/kg
2006,RU,msw_nappies,max,0.0,kg/kg
2006,DK,msw_nappies,max,0.0,kg/kg
2006,EE,msw_nappies,max,0.0,kg/kg
2006,FI,msw_nappies,max,0.0,kg/kg
2006,IS,msw_nappies,max,0.0663,kg/kg
2006,IE,msw_nappies,max,0.0819,kg/kg
2006,LV,msw_nappies,max,0.0,kg/kg
2006,LT,msw_nappies,max,0.0,kg/kg
2006,SE,msw_nappies,max,0.039,kg/kg
2006,GB,msw_nappies,max,0.0403,kg/kg
2006,HR,msw_nappies,max,0.052,kg/kg
2006,GR,msw_nappies,max,0.0,kg/kg
2006,IT,msw_nappies,max,0.0,kg/kg
2006,PT,msw_nappies,max,0.0,kg/kg
2006,RS,msw_nappies,max,0.052,kg/kg
2006,SI,msw_nappies,max,0.0,kg/kg
2006,ES,msw_nappies,max,0.0,kg/kg
2006,FR,msw_nappies,max,0.0897,kg/kg
2006,DE,msw_nappies,max,0.0,kg/kg
2006,LU,msw_nappies,max,0.065,kg/kg
2006,NL,msw_nappies,max,0.0,kg/kg
2006,CH,msw_nappies,max,0.0,kg/kg
2006,JM,msw_nappies,max,0.0,kg/kg
2006,MX,msw_nappies,max,0.0,kg/kg
2006,NI,msw_nappies,max,0.0,kg/kg
2006,AR,msw_nappies,max,0.0741,kg/kg
2006,BR,msw_nappies,max,0.0,kg/kg
2006,PE,msw_nappies,max,0.0,kg/kg
2006,CA,msw_nappies,max,0.0,kg/kg
2006,US,msw_nappies,max,0.0,kg/kg
2006,AU,msw_nappies,max,0.052,kg/kg
2006,NZ,msw_nappies,max,0.039,kg/kg
2006,CN,msw_other,max,0.1105,kg/kg
2006,JP,msw_other,max,0.052,kg/kg
2006,MN,msw_other,max,0.2249,kg/kg
2006,KR,msw_other,max,0.8021,kg/kg
2006,ID,msw_other,max,0.026,kg/kg
2006,LA,msw_other,max,0.2899,kg/kg
2006,MY,msw_other,max,0.416,kg/kg
2006,MM,msw_other,max,0.182,kg/kg
2006,PH,msw_other,max,0.2314,kg/kg
2006,SG,msw_other,max,0.4082,kg/kg
2006,TH,msw_other,max,0.1846,kg/kg
2006,VN,msw_other,max,0.2847,kg/kg
2006,BD,msw_other,max,0.1144,kg/kg
2006,IN,msw_other,max,0.455,kg/kg
2006,NP,msw_other,max,0.091,kg/kg
2006,LK,msw_other,max,0.0611,kg/kg
2006,CY,msw_other,max,0.2262,kg/kg
2006,JO,msw_other,max,0.182,kg/kg
