,date1,date2,vx,vy,xcount_x,xcount_y
61,2015-11-06,2015-12-06,-144.69516377224377,-5.990672519196928,0.0,0.0
62,2015-11-11,2015-12-11,-141.2142234145266,-4.105749055203692,0.0,0.0
63,2015-11-16,2015-12-16,-138.0917560945309,-2.971287177220422,0.0,0.0
64,2015-11-21,2015-12-21,-135.42636335132494,-2.5312400619105304,0.0,0.0
65,2015-11-26,2015-12-26,-133.3042822346723,-2.721438636596519,0.0,0.0
66,2015-12-01,2015-12-31,-131.62477061075327,-3.357300574128733,157.42227510557404,167.65760085218926
67,2015-12-06,2016-01-05,-130.14314939997354,-4.161549185624135,351.1783181771939,363.396267619808
68,2015-12-11,2016-01-10,-128.61970156430553,-4.868296265235991,452.721010106819,466.2312517673595
69,2015-12-16,2016-01-15,-127.4168095298704,-5.596295074659294,503.6017848904298,518.1054002996934
70,2015-12-21,2016-01-20,-127.67877382617722,-6.9233923604042795,553.3973198831582,568.497549369723
71,2015-12-26,2016-01-25,-129.82376142472793,-9.309440202370205,621.9932990049992,637.3834033343701
72,2015-12-31,2016-01-30,-133.84402044374556,-13.214278090892266,667.3536766672141,682.309063538552
73,2016-01-05,2016-02-04,-139.85997008132776,-19.187342107131517,614.6810755192696,627.5020686207945
74,2016-01-10,2016-02-09,-147.97864226236132,-27.7714688968669,388.64000645541864,396.65366712562036
75,2016-01-15,2016-02-14,-157.66187976582756,-38.763852894111956,141.6873840560579,144.78942149060686
76,2016-01-20,2016-02-19,-167.68266674580445,-50.036256469484975,720.9759563452508,731.0667829415816
77,2016-01-25,2016-02-24,-177.7111872077779,-60.895608490918654,674.4819604808554,680.5721320829025
78,2016-01-30,2016-02-29,-186.64777232214144,-70.42878938921253,591.4009463549755,596.1785438928728
79,2016-02-04,2016-03-05,-194.67227662830638,-77.83374698966509,1090.166533014427,1095.6091708855429
80,2016-02-09,2016-03-10,-201.68108185162288,-82.28387147338191,1163.8932937552154,1172.7783251943124
81,2016-02-14,2016-03-15,-207.6466607692384,-84.10491694803513,2197.572794251428,2198.5674669857453
82,2016-02-19,2016-03-20,-212.37734528606856,-84.84319006761761,1445.0129367590853,1435.0963333750842
83,2016-02-24,2016-03-25,-214.65810800010647,-82.30860119790674,1181.5611660006089,1174.4162016586033
84,2016-02-29,2016-03-30,-215.41595832805857,-76.73971987709986,1242.6058888383059,1235.068922766828
85,2016-03-05,2016-04-04,-214.7035983784735,-69.34484047785237,936.9216848262504,927.6645909045146
86,2016-03-10,2016-04-09,-212.8590401031874,-61.36189848143741,1196.2536364535417,1184.2938800442598
87,2016-03-15,2016-04-14,-210.1250263563828,-53.272860242110475,344.00434862823477,340.7067168083013
88,2016-03-20,2016-04-19,-206.78687020560886,-45.81988270040187,157.28038730770277,155.29870120115447
89,2016-03-25,2016-04-24,-203.8667909014978,-41.8631262393495,0.0,0.0
90,2016-03-30,2016-04-29,-201.3426916807586,-41.48438067133007,0.0,0.0
91,2016-04-04,2016-05-04,-198.7644591489853,-43.59435470482989,0.0,0.0
92,2016-04-09,2016-05-09,-195.6927065000773,-47.173682873706454,593.6889198752951,588.3896685809341
93,2016-04-14,2016-05-14,-192.2526137638858,-51.41471056179725,1260.4294649127978,1252.1574721573315
94,2016-04-19,2016-05-19,-188.53817470929067,-55.13416881111448,1891.2888513142234,1879.830276586793
95,2016-04-24,2016-05-24,-184.84063151328976,-57.73982647528399,2506.9200124060617,2491.211214241447
96,2016-04-29,2016-05-29,-181.60533924605596,-60.330472514263256,2774.5147990265323,2755.0994391921695
97,2016-05-04,2016-06-03,-179.2639276249681,-64.25072680418111,2597.8680064972796,2575.484284524384
98,2016-05-09,2016-06-08,-177.80405806735888,-69.04304606991563,2281.041747593542,2245.8538986235717
99,2016-05-14,2016-06-13,-176.47413099949117,-73.92923211472437,2273.502717872304,2222.1254546301907
100,2016-05-19,2016-06-18,-175.67080890539313,-78.99687104128698,1749.4695140606782,1699.9557099238937
101,2016-05-24,2016-06-23,-175.3851087859034,-84.302849655093,1781.1714567584168,1722.7369653494388
102,2016-05-29,2016-06-28,-175.1061801087184,-88.4946109001204,1906.5928348719954,1847.128902329814
103,2016-06-03,2016-07-03,-174.3639062418198,-90.12016688247381,1433.8964949909132,1397.0834814712289
104,2016-06-08,2016-07-08,-173.34584159697334,-90.05343153003332,772.5250802309838,748.5342197097343
105,2016-06-13,2016-07-13,-172.55943548744247,-89.12795730717023,1037.0462665742616,982.4605497518678
106,2016-06-18,2016-07-18,-171.84175771603356,-86.51750207913594,1594.6609063194646,1512.0889100663753
107,2016-06-23,2016-07-23,-171.74138630308224,-82.701154600598,2065.9488618493488,1942.6106943820087
108,2016-06-28,2016-07-28,-172.37682096595333,-77.82559123557861,1614.0620653995102,1520.8967919528877
109,2016-07-03,2016-08-02,-174.1185830068288,-72.82174263012095,2292.861481763546,2151.560348885341
110,2016-07-08,2016-08-07,-176.92614072819194,-67.45535977436593,3571.4499921307397,3319.6601641109337
111,2016-07-13,2016-08-12,-180.9001234626953,-61.328281264114956,2886.5057197766546,2660.716686707643
112,2016-07-18,2016-08-17,-185.2089633371131,-56.462669314729915,2041.1910042169948,1876.947143967618
113,2016-07-23,2016-08-22,-188.61969378329377,-53.37468891558316,918.2894788068152,844.0949674451513
114,2016-07-28,2016-08-27,-191.2365823307335,-52.3442784381474,2102.033266950666,1927.2833915866286
115,2016-08-02,2016-09-01,-192.73029846759528,-51.89238798849751,2542.6174025511973,2328.4296428295966
116,2016-08-07,2016-09-06,-192.90558948416063,-51.39922719929946,1202.5169188080636,1096.5242952382814
117,2016-08-12,2016-09-11,-192.04491631197996,-51.46775221367993,1178.0388577313606,1071.6803786481541
118,2016-08-17,2016-09-16,-190.73375406493975,-51.325179574696364,1140.5616768001692,1040.192749048243
119,2016-08-22,2016-09-21,-188.91978178673025,-49.91809248182755,1196.0342881566612,1092.4193284989906
120,2016-08-27,2016-09-26,-186.23041514899003,-47.15476323256093,858.3742006278626,780.4469691258637
121,2016-09-01,2016-10-01,-182.7276172633661,-43.953169565529656,1334.7228534994156,1207.2806760805015
122,2016-09-06,2016-10-06,-179.99428465681365,-41.44861633157437,1821.270555970399,1647.7263997240807
123,2016-09-11,2016-10-11,-177.61792039414777,-39.419063787606234,2429.5854523818816,2182.513427180882
124,2016-09-16,2016-10-16,-175.48264361770356,-38.087824731692805,2864.900570840402,2578.378589348533
125,2016-09-21,2016-10-21,-173.96218942855137,-37.326201438306136,4098.789721874506,3677.6273082471052
126,2016-09-26,2016-10-26,-173.09385528490492,-36.7406109900257,4657.4925906278495,4147.267707657336
127,2016-10-01,2016-10-31,-173.2689934542548,-36.532105948810134,4162.9436783227775,3663.562366958993
128,2016-10-06,2016-11-05,-173.2644954907494,-36.8801161335621,4574.116621302801,3998.192682459796
129,2016-10-11,2016-11-10,-172.93029838521431,-37.506464865127526,3364.3061099843617,2930.2899362459357
130,2016-10-16,2016-11-15,-172.04850209101525,-37.66661799947223,3289.5388670609755,2864.840159449759
131,2016-10-21,2016-11-20,-169.50337487942772,-37.12783008702833,3350.7256443106853,2894.634272842497
132,2016-10-26,2016-11-25,-165.86263497043822,-36.241058479276575,3284.8948499767685,2791.9987110954244
133,2016-10-31,2016-11-30,-160.85271421188492,-34.56086480475861,2809.9329420483773,2373.760012984043
134,2016-11-05,2016-12-05,-154.83470023892374,-31.62295122880366,1450.1467576907053,1205.4393580462238
135,2016-11-10,2016-12-10,-148.41212114237933,-27.98381242085192,2600.5581691467924,2146.9854664075465
136,2016-11-15,2016-12-15,-140.99453259467654,-23.93755720500907,3121.606433965142,2571.2875608566646
137,2016-11-20,2016-12-20,-134.21683424410784,-20.194467163190282,2064.299872314161,1674.065533390174
138,2016-11-25,2016-12-25,-128.78332252615024,-17.2810786780969,781.8014072682709,617.2072058046069
139,2016-11-30,2016-12-30,-125.64411234431972,-15.837703485763349,545.2205265518169,412.35559540401664
140,2016-12-05,2017-01-04,-124.89819460975141,-15.888402446619676,1641.7984494204647,1311.0609475005695
141,2016-12-10,2017-01-09,-125.01606424786888,-16.635317740533207,1145.8537716963765,917.3927639502435
142,2016-12-15,2017-01-14,-126.94872840553566,-18.074304283816875,400.71023342270564,318.7428679661898
143,2016-12-20,2017-01-19,-130.48878769453165,-20.004414231954577,0.0,0.0
144,2016-12-25,2017-01-24,-134.9013708068957,-22.120119476161605,0.0,0.0
145,2016-12-30,2017-01-29,-139.45086608036652,-24.115962345391527,0.0,0.0
146,2017-01-04,2017-02-03,-143.762366192097,-25.833063307255237,336.7072307194903,272.04296673371937
147,2017-01-09,2017-02-08,-149.02623413498722,-27.614231862987676,1434.5561110419949,1156.6486069713937
148,2017-01-14,2017-02-13,-154.83143437763425,-29.12064702423762,1185.5377481659925,967.3324373264913
149,2017-01-19,2017-02-18,-160.38199354431526,-30.504057758640155,1867.0923131638629,1497.734014997437
150,2017-01-24,2017-02-23,-165.4178470926359,-31.759443130980458,3791.8214258265434,3000.5841080016835
151,2017-01-29,2017-02-28,-169.66875102676258,-31.357015989656837,3288.18081543476,2608.3861025316
152,2017-02-03,2017-03-05,-172.55359501581577,-28.732364567261772,2059.8408222346116,1631.0640551204779
153,2017-02-08,2017-03-10,-176.45853112608268,-27.121323563198448,2391.065868547026,1786.5286674056551
154,2017-02-13,2017-03-15,-181.40633910270125,-27.444983180062493,3658.0801979862226,2742.7631027204625
155,2017-02-18,2017-03-20,-187.79751348151885,-29.11420690754847,3218.5445049045957,2425.45045513647
156,2017-02-23,2017-03-25,-195.89365174350885,-31.816425333363057,908.7052700838685,670.3880324727397
157,2017-02-28,2017-03-30,-206.0800536388262,-36.91369213689321,570.7856818997825,442.38929927099525
158,2017-03-05,2017-04-04,-219.30451781991903,-45.13719325042398,722.1309828750345,549.7640626042194
159,2017-03-10,2017-04-09,-233.56828589787332,-53.67490488698029,561.21167599416,400.43312185157265
160,2017-03-15,2017-04-14,-249.93407325750164,-62.70014349137698,0.0,0.0
161,2017-03-20,2017-04-19,-268.5709247470274,-72.44536975036618,1512.0889939309418,1076.4463180530875
162,2017-03-25,2017-04-24,-288.9553272179893,-83.37534170667395,2241.325258302986,1610.8648188219631
163,2017-03-30,2017-04-29,-308.83262693731297,-94.45818580245304,3073.625876350372,2207.287904900957
164,2017-04-04,2017-05-04,-327.4318252365381,-105.64002331182814,3222.4676395490715,2307.5281631558464
165,2017-04-09,2017-05-09,-344.15285524572886,-116.98625559853694,1822.8397663585056,1295.293807446862
166,2017-04-14,2017-05-14,-356.9252424577935,-127.40446947973591,3069.8660780729588,2156.6182727537307
167,2017-04-19,2017-05-19,-364.3205423136355,-135.76686942269745,1336.7565561009687,928.0836772767179
168,2017-04-24,2017-05-24,-365.9946882764296,-140.29322186341648,1195.0478033169275,834.6498639746715
169,2017-04-29,2017-05-29,-363.7719287288218,-141.82472677264076,2453.638551473661,1718.481400873039
170,2017-05-04,2017-06-03,-359.08991534266937,-142.9857604024599,2477.1204152459977,1731.0491634646642
171,2017-05-09,2017-06-08,-350.3238895902827,-139.81747783863997,3159.1896267206175,2200.5423062310147
172,2017-05-14,2017-06-13,-340.1415018103507,-134.39125075314172,2049.962672994847,1429.0068597210447
173,2017-05-19,2017-06-18,-330.14119575082435,-128.17805139980194,2922.9339838061387,2041.1455478875941
174,2017-05-24,2017-06-23,-318.84262831803466,-121.9916127555477,3609.9136758933964,2519.2839581230255
175,2017-05-29,2017-06-28,-307.19319727680494,-116.08825289770787,2484.2427787729175,1730.1427661969865
176,2017-06-03,2017-07-03,-295.40281415328667,-108.81457141758109,2675.751529624722,1864.3368868238758
177,2017-06-08,2017-07-08,-285.4927158428889,-104.1648784231877,1757.4923399556646,1227.6122948012344
178,2017-06-13,2017-07-13,-276.1212190464049,-100.48920599916028,2563.7028828999173,1791.5186831941137
179,2017-06-18,2017-07-18,-267.21287250450365,-98.23783957654896,2656.8947766394485,1858.1961012674947
180,2017-06-23,2017-07-23,-261.5720530379447,-98.52685172504023,3476.42242073168,2431.5171666651113
181,2017-06-28,2017-07-28,-258.4662702568545,-101.78308279005007,3108.253365136603,2173.8435467707604
182,2017-07-03,2017-08-02,-258.21670050583936,-106.47236053782983,3645.129781279604,2546.082534807145
183,2017-07-08,2017-08-07,-260.88582543485785,-112.03054732583404,4857.036881473701,3381.876996593339
184,2017-07-13,2017-08-12,-266.1643312600241,-116.6980864429313,4278.715329652827,2973.8684361316627
185,2017-07-18,2017-08-17,-272.5222549221271,-119.25524530070047,5320.706214087484,3666.981323891996
186,2017-07-23,2017-08-22,-279.50720766214516,-118.467971102552,4566.741030746649,3123.9488189635886
187,2017-07-28,2017-08-27,-286.7890904578887,-114.66159807448662,5000.579732170627,3416.419895865336
188,2017-08-02,2017-09-01,-294.69880964043193,-109.0637981738763,4426.6633493933405,3003.1574122997044
189,2017-08-07,2017-09-06,-302.6055588452913,-102.74449301422555,3705.4273035032093,2494.0834260463744
190,2017-08-12,2017-09-11,-309.18664157879226,-97.34846531340139,3541.518555105722,2372.2519812270402
191,2017-08-17,2017-09-16,-315.3505589868763,-92.83548368360934,2687.196810840913,1786.9149080667266
192,2017-08-22,2017-09-21,-319.8551875176095,-89.467890884227,2677.072085567379,1779.4968909505478
193,2017-08-27,2017-09-26,-322.52624636568197,-86.65292589216757,4047.1431519460966,2704.7808312769994
194,2017-09-01,2017-10-01,-321.26479807947914,-83.65642253365552,5036.012891917053,3398.5595278869514
195,2017-09-06,2017-10-06,-315.63162334512015,-79.03856148921409,5513.626516722732,3749.7095650853953
196,2017-09-11,2017-10-11,-306.4678251229605,-73.22848772775406,4857.821778407932,3301.4854700373253
197,2017-09-16,2017-10-16,-294.21261864983757,-67.14107977475652,4683.5000471586245,3202.61061725724
198,2017-09-21,2017-10-21,-280.4671930426068,-61.42389962839639,4371.966660079299,2998.133604155184
199,2017-09-26,2017-10-26,-266.27787876757,-56.06871523017575,2477.3126067302583,1711.2093197393697
200,2017-10-01,2017-10-31,-252.32988290691117,-51.442625886997156,2775.173117539198,1941.2312438051813
201,2017-10-06,2017-11-05,-238.2030261043152,-47.91064616396327,3690.033861957025,2589.721537499521
202,2017-10-11,2017-11-10,-224.20832684127254,-44.62146408870778,5085.251599898162,3600.7062980187184
203,2017-10-16,2017-11-15,-210.60463869769,-41.57439108129825,5321.021779113544,3786.9583756382126
204,2017-10-21,2017-11-20,-199.6689907451471,-39.27499674966021,5683.358276365092,4066.4569653019207
205,2017-10-26,2017-11-25,-191.54002625524305,-38.73281235521012,6595.125651089271,4740.290150925153
206,2017-10-31,2017-11-30,-185.0240054762398,-38.99972134943053,5429.624714375059,3943.232931952036
207,2017-11-05,2017-12-05,-180.9710754870487,-40.16920764932694,3959.671994536169,2921.671493517504
208,2017-11-10,2017-12-10,-179.70936176624437,-42.90090685907547,3074.353829670472,2276.100032346105
209,2017-11-15,2017-12-15,-180.97897684482768,-46.54486738969436,2509.0912975074098,1864.424917421602
210,2017-11-20,2017-12-20,-181.9733114478659,-50.16950916829087,2188.1054857727504,1627.2592244165353
211,2017-11-25,2017-12-25,-181.91513028764717,-52.32076920390894,1901.0393536532501,1417.0406148779148
212,2017-11-30,2017-12-30,-181.0795399282623,-53.565960078493305,1854.8002330892923,1388.930866008479
213,2017-12-05,2018-01-04,-179.42017737280273,-54.12372135332303,1960.921166898297,1479.3263423528915
214,2017-12-10,2018-01-09,-176.74111165192838,-53.8080784038931,2125.272104846452,1613.7307785683806
215,2017-12-15,2018-01-14,-172.95589245458424,-52.884881422224844,2139.9901630467793,1630.776009465124
216,2017-12-20,2018-01-19,-167.98477437034128,-51.651276302563936,1789.2063650373602,1363.0156388493997
217,2017-12-25,2018-01-24,-161.77996751142936,-50.346302631467104,901.7116642657274,676.2981870649965
218,2017-12-30,2018-01-29,-154.3326124661482,-48.773467634030936,1920.7847644841531,1484.2646133171293
219,2018-01-04,2018-02-03,-145.51509076751438,-46.88119331361875,2297.3268264529324,1787.455449755238
220,2018-01-09,2018-02-08,-136.20923001168757,-44.694388169033125,2608.5872899870446,2039.3929460092477
221,2018-01-14,2018-02-13,-127.72596077068778,-42.1390574210903,3236.472014715313,2539.508592525817
222,2018-01-19,2018-02-18,-120.77038942690685,-40.07497833417312,5888.021236850407,4657.388034327654
223,2018-01-24,2018-02-23,-115.33701725895268,-37.84873511498493,6935.726894163592,5501.90457671223
224,2018-01-29,2018-02-28,-112.1590723030688,-36.14369781711407,5351.373153282395,4259.690023165829
225,2018-02-03,2018-03-05,-112.26523953027504,-35.79475214133443,7536.784082057238,6071.585960123113
226,2018-02-08,2018-03-10,-115.15375600794036,-36.85176517969673,7139.384993185791,5761.967765202389
227,2018-02-13,2018-03-15,-119.67341063983055,-39.54349432877727,5949.743011540544,4800.142523267023
228,2018-02-18,2018-03-20,-126.23175734062329,-43.119640025895144,3997.1379300495173,3254.9461380506764
229,2018-02-23,2018-03-25,-135.7619524301236,-48.27418264013727,5207.960557079961,4278.212929441783
230,2018-02-28,2018-03-30,-148.09422027073532,-54.31662182287244,6966.474318577311,5756.4425871639905
231,2018-03-05,2018-04-04,-163.45517537733056,-60.28788190558101,5689.994781624366,4764.1107440481355
232,2018-03-10,2018-04-09,-180.1746640393755,-65.89865648107563,5626.364491839893,4717.922320648962
233,2018-03-15,2018-04-14,-198.8889929578719,-71.87094933857128,7734.0547235907725,6526.6305847596595
234,2018-03-20,2018-04-19,-218.5777145931898,-77.67121702026594,8675.620039531,7360.442519881552
235,2018-03-25,2018-04-24,-237.80460791295016,-83.20191284740265,6843.202071413572,5828.836544778831
236,2018-03-30,2018-04-29,-255.55472450938643,-89.07284448652346,8645.81729879079,7442.6125079076155
237,2018-04-04,2018-05-04,-271.7179021103406,-94.89251071919252,7153.745397517239,6186.696686552517
238,2018-04-09,2018-05-09,-285.8172178161081,-100.5991824503671,8920.132338894357,7754.6808314490845
239,2018-04-14,2018-05-14,-296.0672865011104,-105.77095040171534,8404.217938380723,7330.982632582629
240,2018-04-19,2018-05-19,-302.04206422076993,-109.96447138119541,9139.780904369269,8018.148985240587
241,2018-04-24,2018-05-24,-303.82287931851636,-114.23563883048425,10494.712468495563,9224.42938184872
242,2018-04-29,2018-05-29,-302.43029335727016,-117.66612708024107,7550.515892950818,6683.356254004015
243,2018-05-04,2018-06-03,-296.8897814327912,-120.01477387785255,8159.811894769955,7229.947241810718
244,2018-05-09,2018-06-08,-289.4726978836103,-121.73754667068692,7141.742656355069,6332.7144479382405
245,2018-05-14,2018-06-13,-281.787473944661,-122.56613258245547,6608.477440451345,5861.964848424424
246,2018-05-19,2018-06-18,-273.6145452409754,-122.44927507927835,5338.516959884088,4735.889104129354
247,2018-05-24,2018-06-23,-266.57484724985886,-120.74151224850264,5765.4873988989275,5108.670689560357
248,2018-05-29,2018-06-28,-259.8376131037769,-117.61742014397247,5487.056003116668,4855.781878663314
249,2018-06-03,2018-07-03,-253.85867808308885,-113.85980314986114,8122.668514608449,7170.83287405876
250,2018-06-08,2018-07-08,-247.816441116227,-109.4544045982249,8707.15207150788,7645.088293408597
251,2018-06-13,2018-07-13,-242.8297659923318,-104.36773360918497,9162.945181526462,8020.8387149315095
252,2018-06-18,2018-07-18,-239.7690670551785,-99.9392618708497,10972.627271523932,9550.391524398772
253,2018-06-23,2018-07-23,-238.5110441906218,-96.25331094281113,11469.407702200668,9911.85038937915
254,2018-06-28,2018-07-28,-239.69981485652715,-93.34416524333707,12280.255756238199,10586.422412697735
255,2018-07-03,2018-08-02,-241.96023173528278,-91.04074154230958,10925.691785787538,9306.215772128533
256,2018-07-08,2018-08-07,-245.8934972106351,-89.26084643446302,10608.356893360455,9000.089609020317
257,2018-07-13,2018-08-12,-249.06100588886636,-87.78354151455869,10232.533694397818,8659.431728820637
258,2018-07-18,2018-08-17,-250.52116349195197,-86.1158469061979,8627.934244335629,7250.0295386693615
259,2018-07-23,2018-08-22,-248.9702935076105,-83.71612753839563,8993.487653811579,7516.487227994672
260,2018-07-28,2018-08-27,-243.72987645166987,-80.48770096170807,7936.0573778635735,6623.6047824085545
261,2018-08-02,2018-09-01,-235.7902808595059,-76.69557423331385,8312.865039006996,6917.208492032078
262,2018-08-07,2018-09-06,-224.54675733293178,-72.22416177327146,11538.47037921485,9569.470707168308
263,2018-08-12,2018-09-11,-211.3034868354557,-67.2337634207264,14586.37086724877,12042.391471320414
264,2018-08-17,2018-09-16,-198.57754775931122,-62.32873623437304,15204.924362963677,12515.67935518299
265,2018-08-22,2018-09-21,-188.48894662061937,-58.36454630594039,16614.532693780435,13586.594441800335
266,2018-08-27,2018-09-26,-183.16110750029821,-56.02111307109602,19750.26371069347,16110.464662996994
267,2018-09-01,2018-10-01,-182.80048246609053,-55.39878597998605,20673.815799696575,16783.106152148262
268,2018-09-06,2018-10-06,-189.1275979293204,-56.39871861510377,17321.997007231403,13984.316476855456
269,2018-09-11,2018-10-11,-201.35727485596306,-59.515075992758916,15585.434888932039,12526.94746819479
270,2018-09-16,2018-10-16,-217.59173028581452,-64.22956693493028,16431.75003654923,13167.429854024085
271,2018-09-21,2018-10-21,-235.06548240986348,-69.2166731185662,12054.334387882554,9637.554151008895
272,2018-09-26,2018-10-26,-250.4771000282867,-73.94609920307359,12858.17051534829,10236.262760484417
273,2018-10-01,2018-10-31,-262.90179240976306,-77.74024198585299,11531.181079305796,9146.02122914989
274,2018-10-06,2018-11-05,-269.81115365489194,-80.29494480485651,13257.423048883735,10518.401769067728
275,2018-10-11,2018-11-10,-271.1848266665233,-80.91253377460895,13372.519014498335,10612.438676041827
276,2018-10-16,2018-11-15,-267.5255396677697,-79.65682061055226,12544.65815897737,9948.69955067645
277,2018-10-21,2018-11-20,-259.1504264004589,-76.9197321596874,13969.446544013219,11074.43113811413
278,2018-10-26,2018-11-25,-248.2077484375419,-73.01210470283932,12769.387925717892,10107.638039609563
279,2018-10-31,2018-11-30,-235.65483800412613,-68.12130526246158,13470.873109524196,10663.978976979706
280,2018-11-05,2018-12-05,-222.71156398230005,-62.92866156017846,11012.953406799526,8711.330924262467
