region,year,property,value,unit
PA,2019,def,1370000,tonnes
PA,2020,def,754000,tonnes
PA,2021,def,821000,tonnes
PG,2012,def,200000,tonnes
PG,2013,def,200000,tonnes
PG,2014,def,200000,tonnes
PG,2015,def,200000,tonnes
PG,2016,def,200000,tonnes
PG,2017,def,200000,tonnes
PG,2018,def,200000,tonnes
PG,2019,def,140000,tonnes
PG,2020,def,130000,tonnes
PG,2021,def,150000,tonnes
PY,2007,def,600000,tonnes
PY,2008,def,600000,tonnes
PY,2009,def,600000,tonnes
PY,2010,def,600000,tonnes
PY,2011,def,600000,tonnes
PY,2012,def,800000,tonnes
PY,2013,def,960000,tonnes
PY,2014,def,1000000,tonnes
PY,2015,def,1200000,tonnes
PY,2016,def,1200000,tonnes
PY,2017,def,1500000,tonnes
PY,2018,def,1100000,tonnes
PY,2019,def,1100000,tonnes
PY,2020,def,1000000,tonnes
PY,2021,def,1100000,tonnes
PE,2007,def,6231000,tonnes
PE,2008,def,6922000,tonnes
PE,2009,def,6862000,tonnes
PE,2010,def,8396000,tonnes
PE,2011,def,8100000,tonnes
PE,2012,def,9847000,tonnes
PE,2013,def,10527000,tonnes
PE,2014,def,10676000,tonnes
PE,2015,def,10410000,tonnes
PE,2016,def,10094000,tonnes
PE,2017,def,9980000,tonnes
PE,2018,def,10049000,tonnes
PE,2019,def,10574000,tonnes
PE,2020,def,9140000,tonnes
PE,2021,def,12855000,tonnes
PH,2007,def,13048000,tonnes
PH,2008,def,13369000,tonnes
PH,2009,def,14865000,tonnes
PH,2010,def,15900000,tonnes
PH,2011,def,16000000,tonnes
PH,2012,def,18907000,tonnes
PH,2013,def,20150000,tonnes
PH,2014,def,21305000,tonnes
PH,2015,def,24050000,tonnes
PH,2016,def,25000000,tonnes
PH,2017,def,26000000,tonnes
PH,2018,def,27700000,tonnes
PH,2019,def,27700000,tonnes
PH,2020,def,23000000,tonnes
PH,2021,def,27000000,tonnes
PL,2007,def,17120000,tonnes
PL,2008,def,17207000,tonnes
PL,2009,def,15422000,tonnes
PL,2010,def,15812000,tonnes
PL,2011,def,18596000,tonnes
PL,2012,def,15735000,tonnes
PL,2013,def,14539000,tonnes
PL,2014,def,15534000,tonnes
PL,2015,def,15206000,tonnes
PL,2016,def,15722000,tonnes
PL,2017,def,17145000,tonnes
PL,2018,def,18788000,tonnes
PL,2019,def,18653000,tonnes
PL,2020,def,18900000,tonnes
PL,2021,def,19000000,tonnes
PT,2007,def,12631000,tonnes
PT,2008,def,6650000,tonnes
PT,2009,def,6900000,tonnes
PT,2010,def,7200000,tonnes
PT,2011,def,7500000,tonnes
PT,2012,def,4090000,tonnes
PT,2013,def,5000000,tonnes
PT,2014,def,4500000,tonnes
PT,2015,def,5600000,tonnes
PT,2016,def,4200000,tonnes
PT,2017,def,3790000,tonnes
PT,2018,def,3960000,tonnes
PT,2019,def,4140000,tonnes
PT,2020,def,4290000,tonnes
PT,2021,def,4500000,tonnes
QA,2007,def,2400000,tonnes
QA,2008,def,3800000,tonnes
QA,2009,def,4095000,tonnes
QA,2010,def,3780000,tonnes
QA,2011,def,4000000,tonnes
QA,2012,def,5500000,tonnes
QA,2013,def,5335000,tonnes
QA,2014,def,6500000,tonnes
QA,2015,def,6500000,tonnes
QA,2016,def,6500000,tonnes
QA,2017,def,6000000,tonnes
QA,2018,def,5600000,tonnes
QA,2019,def,4500000,tonnes
QA,2020,def,3900000,tonnes
QA,2021,def,4400000,tonnes
RE,2007,def,400000,tonnes
RE,2008,def,400000,tonnes
RE,2009,def,375000,tonnes
RE,2010,def,375000,tonnes
RE,2011,def,350000,tonnes
RE,2012,def,350000,tonnes
RE,2013,def,400000,tonnes
RE,2014,def,350000,tonnes
RE,2015,def,250000,tonnes
RE,2016,def,250000,tonnes
RE,2017,def,250000,tonnes
RE,2018,def,260000,tonnes
RE,2019,def,250000,tonnes
RE,2020,def,218000,tonnes
RE,2021,def,230000,tonnes
RO,2007,def,10060000,tonnes
RO,2008,def,10660000,tonnes
RO,2009,def,7902000,tonnes
RO,2010,def,7008000,tonnes
RO,2011,def,7000000,tonnes
RO,2012,def,8223000,tonnes
RO,2013,def,7451000,tonnes
RO,2014,def,7621000,tonnes
RO,2015,def,8356000,tonnes
RO,2016,def,8038000,tonnes
RO,2017,def,8442000,tonnes
RO,2018,def,8951000,tonnes
RO,2019,def,9937000,tonnes
RO,2020,def,10539000,tonnes
RO,2021,def,10676000,tonnes
RU,2007,def,59939000,tonnes
RU,2008,def,53548000,tonnes
RU,2009,def,44266000,tonnes
RU,2010,def,50400000,tonnes
RU,2011,def,55600000,tonnes
RU,2012,def,61700000,tonnes
RU,2013,def,66503000,tonnes
RU,2014,def,69139000,tonnes
RU,2015,def,62104000,tonnes
RU,2016,def,56000000,tonnes
RU,2017,def,54721000,tonnes
RU,2018,def,53678000,tonnes
RU,2019,def,57676000,tonnes
RU,2020,def,56165000,tonnes
RU,2021,def,61000000,tonnes
RW,2007,def,103000,tonnes
RW,2008,def,103000,tonnes
RW,2009,def,92000,tonnes
RW,2010,def,95000,tonnes
RW,2011,def,94000,tonnes
RW,2012,def,106000,tonnes
RW,2013,def,130000,tonnes
RW,2014,def,140000,tonnes
RW,2015,def,200000,tonnes
RW,2016,def,400000,tonnes
RW,2017,def,390000,tonnes
RW,2018,def,400000,tonnes
RW,2019,def,450000,tonnes
RW,2020,def,490000,tonnes
RW,2021,def,670000,tonnes
SA,2007,def,30369000,tonnes
SA,2008,def,31823000,tonnes
SA,2009,def,36500000,tonnes
SA,2010,def,42300000,tonnes
SA,2011,def,48358000,tonnes
SA,2012,def,53332000,tonnes
SA,2013,def,56238000,tonnes
SA,2014,def,57223000,tonnes
SA,2015,def,61900000,tonnes
SA,2016,def,55945000,tonnes
SA,2017,def,47128000,tonnes
SA,2018,def,41937000,tonnes
SA,2019,def,44341000,tonnes
SA,2020,def,53418000,tonnes
SA,2021,def,53699000,tonnes
SN,2007,def,3152000,tonnes
SN,2008,def,3084000,tonnes
SN,2009,def,3320000,tonnes
SN,2010,def,4066000,tonnes
SN,2011,def,4000000,tonnes
SN,2012,def,4689000,tonnes
SN,2013,def,5191000,tonnes
SN,2014,def,4899000,tonnes
SN,2015,def,4615000,tonnes
SN,2016,def,4600000,tonnes
SN,2017,def,5197000,tonnes
SN,2018,def,5412000,tonnes
SN,2019,def,6775000,tonnes
SN,2020,def,7038000,tonnes
SN,2021,def,7473000,tonnes
RS,2007,def,2677000,tonnes
RS,2008,def,2843000,tonnes
RS,2009,def,2232000,tonnes
RS,2010,def,2130000,tonnes
RS,2011,def,2095000,tonnes
RS,2012,def,1831000,tonnes
RS,2013,def,1592000,tonnes
RS,2014,def,1605000,tonnes
RS,2015,def,1654000,tonnes
RS,2016,def,1801000,tonnes
RS,2017,def,1908000,tonnes
RS,2018,def,2093000,tonnes
RS,2019,def,2151000,tonnes
RS,2020,def,2364000,tonnes
RS,2021,def,2610000,tonnes
SL,2007,def,247000,tonnes
SL,2008,def,254000,tonnes
SL,2009,def,236000,tonnes
SL,2010,def,301000,tonnes
SL,2011,def,311000,tonnes
SL,2012,def,335000,tonnes
SL,2013,def,313000,tonnes
SL,2014,def,336000,tonnes
SL,2015,def,324000,tonnes
SL,2016,def,320000,tonnes
SL,2017,def,310000,tonnes
SL,2018,def,310000,tonnes
SL,2019,def,340000,tonnes
SL,2020,def,345000,tonnes
SL,2021,def,360000,tonnes
SK,2007,def,3718000,tonnes
SK,2008,def,4157000,tonnes
SK,2009,def,3011000,tonnes
SK,2010,def,2888000,tonnes
SK,2011,def,2900000,tonnes
SK,2012,def,2915000,tonnes
SK,2013,def,3121000,tonnes
SK,2014,def,3319000,tonnes
SK,2015,def,3466000,tonnes
SK,2016,def,3518000,tonnes
SK,2017,def,3782000,tonnes
SK,2018,def,3913000,tonnes
SK,2019,def,4031000,tonnes
SK,2020,def,4072000,tonnes
SK,2021,def,4165000,tonnes
SI,2007,def,1300000,tonnes
SI,2008,def,1300000,tonnes
SI,2009,def,1000000,tonnes
SI,2010,def,1000000,tonnes
SI,2011,def,1000000,tonnes
SI,2012,def,745000,tonnes
SI,2013,def,614000,tonnes
SI,2014,def,706000,tonnes
SI,2015,def,600000,tonnes
SI,2016,def,700000,tonnes
SI,2017,def,660000,tonnes
SI,2018,def,680000,tonnes
SI,2019,def,1035000,tonnes
SI,2020,def,920000,tonnes
SI,2021,def,880000,tonnes
ZA,2007,def,13651000,tonnes
ZA,2008,def,13473000,tonnes
ZA,2009,def,11784000,tonnes
ZA,2010,def,10870000,tonnes
ZA,2011,def,11234000,tonnes
ZA,2012,def,11560000,tonnes
ZA,2013,def,12168000,tonnes
ZA,2014,def,12068000,tonnes
ZA,2015,def,13000000,tonnes
ZA,2016,def,13000000,tonnes
ZA,2017,def,14134000,tonnes
ZA,2018,def,13680000,tonnes
ZA,2019,def,12726000,tonnes
ZA,2020,def,12000000,tonnes
ZA,2021,def,12500000,tonnes
ES,2007,def,54720000,tonnes
ES,2008,def,42083000,tonnes
ES,2009,def,29505000,tonnes
ES,2010,def,26162000,tonnes
ES,2011,def,22178000,tonnes
ES,2012,def,15939000,tonnes
ES,2013,def,13736000,tonnes
ES,2014,def,14587000,tonnes
ES,2015,def,15000000,tonnes
ES,2016,def,15000000,tonnes
ES,2017,def,14500000,tonnes
ES,2018,def,16215000,tonnes
ES,2019,def,16998000,tonnes
ES,2020,def,15600000,tonnes
ES,2021,def,18000000,tonnes
LK,2007,def,1700000,tonnes
LK,2008,def,1800000,tonnes
LK,2009,def,1900000,tonnes
LK,2010,def,2000000,tonnes
LK,2011,def,2200000,tonnes
LK,2012,def,2066000,tonnes
LK,2013,def,1929000,tonnes
LK,2014,def,1885000,tonnes
LK,2015,def,2287000,tonnes
LK,2016,def,2695000,tonnes
LK,2017,def,2819000,tonnes
LK,2018,def,2841000,tonnes
LK,2019,def,3397000,tonnes
LK,2020,def,2650000,tonnes
LK,2021,def,3940000,tonnes
SD,2007,def,326000,tonnes
SD,2008,def,247000,tonnes
SD,2009,def,622000,tonnes
SD,2010,def,2113000,tonnes
SD,2011,def,5200000,tonnes
SD,2012,def,3511000,tonnes
SD,2013,def,3538000,tonnes
SD,2014,def,3478000,tonnes
SD,2015,def,3708000,tonnes
SD,2016,def,4013000,tonnes
SD,2017,def,4326000,tonnes
SD,2018,def,3929000,tonnes
SD,2019,def,2594000,tonnes
SD,2020,def,2387000,tonnes
SD,2021,def,2285000,tonnes
SR,2007,def,65000,tonnes
SR,2008,def,65000,tonnes
SR,2009,def,65000,tonnes
SR,2010,def,65000,tonnes
SR,2011,def,62000,tonnes
SR,2012,def,114000,tonnes
SR,2013,def,131000,tonnes
SR,2014,def,140000,tonnes
SR,2015,def,150000,tonnes
SR,2016,def,150000,tonnes
SR,2017,def,30000,tonnes
SR,2018,def,30000,tonnes
SR,2019,def,50000,tonnes
SR,2020,def,50000,tonnes
SR,2021,def,50000,tonnes
SE,2007,def,2950000,tonnes
SE,2008,def,2900000,tonnes
SE,2009,def,2950000,tonnes
SE,2010,def,2900000,tonnes
SE,2011,def,2900000,tonnes
SE,2012,def,2141000,tonnes
SE,2013,def,2560000,tonnes
SE,2014,def,2500000,tonnes
SE,2015,def,2800000,tonnes
SE,2016,def,2800000,tonnes
SE,2017,def,3020000,tonnes
SE,2018,def,3256000,tonnes
SE,2019,def,2700000,tonnes
SE,2020,def,2800000,tonnes
SE,2021,def,2800000,tonnes
CH,2007,def,4000000,tonnes
CH,2008,def,4000000,tonnes
CH,2009,def,4000000,tonnes
CH,2010,def,4000000,tonnes
CH,2011,def,3800000,tonnes
CH,2012,def,4430000,tonnes
CH,2013,def,4740000,tonnes
CH,2014,def,4790000,tonnes
CH,2015,def,4390000,tonnes
CH,2016,def,4580000,tonnes
CH,2017,def,4580000,tonnes
CH,2018,def,4290000,tonnes
CH,2019,def,4210000,tonnes
CH,2020,def,4150000,tonnes
CH,2021,def,4180000,tonnes
SY,2007,def,5104000,tonnes
SY,2008,def,5336000,tonnes
SY,2009,def,5605000,tonnes
SY,2010,def,6000000,tonnes
SY,2011,def,6000000,tonnes
SY,2012,def,6000000,tonnes
SY,2013,def,4000000,tonnes
SY,2014,def,3800000,tonnes
SY,2015,def,4000000,tonnes
SY,2016,def,2000000,tonnes
SY,2017,def,2120000,tonnes
SY,2018,def,2150000,tonnes
SY,2019,def,2200000,tonnes
SY,2020,def,2400000,tonnes
SY,2021,def,2500000,tonnes
TW,2007,def,18957000,tonnes
TW,2008,def,17330000,tonnes
TW,2009,def,15918000,tonnes
TW,2010,def,16301000,tonnes
TW,2011,def,16852000,tonnes
TW,2012,def,15808000,tonnes
TW,2013,def,16554000,tonnes
TW,2014,def,14592000,tonnes
TW,2015,def,13445000,tonnes
TW,2016,def,12126000,tonnes
TW,2017,def,10876000,tonnes
TW,2018,def,10939000,tonnes
TW,2019,def,11271000,tonnes
TW,2020,def,11786000,tonnes
TW,2021,def,11970000,tonnes
TJ,2007,def,313000,tonnes
TJ,2008,def,190000,tonnes
TJ,2009,def,195000,tonnes
TJ,2010,def,288000,tonnes
TJ,2011,def,300000,tonnes
TJ,2012,def,232000,tonnes
TJ,2013,def,384000,tonnes
TJ,2014,def,1150000,tonnes
TJ,2015,def,1418000,tonnes
TJ,2016,def,1361000,tonnes
TJ,2017,def,3117000,tonnes
TJ,2018,def,3844000,tonnes
TJ,2019,def,4202000,tonnes
TJ,2020,def,4243000,tonnes
TJ,2021,def,4000000,tonnes
TZ,2007,def,1630000,tonnes
TZ,2008,def,1756000,tonnes
TZ,2009,def,1941000,tonnes
TZ,2010,def,2312000,tonnes
TZ,2011,def,2400000,tonnes
TZ,2012,def,2581000,tonnes
TZ,2013,def,2346000,tonnes
TZ,2014,def,2809000,tonnes
TZ,2015,def,3135000,tonnes
TZ,2016,def,3200000,tonnes
TZ,2017,def,4200000,tonnes
TZ,2018,def,4509000,tonnes
TZ,2019,def,6514000,tonnes
TZ,2020,def,6496000,tonnes
TZ,2021,def,6500000,tonnes
TH,2007,def,35668000,tonnes
TH,2008,def,31651000,tonnes
TH,2009,def,33562000,tonnes
TH,2010,def,36496000,tonnes
TH,2011,def,36679000,tonnes
TH,2012,def,31760000,tonnes
TH,2013,def,35854000,tonnes
TH,2014,def,34980000,tonnes
TH,2015,def,36216000,tonnes
TH,2016,def,39940000,tonnes
TH,2017,def,39067000,tonnes
TH,2018,def,39221000,tonnes
TH,2019,def,40261000,tonnes
TH,2020,def,38616000,tonnes
TH,2021,def,39200000,tonnes
TG,2007,def,996000,tonnes
TG,2008,def,1350000,tonnes
TG,2009,def,1160000,tonnes
TG,2010,def,1150000,tonnes
TG,2011,def,1780000,tonnes
TG,2012,def,1605000,tonnes
TG,2013,def,1800000,tonnes
TG,2014,def,1700000,tonnes
TG,2015,def,1500000,tonnes
TG,2016,def,1500000,tonnes
TG,2017,def,1370000,tonnes
TG,2018,def,1340000,tonnes
TG,2019,def,1650000,tonnes
TG,2020,def,1550000,tonnes
TG,2021,def,1650000,tonnes
TT,2007,def,902000,tonnes
TT,2008,def,958000,tonnes
TT,2009,def,870000,tonnes
TT,2010,def,800000,tonnes
TT,2011,def,800000,tonnes
TT,2012,def,654000,tonnes
TT,2013,def,802000,tonnes
TT,2014,def,837000,tonnes
TT,2015,def,840000,tonnes
TT,2016,def,721000,tonnes
TT,2017,def,670000,tonnes
TT,2018,def,663000,tonnes
TT,2019,def,678000,tonnes
TT,2020,def,632000,tonnes
TT,2021,def,728000,tonnes
TN,2007,def,7052000,tonnes
TN,2008,def,7559000,tonnes
TN,2009,def,7511000,tonnes
TN,2010,def,8070000,tonnes
TN,2011,def,8000000,tonnes
TN,2012,def,7241000,tonnes
TN,2013,def,7504000,tonnes
TN,2014,def,9127000,tonnes
TN,2015,def,9516000,tonnes
TN,2016,def,9028000,tonnes
TN,2017,def,8104000,tonnes
TN,2018,def,7822000,tonnes
TN,2019,def,8096000,tonnes
TN,2020,def,7161000,tonnes
TN,2021,def,8499000,tonnes
TR,2007,def,49553000,tonnes
TR,2008,def,54027000,tonnes
TR,2009,def,53973000,tonnes
TR,2010,def,62737000,tonnes
TR,2011,def,63405000,tonnes
TR,2012,def,63879000,tonnes
TR,2013,def,71337000,tonnes
TR,2014,def,71239000,tonnes
TR,2015,def,71419000,tonnes
TR,2016,def,75403000,tonnes
TR,2017,def,80552000,tonnes
TR,2018,def,72544000,tonnes
TR,2019,def,56966000,tonnes
TR,2020,def,72299000,tonnes
TR,2021,def,82000000,tonnes
TM,2007,def,941000,tonnes
TM,2008,def,1026000,tonnes
TM,2009,def,1100000,tonnes
TM,2010,def,1100000,tonnes
TM,2011,def,1200000,tonnes
TM,2012,def,2370000,tonnes
TM,2013,def,2650000,tonnes
TM,2014,def,2900000,tonnes
TM,2015,def,3300000,tonnes
TM,2016,def,3500000,tonnes
TM,2017,def,3600000,tonnes
TM,2018,def,2700000,tonnes
TM,2019,def,2400000,tonnes
TM,2020,def,1900000,tonnes
TM,2021,def,2100000,tonnes
UG,2007,def,650000,tonnes
UG,2008,def,650000,tonnes
UG,2009,def,650000,tonnes
UG,2010,def,650000,tonnes
UG,2011,def,650000,tonnes
UG,2012,def,1780000,tonnes
UG,2013,def,2023000,tonnes
UG,2014,def,2141000,tonnes
UG,2015,def,2340000,tonnes
UG,2016,def,2494000,tonnes
UG,2017,def,2511000,tonnes
UG,2018,def,2557000,tonnes
UG,2019,def,3072000,tonnes
UG,2020,def,3738000,tonnes
UG,2021,def,4200000,tonnes
UA,2007,def,15000000,tonnes
UA,2008,def,14918000,tonnes
UA,2009,def,9496000,tonnes
UA,2010,def,9457000,tonnes
UA,2011,def,10515000,tonnes
UA,2012,def,9843000,tonnes
UA,2013,def,9857000,tonnes
UA,2014,def,8636000,tonnes
UA,2015,def,8511000,tonnes
UA,2016,def,9023000,tonnes
UA,2017,def,9003000,tonnes
UA,2018,def,9241000,tonnes
UA,2019,def,9201000,tonnes
UA,2020,def,9568000,tonnes
UA,2021,def,10781000,tonnes
AE,2007,def,16000000,tonnes
AE,2008,def,21885000,tonnes
AE,2009,def,18997000,tonnes
AE,2010,def,18000000,tonnes
AE,2011,def,17000000,tonnes
AE,2012,def,15000000,tonnes
AE,2013,def,16000000,tonnes
AE,2014,def,20000000,tonnes
AE,2015,def,20000000,tonnes
AE,2016,def,20000000,tonnes
AE,2017,def,17400000,tonnes
AE,2018,def,17200000,tonnes
AE,2019,def,16100000,tonnes
AE,2020,def,14900000,tonnes
AE,2021,def,15000000,tonnes
GB,2007,def,11887000,tonnes
GB,2008,def,10071000,tonnes
GB,2009,def,7623000,tonnes
GB,2010,def,7882000,tonnes
GB,2011,def,8529000,tonnes
GB,2012,def,7952000,tonnes
GB,2013,def,8203000,tonnes
GB,2014,def,8958000,tonnes
GB,2015,def,9600000,tonnes
GB,2016,def,9600000,tonnes
GB,2017,def,9359000,tonnes
GB,2018,def,9197000,tonnes
GB,2019,def,9079000,tonnes
GB,2020,def,8046000,tonnes
GB,2021,def,9008000,tonnes
US,2007,def,96850000,tonnes
US,2008,def,87610000,tonnes
US,2009,def,64843000,tonnes
US,2010,def,67202000,tonnes
US,2011,def,68639000,tonnes
US,2012,def,74934000,tonnes
US,2013,def,77415000,tonnes
US,2014,def,83124000,tonnes
US,2015,def,84940000,tonnes
US,2016,def,85153000,tonnes
US,2017,def,86799000,tonnes
US,2018,def,87021000,tonnes
US,2019,def,88100000,tonnes
US,2020,def,89800000,tonnes
US,2021,def,93300000,tonnes
UY,2007,def,620000,tonnes
UY,2008,def,620000,tonnes
UY,2009,def,1050000,tonnes
UY,2010,def,1000000,tonnes
UY,2011,def,1000000,tonnes
UY,2012,def,872000,tonnes
UY,2013,def,850000,tonnes
UY,2014,def,820000,tonnes
UY,2015,def,730000,tonnes
UY,2016,def,740000,tonnes
UY,2017,def,817000,tonnes
UY,2018,def,812000,tonnes
UY,2019,def,737000,tonnes
UY,2020,def,825000,tonnes
UY,2021,def,900000,tonnes
UZ,2007,def,6500000,tonnes
UZ,2008,def,6600000,tonnes
UZ,2009,def,6850000,tonnes
UZ,2010,def,6872000,tonnes
UZ,2011,def,7000000,tonnes
UZ,2012,def,6800000,tonnes
UZ,2013,def,6990000,tonnes
UZ,2014,def,7350000,tonnes
UZ,2015,def,7900000,tonnes
UZ,2016,def,8300000,tonnes
UZ,2017,def,8930000,tonnes
UZ,2018,def,9200000,tonnes
UZ,2019,def,10990000,tonnes
UZ,2020,def,12540000,tonnes
UZ,2021,def,15000000,tonnes
VE,2007,def,8000000,tonnes
VE,2008,def,8200000,tonnes
VE,2009,def,8500000,tonnes
VE,2010,def,8000000,tonnes
VE,2011,def,7700000,tonnes
VE,2012,def,8440000,tonnes
VE,2013,def,8846000,tonnes
VE,2014,def,7940000,tonnes
VE,2015,def,8210000,tonnes
VE,2016,def,8000000,tonnes
VE,2017,def,5410000,tonnes
VE,2018,def,2010000,tonnes
VE,2019,def,1150000,tonnes
VE,2020,def,1470000,tonnes
VE,2021,def,2500000,tonnes
VN,2007,def,37102000,tonnes
VN,2008,def,40009000,tonnes
VN,2009,def,48810000,tonnes
VN,2010,def,55789000,tonnes
VN,2011,def,58994000,tonnes
VN,2012,def,56353000,tonnes
VN,2013,def,57516000,tonnes
VN,2014,def,60982000,tonnes
VN,2015,def,67427000,tonnes
VN,2016,def,77278000,tonnes
VN,2017,def,81488000,tonnes
VN,2018,def,89121000,tonnes
VN,2019,def,105533000,tonnes
VN,2020,def,112283000,tonnes
VN,2021,def,114686000,tonnes
YE,2007,def,1728000,tonnes
YE,2008,def,2111000,tonnes
YE,2009,def,2118000,tonnes
YE,2010,def,3500000,tonnes
YE,2011,def,3000000,tonnes
YE,2012,def,2760000,tonnes
YE,2013,def,3300000,tonnes
YE,2014,def,3100000,tonnes
YE,2015,def,3100000,tonnes
YE,2016,def,2400000,tonnes
YE,2017,def,1920000,tonnes
YE,2018,def,1880000,tonnes
YE,2019,def,1900000,tonnes
YE,2020,def,1700000,tonnes
YE,2021,def,1800000,tonnes
ZM,2007,def,540000,tonnes
ZM,2008,def,560000,tonnes
ZM,2009,def,880000,tonnes
ZM,2010,def,1127000,tonnes
ZM,2011,def,1400000,tonnes
ZM,2012,def,1600000,tonnes
ZM,2013,def,1810000,tonnes
ZM,2014,def,2200000,tonnes
ZM,2015,def,2100000,tonnes
ZM,2016,def,2700000,tonnes
ZM,2017,def,2210000,tonnes
ZM,2018,def,2751000,tonnes
ZM,2019,def,2480000,tonnes
ZM,2020,def,2797000,tonnes
ZM,2021,def,2732000,tonnes
ZW,2007,def,400000,tonnes
ZW,2008,def,400000,tonnes
ZW,2009,def,700000,tonnes
ZW,2010,def,800000,tonnes
ZW,2011,def,900000,tonnes
ZW,2012,def,1480000,tonnes
ZW,2013,def,1190000,tonnes
ZW,2014,def,1300000,tonnes
ZW,2015,def,1300000,tonnes
ZW,2016,def,1500000,tonnes
ZW,2017,def,1210000,tonnes
ZW,2018,def,1440000,tonnes
ZW,2019,def,1220000,tonnes
ZW,2020,def,1280000,tonnes
ZW,2021,def,1370000,tonnes
World,2020,def,1280000,tonnes
