"",cancer_cell_module_1,cancer_cell_module_2,cancer_cell_module_3,cancer_cell_module_4,cancer_cell_module_5,cancer_cell_module_6,cancer_cell_module_7,cancer_cell_module_8,cancer_cell_module_9,cancer_cell_module_10,cancer_cell_module_11,cancer_cell_module_12,cancer_cell_module_13,cancer_cell_module_14,cancer_cell_module_15,cancer_cell_module_16,cancer_cell_module_17,cancer_cell_module_18,cancer_cell_module_19,cancer_cell_module_20,cancer_cell_module_21,cancer_cell_module_22,cancer_cell_module_23,cancer_cell_module_24,cancer_cell_module_25
cancer_state_4_0.3,-0.486400362747645,-0.679546223217551,2.46677226996237,0.0176245698812202,0.107425938241313,-0.88562355901113,-0.776919541817099,-0.2380566434534,-1.06324381631099,0.0898963859511085,-0.386431413947741,0.118195508243347,-1.27016407529976,0.39571142368985,-0.0492289962489385,-0.720398045681687,-0.118524268649302,-0.0529157713853635,-0.0609347953857497,0.088213825047255,-0.593392679098394,0.109254454052969,-0.188363931016799,0.0291286716553366,0.672721516489385
cancer_state_4_0.4,-0.373965439320759,-0.459082360819603,0.226104048684261,-0.0268653780161288,1.2804266975307,-0.192263566433672,-0.562225682715741,-0.331261980218711,-0.661053525047039,0.0996404995982545,-0.039135961005936,1.98754309526107,-0.540490658133622,-0.0876527143791281,-0.369693334342082,0.365987558800901,0.227696869889689,0.227680525403588,-0.0456619434241827,0.176668570892025,-0.0716714762800932,-0.0937754911382946,-0.22449251975219,-0.144800927799811,-0.103221408040206
cancer_state_2_0.3,0.520164866925099,0.640183182149628,-0.446055233557111,-0.0112474713961593,-0.714455008342067,-0.265696389732689,2.37598212359462,0.149011092218296,0.898121749589625,0.0497073197885258,-0.104141858729373,-0.512836435315262,0.0380599428451126,-0.0699819677364909,-0.0560145188482353,-0.296300478355874,-0.0970014051160705,-0.185387081983091,-0.0422460239141344,-0.280227302410906,0.335278346424874,-0.117743195053695,-0.0466928631718382,-0.00269760723104596,-0.072427136087948
cancer_state_3_0.3,-0.264428298319047,-0.333625386916921,-0.664363825362059,-0.0727076510800604,-0.833368811747191,2.21830637460911,0.065807548961713,-0.329503988550268,-0.0313375307165319,-0.772333203262978,-0.541120528390571,-0.52205183048171,0.834684631861574,-0.137763771275293,-0.369039439001443,-0.0331685221326573,-0.032429584641629,-0.414234261956621,0.0212500803457871,-0.416898664372944,0.271019947117416,-0.0968037947502529,-0.0476543284645132,-0.285505690561011,-0.14183246645454
cancer_state_19_0.6,1.04736407543454,1.4264861486874,-0.712473838951187,-0.0251884252247336,-0.967098093989354,2.29662409396156,0.181223631160685,-0.31651823237979,0.43521743313565,-0.770071622180765,-0.309214707239333,-0.668710149830285,-0.0296738269512396,-0.169546620705763,-0.392655961275105,-0.0801154411091169,0.0538426271783517,-0.480167280727421,0.0484569091416035,-0.501491651302128,0.38636303622153,-0.147062320303996,-0.0861656911576884,-0.295131881716068,-0.170093025023882
cancer_state_22_0.9,-0.373749843398673,-0.480305637141156,0.586914406097822,0.0981076820143564,0.682575485833393,-0.201832061244729,-0.259586148662918,-0.188000347515099,-0.715489390430704,0.655360978129478,0.125181577766582,0.283741759094962,-0.823911809215083,0.619710039803065,0.0836646009600224,0.711339560502709,0.383478765717226,5.20315246368099,-0.00981444492125061,1.82005949428892,-0.188802244835759,0.719197620134962,0.0524402843615264,0.180140928241323,1.26642613051026
cancer_state_1_0.4,-0.417390418483734,-0.498394228494772,0.366198012223175,-0.065411153492856,1.57292888236523,-0.701509140777774,-0.442077184521085,-0.349995282961708,-0.689532671960435,1.27209948511305,0.338154372972834,0.274293327907788,-0.454224831458091,-0.115333370744751,-0.295176196447301,-0.126627327113553,-0.357218776233036,-0.0648200541828564,-0.0782315133351941,0.654651898123403,-0.414696884383449,-0.133930063372016,-0.307804445338781,-0.181679256983302,-0.10952100060728
cancer_state_3_0.8,-0.419074384053877,-0.413992207656336,-0.689104730633533,-0.0949128076510396,-0.963139357911556,-0.359953332714543,-0.149472031308994,0.205496011981512,1.18186992441755,-0.640050551988944,-0.597741782994476,-0.618515935993567,2.22149967039088,-0.194465397215175,-0.192739141034247,-0.9045108592853,-0.526926238781254,-0.283610353028553,-0.0735660718709587,-0.488822343381748,-0.425664438360232,-0.0995492910329404,-0.0144298669245025,0.0528217966079695,-0.157637050317251
cancer_state_20_0.9,-0.058317857227149,-0.0408683842112096,0.132609967324135,-0.0255997875382654,0.874115877570506,-0.525607331853951,-0.293329268212599,-0.256127183099982,-0.50919456426426,1.58397104353501,1.6502749424314,0.752411248148012,-0.847704167789682,-0.092345674659327,-0.194780492084294,0.439615912377776,-0.0472622158731898,0.585836565999177,-0.0441211897256056,0.911587938218776,1.23762618515484,-0.102763074645248,-0.130273405045696,-0.179566301452087,-0.0679678544740865
cancer_state_8_0.5,0.498387781863715,1.61433572660318,-0.745126933993623,-0.0479428452852724,-1.07455802942411,-0.311793218314693,-0.072235140094575,0.607772080230989,1.81455598027746,-0.662140521051328,-0.486520855865322,-0.697535549489145,0.607851265210508,-0.228080490358881,0.459907852833905,-0.950860052126258,-0.455674202710351,-0.330370720024003,-0.0675178643002673,-0.544259325841836,-0.173793665134585,-0.0608085674161071,-0.0451674114198417,0.207094005454793,-0.136966665273229
cancer_state_9_0.4,1.09627728111394,1.41523256710297,-0.521455088587385,-0.011769985468186,-0.817773028894272,-0.362102323417629,2.15450102568875,0.200632445837874,1.29599766635298,-0.125228945839417,-0.149059364070763,-0.548977029776894,-0.187908252996461,-0.107649833338871,-0.154937510492409,-0.486748539696378,-0.149695423204816,-0.270274280243094,-0.0450461584943176,-0.35342026307324,0.366856735268934,-0.133397548795656,-0.0973484887573296,-0.0225494197784825,-0.115047420137729
cancer_state_12_1,-0.383172479971118,-0.474807383816328,-0.485576655984573,-0.0330220515034676,-0.736569625589217,0.0384243581607766,0.401775266490861,-0.166505310956797,0.21242140418565,0.0596201136948763,-0.340582025229005,-0.398998324911198,0.703072919390222,-0.0525566966224429,1.47731053490622,-0.198189287534757,-0.17172699597949,-0.117822617379845,-0.0483783664630258,-0.295451723160599,0.0275392619373431,-0.120569125200943,0.0851097158039182,-0.227330693880692,-0.116878331478349
cancer_state_16_0.6,1.48556416930908,2.66879890591236,-0.164282742102601,-0.0213299583865954,0.573183707514908,-0.370520302865905,-0.364294548154552,-0.18807343512126,-0.227754843369096,0.538512476160748,0.620571938116325,1.17229156929908,-0.954669250894871,-0.155995918016571,-0.260588781952746,0.320484905820238,0.0928923064151137,0.468233342012731,-0.0207111165467479,0.224168439459528,0.562491774368082,-0.0915066448922277,-0.19968547244609,-0.14198161378065,-0.121754969920562
cancer_state_7_0.6,-0.330792508557035,-0.430894361839133,-0.0455698922257311,0.0599149404633271,0.418137176243536,0.293730661026962,-0.371886839962872,-0.225617828325578,-0.590030997736192,-0.374661773378844,-0.144275193230499,0.302944578023606,-0.263943191929369,-0.0325586940573223,-0.303074911239457,1.13970425174038,1.64742543898602,0.120922534409523,0.104044159540037,-0.0550301395672299,0.295512153715347,0.900375327511077,-0.0406181086435856,0.0206616858852305,-0.063624592218875
cancer_state_2_0.9,-0.41847471609354,-0.497759263620191,0.28199007750967,-0.0803154393994504,1.55404293296637,-0.71472153208802,-0.429476674770381,-0.328785576047143,-0.643803275983673,1.13568803753739,0.267467642656933,0.0719172148166251,-0.360504107522326,-0.14172529619706,-0.313452704462473,-0.17024270186491,-0.376532277539443,-0.139356136786551,-0.0786607662152525,0.221517184625402,-0.456582631173172,-0.152809838005501,-0.311048790862305,-0.167331482686531,-0.150790119814616
cancer_state_7_0.9,-0.364654782107129,-0.462156333700882,-0.399226553239784,-0.0915447175866186,-0.104249558460505,0.675172452699527,-0.0988064992703674,-0.293334681701453,-0.425914797527713,-0.577465304728915,-0.278736036332672,-0.215056521197734,0.364518735003241,-0.140672925198026,-0.385361388301556,2.17169280669822,0.121873840301838,-0.115411761901504,-0.0198026926893733,-0.222233403830765,-0.0916988644207989,-0.135579368715948,0.167425612764774,-0.221055239687486,-0.126522910017255
cancer_state_25_1,4.15269103801117,0.51201870257448,-0.391113150075257,-0.0725581502456209,0.146911860245349,-0.181098208535039,-0.210385413975112,-0.254512882740996,-0.479866619967943,0.737072232806971,1.80392299312506,-0.14965663943833,-0.839456211907756,-0.23849021795313,-0.145020849702959,0.480151396573664,0.0629698358894007,0.136899959896615,0.0393441777306672,0.0498282503897257,0.0386476638753226,-0.117334050462055,-0.0664148369528729,-0.226726883107721,-0.134683851764646
cancer_state_3_1,-0.369670708252565,-0.311687637292589,-0.63465640284788,-0.0819880827630652,-0.861845219623839,-0.237973947943688,0.0306522460710661,0.244961786179973,1.01675722945319,-0.429507664582587,-0.426175006493027,-0.587607002342932,1.64676513651004,-0.168784304400917,-0.00884405015617526,-0.739248490100378,-0.475354975053733,-0.24794240702936,-0.0686937161817208,-0.436492726763804,-0.310074262733676,-0.0862418198587729,0.00886824480647934,0.0994275571208695,-0.144038916152133
