,family,potential_LAMMPS_id,composition,num_melts,T_melt_mean,T_melt_std
217,A1--Cu--fcc,2015--Wilson-S-R--fictional-Na-3--LAMMPS--ipr1,Na,0,,
218,A1--Cu--fcc,2016--Beland-L-K--Ni-Co--LAMMPS--ipr1,Co,10,1895.910896085433,4.404732871245607
219,A1--Cu--fcc,2016--Beland-L-K--Ni-Co--LAMMPS--ipr1,Ni,10,1696.7352432731059,5.742640258725693
220,A1--Cu--fcc,2016--Borovikov-V--Cu-Zr--LAMMPS--ipr1,Cu,10,1351.3717402488553,4.306268785066916
221,A1--Cu--fcc,2016--Borovikov-V--fictional-Cu-31--LAMMPS--ipr1,Cu,10,1350.8901167035824,3.755203595446464
222,A1--Cu--fcc,2016--Borovikov-V--fictional-Cu-32--LAMMPS--ipr1,Cu,10,1356.5519586232836,2.490242219258726
223,A1--Cu--fcc,2016--Borovikov-V--fictional-Cu-33--LAMMPS--ipr1,Cu,10,1350.4729256139578,3.52972089559926
224,A1--Cu--fcc,2016--Borovikov-V--fictional-Cu-34--LAMMPS--ipr1,Cu,10,1356.523711097871,4.003701395358276
225,A1--Cu--fcc,2016--Mendelev-M-I--Ti-1--LAMMPS--ipr1,Ti,0,,
226,A1--Cu--fcc,2016--Mendelev-M-I--Ti-2--LAMMPS--ipr1,Ti,0,,
227,A1--Cu--fcc,2016--Nichol-A--K--LAMMPS--ipr2,K,0,,
228,A1--Cu--fcc,2016--Nichol-A--Li--LAMMPS--ipr2,Li,0,,
229,A1--Cu--fcc,2016--Nichol-A--Na--LAMMPS--ipr2,Na,0,,
230,A1--Cu--fcc,2016--Samolyuk-G-D--Ni-Pd--LAMMPS--ipr1,Ni,10,1714.0323294539849,2.8233028421952944
231,A1--Cu--fcc,2016--Samolyuk-G-D--Ni-Pd--LAMMPS--ipr1,Pd,10,1551.5429593456736,1.658115761276792
232,A1--Cu--fcc,2016--Stoller-R-E--Ni--LAMMPS--ipr1,Ni,10,1703.0404391568657,4.77089156299003
233,A1--Cu--fcc,2016--Wilson-S-R--Mg--LAMMPS--ipr1,Mg,0,,
234,A1--Cu--fcc,2016--Wilson-S-R--fictional-Mg--LAMMPS--ipr1,Mg,10,677.8877906119804,5.606837110668368
235,A1--Cu--fcc,2016--Zhang-Y--Ni-Nb--LAMMPS--ipr1,Nb,0,,
236,A1--Cu--fcc,2016--Zhang-Y--Ni-Nb--LAMMPS--ipr1,Ni,10,1944.6564492685834,5.492910698512093
237,A1--Cu--fcc,2017--Beland-L-K--Fe-Ni-Cr--LAMMPS--ipr1,Cr,10,1895.335426588259,4.592829414245719
238,A1--Cu--fcc,2017--Beland-L-K--Fe-Ni-Cr--LAMMPS--ipr1,Fe,10,1377.916447244601,3.2271751269915567
239,A1--Cu--fcc,2017--Beland-L-K--Fe-Ni-Cr--LAMMPS--ipr1,Ni,10,1529.7242527349258,4.195250507120829
240,A1--Cu--fcc,2017--Bonny-G--W-Re--LAMMPS--ipr1,Re,10,4666.80932274613,10.00147854842975
241,A1--Cu--fcc,2017--Bonny-G--W-Re--LAMMPS--ipr1,W,0,,
242,A1--Cu--fcc,2017--Mason-D-R--W--LAMMPS--ipr1,W,0,,
243,A1--Cu--fcc,2017--OBrien-C-J--Pt-Au--LAMMPS--ipr1,Au,10,1007.9802230448228,3.168594395355824
244,A1--Cu--fcc,2017--OBrien-C-J--Pt-Au--LAMMPS--ipr1,Pt,10,1771.2613967589427,4.247003760910335
245,A1--Cu--fcc,2017--Purja-Pun-G-P--Au--LAMMPS--ipr1,Au,10,1316.4910225296585,5.202858554634038
246,A1--Cu--fcc,2017--Wang-P--TWIP--LAMMPS--ipr1,Fe,10,2086.4543362571717,4.778625424209513
247,A1--Cu--fcc,2017--Wang-P--TWIP--LAMMPS--ipr2,meta_TWIP,10,2086.4543362571717,4.778625424209512
248,A1--Cu--fcc,2018--Chen-Y--W-Re--LAMMPS--ipr1,Re,10,3622.9801768117904,4.999689423413659
249,A1--Cu--fcc,2018--Chen-Y--W-Re--LAMMPS--ipr1,W,0,,
250,A1--Cu--fcc,2018--Farkas-D--Fe-Ni-Cr-Co-Cu--LAMMPS--ipr1,Co,8,1605.1243593179884,7.193840388628138
251,A1--Cu--fcc,2018--Farkas-D--Fe-Ni-Cr-Co-Cu--LAMMPS--ipr1,Cr,10,1893.4140620605199,7.2830823923741
252,A1--Cu--fcc,2018--Farkas-D--Fe-Ni-Cr-Co-Cu--LAMMPS--ipr1,Cu,10,1189.3058587574678,2.5743217637536246
253,A1--Cu--fcc,2018--Farkas-D--Fe-Ni-Cr-Co-Cu--LAMMPS--ipr1,Fe,10,2752.95202516104,5.3707097466644065
254,A1--Cu--fcc,2018--Farkas-D--Fe-Ni-Cr-Co-Cu--LAMMPS--ipr1,Ni,10,2162.7035182456466,4.200517098140972
255,A1--Cu--fcc,2018--Mendelev-M-I--Tb--LAMMPS--ipr1,Tb,10,1586.5904006998674,4.171491114506117
